
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Sk,Tkl,Ast
1,1999,15,1999-12-24,24-348,NOR,,DAL,W 31-24,*,16,27,59.26,278,2,1,103.6,10.30,10.11,3,-6,-2.00,1,,1,6,0.0,0,0
2,1999,16,2000-01-02,24-357,NOR,@,CAR,L 13-45,*,26,49,53.06,243,1,4,39.8,4.96,1.69,8,78,9.75,1,,1,6,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Sk,Tkl,Ast
3,2002,1,2002-09-08,27-241,NOR,@,TAM,W 26-20,,,,,,,,,,,,,,,,,,,,
4,2002,9,2002-11-10,27-304,NOR,@,CAR,W 34-24,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,,0,0,0.0,0,0
5,2002,12,2002-12-01,27-325,NOR,,TAM,W 23-20,,1,1,100.00,10,0,0,108.3,10.00,10.00,2,-2,-1.00,0,,0,0,0.0,0,0
6,2002,13,2002-12-08,27-332,NOR,@,BAL,W 37-25,,7,8,87.50,103,0,0,118.7,12.88,12.88,2,0,0.00,0,,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Sk,Tkl,Ast
7,2003,1,2003-09-07,28-240,CAR,,JAX,W 24-23,,12,20,60.00,122,3,2,77.5,6.10,4.60,2,1,0.50,0,,0,0,0.0,0,0
8,2003,2,2003-09-14,28-247,CAR,@,TAM,W 12-9,*,9,23,39.13,96,0,2,15.9,4.17,0.26,1,2,2.00,0,,0,0,0.0,0,0
9,2003,3,2003-09-28,28-261,CAR,,ATL,W 23-3,*,17,27,62.96,168,1,0,92.8,6.22,6.96,5,-3,-0.60,0,,0,0,0.0,0,0
10,2003,4,2003-10-05,28-268,CAR,,NOR,W 19-13,*,15,23,65.22,124,0,0,78.9,5.39,5.39,2,-2,-1.00,0,,0,0,0.0,0,0
