
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,2001,3,2001-09-30,22-192,OAK,,SEA,W 38-14,,3,4,75.00,34,0,0,100.0,8.50,8.50,1,1,1.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
2,2002,1,2002-09-08,23-170,OAK,,SEA,W 31-17,,,,,,,,,,,,,,
3,2002,2,2002-09-15,23-177,OAK,@,PIT,W 30-17,,,,,,,,,,,,,,
4,2002,3,2002-09-29,23-191,OAK,,TEN,W 52-25,,0,0,,0,0,0,,,,2,-3,-1.50,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
5,2003,1,2003-09-07,24-169,OAK,@,TEN,L 20-25,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0
6,2003,3,2003-09-22,24-184,OAK,@,DEN,L 10-31,,3,5,60.00,35,0,1,41.7,7.00,-2.00,1,1,1.00,0
7,2003,7,2003-10-20,24-212,OAK,,KAN,L 10-17,,16,28,57.14,224,0,1,68.2,8.00,6.39,4,20,5.00,0
8,2003,8,2003-11-02,24-225,OAK,@,DET,L 13-23,*,6,11,54.55,65,0,1,34.3,5.91,1.82,1,1,1.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
9,2005,13,2005-12-11,26-264,OAK,@,NYJ,L 10-26,*,14,26,53.85,124,1,2,47.6,4.77,2.08,2,19,9.50,0
10,2005,14,2005-12-18,26-271,OAK,,CLE,L 7-9,,0,0,,0,0,0,,,,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
11,2006,4,2006-10-08,27-200,OAK,@,SFO,L 20-34,,4,9,44.44,52,1,2,60.6,5.78,-2.00,1,9,9.00,0
12,2006,6,2006-10-22,27-214,OAK,,ARI,W 22-9,,2,4,50.00,16,0,0,60.4,4.00,4.00,3,20,6.67,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
13,2008,9,2008-11-09,29-232,OAK,,CAR,L 6-17,,1,2,50.00,4,0,0,56.2,2.00,2.00,1,11,11.00,0
14,2008,10,2008-11-16,29-239,OAK,@,MIA,L 15-17,,0,0,,0,0,0,,,,1,0,0.00,0
,,,14 Games,,,,,5-9-0,,49,90,54.44,554,2,7,48.1,6.16,3.10,17,79,4.65,0
