
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1972,1,1972-09-17,22-199,PHI,@,DAL,L 6-28,,11,19,57.89,143,0,2,42.1,7.53,2.79,1,2,2.00,0,0,0
2,1972,2,1972-09-24,22-206,PHI,,CLE,L 17-27,,8,14,57.14,108,1,0,105.7,7.71,9.14,6,23,3.83,1,1,6
3,1972,3,1972-10-02,22-214,PHI,,NYG,L 12-27,*,14,26,53.85,241,1,2,66.3,9.27,6.58,3,27,9.00,0,0,0
4,1972,4,1972-10-08,22-220,PHI,@,WAS,L 0-14,*,16,31,51.61,214,0,1,60.4,6.90,5.45,2,8,4.00,0,0,0
5,1972,5,1972-10-15,22-227,PHI,,RAM,L 3-34,*,6,15,40.00,67,0,2,14.4,4.47,-1.53,0,0,,0,0,0
6,1972,7,1972-10-29,22-241,PHI,@,NOR,L 3-21,,3,7,42.86,46,0,1,25.6,6.57,0.14,1,13,13.00,0,0,0
7,1972,10,1972-11-19,22-262,PHI,,DAL,L 7-28,,10,16,62.50,85,0,1,50.3,5.31,2.50,1,10,10.00,0,0,0
8,1972,11,1972-11-26,22-269,PHI,@,NYG,L 10-62,*,11,26,42.31,203,1,2,50.6,7.81,5.12,2,2,1.00,0,0,0
9,1972,12,1972-12-03,22-276,PHI,,WAS,L 7-23,*,7,21,33.33,67,1,0,59.0,3.19,4.14,1,12,12.00,0,0,0
10,1972,13,1972-12-10,22-283,PHI,,CHI,L 12-21,*,8,22,36.36,111,1,1,49.6,5.05,3.91,0,0,,0,0,0
11,1972,14,1972-12-17,22-290,PHI,@,STL,L 23-24,*,14,27,51.85,223,2,0,104.4,8.26,9.74,1,12,12.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
