
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1970,13,1970-12-13,23-277,GNB,@,CHI,L 17-35,,6,14,42.86,59,0,1,25.6,4.21,1.00,2,5,2.50,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
2,1971,2,1971-09-26,24-199,GNB,,DEN,W 34-13,,1,5,20.00,39,0,1,20.0,7.80,-1.20,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
3,1972,2,1972-09-24,25-197,GNB,,OAK,L 14-20,,1,4,25.00,9,0,0,39.6,2.25,2.25,0,0,,0
,,,3 Games,,,,,1-2-0,,8,23,34.78,107,0,2,14.2,4.65,0.74,2,5,2.50,0
