
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
36,1984,2,1984-09-10,27-319,SFO,,WAS,W 37-31,,0,0,,0,0,0,,,,0,0,,0,,,,,,,
37,1984,3,1984-09-16,27-325,SFO,,NOR,W 30-20,,3,8,37.50,51,1,0,99.5,6.38,8.88,1,-4,-4.00,0,,0,0,,0,0,0
38,1984,4,1984-09-23,27-332,SFO,@,PHI,W 21-9,,17,34,50.00,252,3,0,104.0,7.41,9.18,1,-3,-3.00,0,,0,0,,0,0,0
39,1984,6,1984-10-08,27-347,SFO,@,NYG,W 31-10,,1,3,33.33,11,0,0,45.1,3.67,3.67,1,-3,-3.00,0,,0,0,,0,0,0
40,1984,9,1984-10-28,28-001,SFO,@,RAM,W 33-0,,1,1,100.00,11,0,0,112.5,11.00,11.00,0,0,,0,,0,0,,0,0,0
41,1984,11,1984-11-11,28-015,SFO,@,CLE,W 41-7,,0,0,,0,0,0,,,,0,0,,0,,,,,,,
42,1984,13,1984-11-25,28-029,SFO,@,NOR,W 35-3,,1,1,100.00,24,0,0,118.7,24.00,24.00,0,0,,0,,0,0,,0,0,0
43,1984,15,1984-12-08,28-042,SFO,,MIN,W 51-7,,10,14,71.43,100,0,0,91.4,7.14,7.14,1,-1,-1.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
44,1985,1,1985-09-08,28-316,SFO,@,MIN,L 21-28,,1,5,20.00,17,0,0,41.2,3.40,3.40,0,0,,0,,0,0,,0,0,0
45,1985,2,1985-09-15,28-323,SFO,,ATL,W 35-16,,0,0,,0,0,0,,,,0,0,,0,,,,,,,
46,1985,3,1985-09-22,28-330,SFO,@,RAI,W 34-10,,1,2,50.00,11,0,0,66.7,5.50,5.50,0,0,,0,,0,0,,0,0,0
47,1985,4,1985-09-29,28-337,SFO,,NOR,L 17-20,,0,0,,0,0,0,,,,0,0,,0,,,,,,,
48,1985,5,1985-10-06,28-344,SFO,@,ATL,W 38-17,,0,0,,0,0,0,,,,0,0,,0,,,,,,,
49,1985,6,1985-10-13,28-351,SFO,,CHI,L 10-26,,0,0,,0,0,0,,,,0,0,,0,,,,,,,
50,1985,7,1985-10-20,28-358,SFO,@,DET,L 21-23,,1,3,33.33,3,0,0,42.4,1.00,1.00,0,0,,0,,0,0,,0,0,0
51,1985,8,1985-10-27,29-000,SFO,@,RAM,W 28-14,,1,5,20.00,-3,0,0,39.6,-0.60,-0.60,2,10,5.00,0,,0,0,,0,0,0
52,1985,9,1985-11-03,29-007,SFO,,PHI,W 24-13,*,20,32,62.50,255,1,1,84.8,7.97,7.19,0,0,,0,,0,0,,0,0,0
53,1985,10,1985-11-11,29-015,SFO,@,DEN,L 16-17,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,,0,0,,0,0,0
54,1985,11,1985-11-17,29-021,SFO,,KAN,W 31-3,,1,2,50.00,19,0,0,83.3,9.50,9.50,1,-2,-2.00,0,,0,0,,0,0,0
55,1985,12,1985-11-25,29-029,SFO,,SEA,W 19-6,,0,0,,0,0,0,,,,0,0,,0,,,,,,,
56,1985,13,1985-12-01,29-035,SFO,@,WAS,W 35-8,,2,3,66.67,15,0,0,78.5,5.00,5.00,1,-3,-3.00,0,,0,0,,0,0,0
57,1985,14,1985-12-09,29-043,SFO,,RAM,L 20-27,,0,0,,0,0,0,,,,0,0,,0,,,,,,,
58,1985,15,1985-12-15,29-049,SFO,@,NOR,W 31-19,,0,0,,0,0,0,,,,0,0,,0,,,,,,,
59,1985,16,1985-12-22,29-056,SFO,,DAL,W 31-16,,1,1,100.00,17,0,0,118.7,17.00,17.00,0,0,,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
60,1986,2,1986-09-14,29-322,PHI,@,CHI,L 10-13,,1,3,33.33,-1,0,2,2.8,-0.33,-30.33,1,4,4.00,0,,0,0,,0,0,0
61,1986,3,1986-09-21,29-329,PHI,,DEN,L 7-33,,3,4,75.00,21,0,0,86.5,5.25,5.25,0,0,,0,,0,0,,0,0,0
62,1986,4,1986-09-28,29-336,PHI,,RAM,W 34-20,,1,2,50.00,16,0,0,77.1,8.00,8.00,2,4,2.00,0,,0,0,,0,0,0
63,1986,6,1986-10-12,29-350,PHI,@,NYG,L 3-35,,0,0,,0,0,0,,,,0,0,,0,,,,,,,
64,1986,7,1986-10-19,29-357,PHI,,DAL,L 14-17,*,3,10,30.00,32,0,0,40.4,3.20,3.20,0,0,,0,,0,0,,0,0,0
65,1986,8,1986-10-26,29-364,PHI,,SDG,W 23-7,,0,0,,0,0,0,,,,2,3,1.50,0,,0,0,,0,0,0
66,1986,10,1986-11-09,30-013,PHI,,NYG,L 14-17,,0,0,,0,0,0,,,,0,0,,0,,,,,,,
67,1986,11,1986-11-16,30-020,PHI,,DET,L 11-13,,1,1,100.00,-3,0,0,79.2,-3.00,-3.00,0,0,,0,,0,0,,0,0,0
68,1986,14,1986-12-07,30-041,PHI,,STL,T 10-10,,4,11,36.36,72,0,1,21.8,6.55,2.45,1,3,3.00,0,,0,0,,0,0,0
69,1986,15,1986-12-14,30-048,PHI,@,DAL,W 23-21,*,15,27,55.56,260,2,1,97.8,9.63,9.44,3,12,4.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
70,1987,6,1987-10-25,30-363,PHI,,DAL,W 37-20,,,,,,,,,,,0,0,,0,,,,,,,
71,1987,8,1987-11-08,31-012,PHI,,WAS,W 31-27,,,,,,,,,,,0,0,,0,,,,,,,
72,1987,14,1987-12-20,31-054,PHI,@,NYJ,W 38-27,,0,0,,0,0,0,,,,1,-2,-2.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
73,1988,1,1988-09-04,31-313,PHI,@,TAM,W 41-14,,6,14,42.86,92,0,1,35.4,6.57,3.36,0,0,,0,,0,0,,0,0,0
74,1988,2,1988-09-11,31-320,PHI,,CIN,L 24-28,,0,0,,0,0,0,,,,,,,,,,,,,,
75,1988,5,1988-10-02,31-341,PHI,,HOU,W 32-23,,0,0,,0,0,0,,,,,,,,,,,,,,
76,1988,10,1988-11-06,32-010,PHI,,RAM,W 30-24,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,,0,0,,0,0,0
77,1988,13,1988-11-27,32-031,PHI,,PHO,W 31-21,,1,1,100.00,9,1,0,143.7,9.00,29.00,0,0,,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
78,1989,1,1989-09-10,32-318,PHI,,SEA,W 31-7,,0,0,,0,0,0,,,,0,0,,0,,,,,,,
79,1989,8,1989-10-29,33-002,PHI,@,DEN,W 28-24,,0,1,0.00,0,0,1,0.0,0.00,-45.00,0,0,,0,,0,0,,0,0,0
80,1989,9,1989-11-05,33-009,PHI,@,SDG,L 17-20,,0,0,,0,0,0,,,,0,0,,0,,,,,,,
81,1989,10,1989-11-12,33-016,PHI,,WAS,L 3-10,,0,0,,0,0,0,,,,0,0,,0,,,,,,,
82,1989,12,1989-11-23,33-027,PHI,@,DAL,W 27-0,,1,2,50.00,9,0,0,62.5,4.50,4.50,2,-3,-1.50,0,,0,0,,0,0,0
83,1989,13,1989-12-03,33-037,PHI,@,NYG,W 24-17,,0,0,,0,0,0,,,,0,0,,0,,,,,,,
84,1989,14,1989-12-10,33-044,PHI,,DAL,W 20-10,,1,1,100.00,13,1,0,158.3,13.00,33.00,0,0,,0,,0,0,,0,0,0
85,1989,15,1989-12-18,33-052,PHI,@,NOR,L 20-30,,1,1,100.00,11,0,0,112.5,11.00,11.00,0,0,,0,,0,0,,0,0,0
86,1989,16,1989-12-24,33-058,PHI,,PHO,W 31-14,,0,0,,0,0,0,,,,0,0,,0,,,,,,,
,,,86 Games,,,,,50-35-1,,305,579,52.68,4332,28,30,71.7,7.48,6.12,60,213,3.55,3,,1,9,9.00,0,3,18
