
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1985,1,1985-09-08,24-125,TAM,@,CHI,L 28-38,,,,,,,,,,,0,0,,0,,
2,1985,2,1985-09-15,24-132,TAM,,MIN,L 16-31,,,,,,,,,,,0,0,,0,,
3,1985,3,1985-09-22,24-139,TAM,@,NOR,L 13-20,,,,,,,,,,,0,0,,0,,
4,1985,4,1985-09-29,24-146,TAM,@,DET,L 9-30,,,,,,,,,,,0,0,,0,,
5,1985,5,1985-10-06,24-153,TAM,,CHI,L 19-27,,,,,,,,,,,0,0,,0,,
6,1985,6,1985-10-13,24-160,TAM,,RAM,L 27-31,,0,0,,0,0,0,,,,1,10,10.00,0,0,0
7,1985,7,1985-10-20,24-167,TAM,@,MIA,L 38-41,,,,,,,,,,,0,0,,0,,
8,1985,8,1985-10-27,24-174,TAM,,NWE,L 14-32,,,,,,,,,,,0,0,,0,,
9,1985,9,1985-11-03,24-181,TAM,@,NYG,L 20-22,,,,,,,,,,,0,0,,0,,
10,1985,10,1985-11-10,24-188,TAM,,STL,W 16-0,,,,,,,,,,,0,0,,0,,
11,1985,11,1985-11-17,24-195,TAM,@,NYJ,L 28-62,,,,,,,,,,,0,0,,0,,
12,1985,12,1985-11-24,24-202,TAM,,DET,W 19-16,,,,,,,,,,,0,0,,0,,
13,1985,13,1985-12-01,24-209,TAM,@,GNB,L 0-21,,,,,,,,,,,0,0,,0,,
14,1985,14,1985-12-08,24-216,TAM,@,MIN,L 7-26,,,,,,,,,,,0,0,,0,,
15,1985,15,1985-12-15,24-223,TAM,,IND,L 23-31,,,,,,,,,,,0,0,,0,,
16,1985,16,1985-12-22,24-230,TAM,,GNB,L 17-20,,,,,,,,,,,0,0,,0,,
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
17,1987,3,1987-10-04,26-151,GNB,@,MIN,W 23-16,*,12,21,57.14,164,1,0,98.1,7.81,8.76,6,25,4.17,1,1,6
18,1987,4,1987-10-11,26-158,GNB,,DET,L 16-19,*,17,30,56.67,164,1,1,69.3,5.47,4.63,3,30,10.00,0,0,0
19,1987,5,1987-10-18,26-165,GNB,,PHI,W 16-10,*,15,23,65.22,236,1,2,77.4,10.26,7.22,2,9,4.50,0,0,0
,,,19 Games,,,,,4-15-0,,44,74,59.46,564,3,3,80.0,7.62,6.61,12,74,6.17,1,1,6
