
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
49,1977,2,1977-09-25,26-018,BAL,@,NYJ,W 20-12,*,9,15,60.00,78,0,1,46.0,5.20,2.20,0,0,,0,0,0
50,1977,3,1977-10-02,26-025,BAL,,BUF,W 17-14,*,20,30,66.67,175,1,0,93.1,5.83,6.50,2,-4,-2.00,0,0,0
51,1977,4,1977-10-09,26-032,BAL,,MIA,W 45-28,*,18,30,60.00,205,4,0,120.1,6.83,9.50,3,17,5.67,0,0,0
52,1977,5,1977-10-16,26-039,BAL,@,KAN,W 17-6,*,11,20,55.00,90,0,0,66.7,4.50,4.50,0,0,,0,0,0
53,1977,6,1977-10-23,26-046,BAL,@,NWE,L 3-17,*,6,18,33.33,64,0,0,44.7,3.56,3.56,3,26,8.67,0,0,0
54,1977,7,1977-10-30,26-053,BAL,,PIT,W 31-21,*,10,20,50.00,170,2,0,112.5,8.50,10.50,1,6,6.00,1,1,6
55,1977,8,1977-11-07,26-061,BAL,,WAS,W 10-3,*,13,27,48.15,180,1,2,51.5,6.67,4.07,4,20,5.00,0,0,0
56,1977,9,1977-11-13,26-067,BAL,@,BUF,W 31-13,*,12,23,52.17,180,0,2,41.9,7.83,3.91,3,9,3.00,1,1,6
57,1977,10,1977-11-20,26-074,BAL,,NYJ,W 33-12,*,23,36,63.89,322,3,1,108.8,8.94,9.36,2,27,13.50,0,0,0
58,1977,11,1977-11-27,26-081,BAL,@,DEN,L 13-27,*,27,46,58.70,252,1,3,53.9,5.48,2.98,1,2,2.00,0,0,0
59,1977,12,1977-12-05,26-089,BAL,@,MIA,L 6-17,*,18,34,52.94,189,0,0,69.4,5.56,5.56,1,1,1.00,0,0,0
60,1977,13,1977-12-11,26-095,BAL,,DET,L 10-13,*,21,38,55.26,221,1,2,59.2,5.82,3.97,0,0,,0,0,0
61,1977,14,1977-12-18,26-102,BAL,,NWE,W 30-24,*,19,30,63.33,340,3,0,135.4,11.33,13.33,8,42,5.25,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
