
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1993,1,1993-09-05,25-310,GNB,,RAM,W 36-6,,0,0,,0,0,0,,,,1,-2,-2.00,0,0,0
2,1993,4,1993-10-03,25-338,GNB,@,DAL,L 14-36,,3,5,60.00,26,0,0,73.7,5.20,5.20,0,0,,0,0,0
3,1993,6,1993-10-24,25-359,GNB,@,TAM,W 37-14,,0,0,,0,0,0,,,,0,0,,0,,
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
4,1995,2,1995-09-11,27-316,GNB,@,CHI,W 27-24,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
5,1995,3,1995-09-17,27-322,GNB,,NYG,W 14-6,,0,0,,0,0,0,,,,0,0,,0,,
6,1995,4,1995-09-24,27-329,GNB,@,JAX,W 24-14,,0,0,,0,0,0,,,,2,-2,-1.00,0,0,0
7,1995,9,1995-11-05,28-006,GNB,@,MIN,L 24-27,,8,15,53.33,81,1,1,63.5,5.40,3.73,1,5,5.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
8,1996,2,1996-09-09,28-315,PHI,@,GNB,L 13-39,,6,11,54.55,70,0,0,74.1,6.36,6.36,2,7,3.50,0,0,0
9,1996,5,1996-09-30,28-336,PHI,,DAL,L 19-23,,7,14,50.00,118,0,1,49.1,8.43,5.21,0,0,,0,0,0
