
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1960,4,1960-10-16,22-189,DAL,,CLE,L 7-48,,1,6,16.67,6,0,0,39.6,1.00,1.00,0,0,,0,0,0
2,1960,6,1960-10-30,22-203,DAL,,BAL,L 7-45,,3,6,50.00,54,0,1,41.7,9.00,1.50,0,0,,0,0,0
3,1960,7,1960-11-06,22-210,DAL,,RAM,L 13-38,*,9,28,32.14,75,0,3,1.8,2.68,-2.14,2,-4,-2.00,0,0,0
4,1960,8,1960-11-13,22-217,DAL,@,GNB,L 7-41,,9,16,56.25,92,1,0,93.7,5.75,7.00,1,8,8.00,0,0,0
5,1960,9,1960-11-20,22-224,DAL,,SFO,L 14-26,,7,12,58.33,54,1,1,62.5,4.50,2.42,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
6,1961,1,1961-09-17,23-160,DAL,,PIT,W 27-24,*,10,26,38.46,161,1,2,40.7,6.19,3.50,4,23,5.75,0,0,0
7,1961,2,1961-09-24,23-167,DAL,,MIN,W 21-7,*,12,22,54.55,163,1,1,74.6,7.41,6.27,6,36,6.00,1,1,6
8,1961,3,1961-10-01,23-174,DAL,@,CLE,L 7-25,,11,23,47.83,128,1,2,43.4,5.57,2.52,1,3,3.00,0,0,0
9,1961,4,1961-10-08,23-181,DAL,@,MIN,W 28-0,,8,16,50.00,124,2,0,115.6,7.75,10.25,1,-4,-4.00,0,0,0
10,1961,5,1961-10-15,23-188,DAL,,NYG,L 10-31,,10,17,58.82,75,1,2,49.5,4.41,0.29,0,0,,0,0,0
