
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1960,9,1960-11-27,22-158,SFO,@,BAL,W 30-22,,2,2,100.00,61,1,0,158.3,30.50,40.50,0,0,,0,0,0
2,1960,12,1960-12-18,22-179,SFO,,BAL,W 34-10,,0,0,,0,0,0,,,,1,8,8.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
3,1961,3,1961-10-01,23-101,SFO,@,DET,W 49-0,,0,1,0.00,0,0,0,39.6,0.00,0.00,8,38,4.75,1,1,6
4,1961,4,1961-10-08,23-108,SFO,,RAM,W 35-0,,7,8,87.50,105,1,0,158.3,13.13,15.63,8,53,6.63,1,1,6
5,1961,5,1961-10-15,23-115,SFO,@,MIN,W 38-24,,2,2,100.00,34,0,0,118.7,17.00,17.00,9,60,6.67,1,1,6
6,1961,6,1961-10-22,23-122,SFO,@,CHI,L 0-31,,0,4,0.00,0,0,1,0.0,0.00,-11.25,8,20,2.50,0,0,0
7,1961,7,1961-10-29,23-129,SFO,@,PIT,L 10-20,,1,7,14.29,19,0,1,0.0,2.71,-3.71,7,27,3.86,0,0,0
8,1961,8,1961-11-05,23-136,SFO,,DET,T 20-20,,1,3,33.33,8,0,0,42.4,2.67,2.67,5,38,7.60,0,0,0
9,1961,9,1961-11-12,23-143,SFO,@,RAM,L 7-17,,2,3,66.67,17,0,0,81.2,5.67,5.67,2,-3,-1.50,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
10,1962,1,1962-09-16,24-086,SFO,,CHI,L 14-30,,0,2,0.00,0,0,0,39.6,0.00,0.00,3,17,5.67,0,0,0
11,1962,2,1962-09-23,24-093,SFO,@,DET,L 24-45,,0,0,,0,0,0,,,,1,2,2.00,0,0,0
12,1962,7,1962-10-28,24-128,SFO,,RAM,L 14-28,,0,1,0.00,0,0,0,39.6,0.00,0.00,1,3,3.00,0,0,0
13,1962,8,1962-11-04,24-135,SFO,,BAL,L 3-22,,2,3,66.67,28,0,0,96.5,9.33,9.33,7,20,2.86,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
14,1963,3,1963-09-29,25-099,SFO,@,MIN,L 14-45,,8,15,53.33,79,0,1,40.7,5.27,2.27,1,8,8.00,0,0,0
15,1963,4,1963-10-06,25-106,SFO,@,DET,L 3-26,*,8,19,42.11,52,0,1,27.7,2.74,0.37,1,-2,-2.00,0,0,0
16,1963,5,1963-10-13,25-113,SFO,@,BAL,L 3-20,*,8,19,42.11,78,0,0,54.3,4.11,4.11,2,-9,-4.50,0,0,0
17,1963,10,1963-11-17,25-148,SFO,@,NYG,L 14-48,,6,11,54.55,64,0,0,71.8,5.82,5.82,0,0,,0,0,0
18,1963,12,1963-12-01,25-162,SFO,,RAM,L 17-21,,3,8,37.50,55,1,2,62.0,6.88,-1.88,0,0,,0,0,0
19,1963,13,1963-12-08,25-169,SFO,@,CHI,L 7-27,,2,5,40.00,46,0,2,34.2,9.20,-8.80,0,0,,0,0,0
20,1963,14,1963-12-14,25-175,SFO,,GNB,L 17-21,,7,11,63.64,61,0,0,78.2,5.55,5.55,1,1,1.00,0,0,0
,,,20 Games,,,,,5-14-1,,59,124,47.58,707,3,8,46.7,5.70,3.28,65,281,4.32,3,3,18
