
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,2004,16,2005-01-02,25-035,PIT,@,BUF,W 29-24,,0,1,0.00,0,0,0,39.6,0.00,0.00,4,-3,-0.75,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
2,2009,16,2010-01-03,30-036,ARI,,GNB,L 7-33,,2,4,50.00,12,1,1,56.2,3.00,-3.25,1,2,2.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
3,2010,10,2010-11-21,30-358,CAR,,BAL,L 13-37,*,13,28,46.43,173,1,2,48.7,6.18,3.68,0,0,,0
,,,3 Games,,,,,1-2-0,,15,33,45.45,185,2,3,45.6,5.61,2.73,5,-1,-0.20,0
