
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1976,4,1976-10-03,23-117,SFO,,NYJ,W 17-6,,0,1,0.00,0,0,1,0.0,0.00,-45.00,0,0,,0,0,0
2,1976,11,1976-11-21,23-166,SFO,,RAM,L 3-23,,1,3,33.33,16,0,1,12.5,5.33,-9.67,2,2,1.00,0,0,0
3,1976,12,1976-11-29,23-174,SFO,,MIN,W 20-16,*,3,8,37.50,32,0,1,10.4,4.00,-1.63,2,7,3.50,1,1,6
4,1976,13,1976-12-05,23-180,SFO,@,SDG,L 7-13,,3,8,37.50,50,1,0,99.0,6.25,8.75,3,4,1.33,0,0,0
5,1976,14,1976-12-12,23-187,SFO,@,NOR,W 27-7,*,14,28,50.00,154,1,1,63.7,5.50,4.61,8,53,6.63,1,1,6
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
6,1977,1,1977-09-19,24-103,SFO,@,PIT,L 0-27,,1,4,25.00,26,0,0,54.2,6.50,6.50,1,7,7.00,0,0,0
7,1977,3,1977-10-02,24-116,SFO,@,RAM,L 14-34,,3,3,100.00,20,0,0,94.4,6.67,6.67,0,0,,0,0,0
8,1977,4,1977-10-09,24-123,SFO,,ATL,L 0-7,,3,14,21.43,43,0,1,10.1,3.07,-0.14,4,13,3.25,0,0,0
9,1977,6,1977-10-23,24-137,SFO,,DET,W 28-7,,0,2,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
10,1977,10,1977-11-20,24-165,SFO,,RAM,L 10-23,,0,1,0.00,0,0,1,0.0,0.00,-45.00,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
11,1978,8,1978-10-22,25-136,SFO,,ATL,L 17-20,,0,0,,0,0,0,,,,2,15,7.50,1,1,6
12,1978,11,1978-11-12,25-157,SFO,,STL,L 10-16,*,10,27,37.04,180,0,2,29.9,6.67,3.33,9,25,2.78,0,0,0
13,1978,12,1978-11-19,25-164,SFO,,RAM,L 28-31,*,9,15,60.00,113,0,1,55.7,7.53,4.53,6,14,2.33,0,0,0
14,1978,13,1978-11-27,25-172,SFO,,PIT,L 7-24,*,10,28,35.71,113,0,5,9.1,4.04,-4.00,3,16,5.33,0,0,0
15,1978,14,1978-12-03,25-178,SFO,@,NOR,L 13-24,*,9,27,33.33,147,1,1,49.5,5.44,4.52,3,15,5.00,0,0,0
16,1978,15,1978-12-10,25-185,SFO,,TAM,W 6-3,*,10,17,58.82,98,0,2,35.5,5.76,0.47,3,9,3.00,0,0,0
17,1978,16,1978-12-17,25-192,SFO,@,DET,L 14-33,,0,7,0.00,0,0,0,39.6,0.00,0.00,3,6,2.00,0,0,0
,,,17 Games,,,,,5-12-0,,76,193,39.38,992,3,17,24.8,5.14,1.49,49,186,3.80,3,3,18
