
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,2004,9,2004-11-14,23-247,BUF,@,NWE,L 6-29,,1,2,50.00,5,0,1,16.7,2.50,-20.00,1,5,5.00,0,0,0
2,2004,11,2004-11-28,23-261,BUF,@,SEA,W 38-9,,1,1,100.00,17,0,0,118.7,17.00,17.00,0,0,,0,0,0
3,2004,13,2004-12-12,23-275,BUF,,CLE,W 37-7,,1,2,50.00,10,0,0,64.6,5.00,5.00,1,10,10.00,0,0,0
4,2004,15,2004-12-26,23-289,BUF,@,SFO,W 41-7,,,,,,,,,,,,,,,,
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
5,2005,1,2005-09-11,24-183,BUF,,HOU,W 22-7,*,17,28,60.71,170,1,0,89.9,6.07,6.79,6,31,5.17,0,0,0
6,2005,2,2005-09-18,24-190,BUF,@,TAM,L 3-19,*,11,28,39.29,113,0,0,51.6,4.04,4.04,4,13,3.25,0,0,0
7,2005,3,2005-09-25,24-197,BUF,,ATL,L 16-24,*,10,23,43.48,75,0,1,33.8,3.26,1.30,5,20,4.00,0,0,0
8,2005,4,2005-10-02,24-204,BUF,@,NOR,L 7-19,*,7,15,46.67,75,0,1,34.0,5.00,2.00,4,38,9.50,0,0,0
9,2005,9,2005-11-13,24-246,BUF,,KAN,W 14-3,,9,16,56.25,137,2,0,124.2,8.56,11.06,4,3,0.75,0,0,0
10,2005,10,2005-11-20,24-253,BUF,@,SDG,L 10-48,*,20,36,55.56,168,1,1,65.5,4.67,3.97,2,30,15.00,0,0,0
11,2005,11,2005-11-27,24-260,BUF,,CAR,L 9-13,*,16,29,55.17,197,0,1,62.0,6.79,5.24,2,2,1.00,0,0,0
