
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,2005,7,2005-10-30,23-172,OAK,@,TEN,W 34-25,,0,0,,0,0,0,,,,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
2,2006,1,2006-09-11,24-123,OAK,,SDG,L 0-27,,2,5,40.00,28,0,0,58.7,5.60,5.60,2,5,2.50,0
3,2006,2,2006-09-17,24-129,OAK,@,BAL,L 6-28,,10,27,37.04,162,0,3,18.4,6.00,1.00,4,3,0.75,0
4,2006,3,2006-10-01,24-143,OAK,,CLE,L 21-24,*,9,23,39.13,68,1,1,43.6,2.96,1.87,1,12,12.00,0
5,2006,4,2006-10-08,24-150,OAK,@,SFO,L 20-34,*,14,23,60.87,164,1,2,60.8,7.13,4.09,2,11,5.50,0
6,2006,5,2006-10-15,24-157,OAK,@,DEN,L 3-13,*,13,26,50.00,189,0,1,58.0,7.27,5.54,1,0,0.00,0
7,2006,6,2006-10-22,24-164,OAK,,ARI,W 22-9,*,17,30,56.67,263,1,1,83.1,8.77,7.93,1,0,0.00,0
8,2006,7,2006-10-29,24-171,OAK,,PIT,W 20-13,*,5,14,35.71,51,0,1,17.3,3.64,0.43,0,0,,0
9,2006,8,2006-11-06,24-179,OAK,@,SEA,L 0-16,*,16,35,45.71,166,0,0,59.9,4.74,4.74,2,-1,-0.50,0
10,2006,9,2006-11-12,24-185,OAK,,DEN,L 13-17,*,18,33,54.55,214,0,0,74.6,6.48,6.48,1,0,0.00,0
11,2006,10,2006-11-19,24-192,OAK,@,KAN,L 13-17,,2,3,66.67,15,0,0,78.5,5.00,5.00,0,0,,0
12,2006,14,2006-12-17,24-220,OAK,,STL,L 0-20,,14,20,70.00,131,0,2,48.1,6.55,2.05,0,0,,0
13,2006,15,2006-12-23,24-226,OAK,,KAN,L 9-20,*,27,37,72.97,226,0,2,65.8,6.11,3.68,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
14,2007,13,2007-12-09,25-212,OAK,@,GNB,L 7-38,,5,8,62.50,38,0,0,74.0,4.75,4.75,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
15,2008,9,2008-11-09,26-182,OAK,,CAR,L 6-17,*,14,32,43.75,143,0,2,31.1,4.47,1.66,4,19,4.75,0
16,2008,13,2008-12-04,26-207,OAK,@,SDG,L 7-34,,8,17,47.06,61,0,1,31.7,3.59,0.94,1,0,0.00,0
,,,16 Games,,,,,3-13-0,,174,333,52.25,1919,3,16,52.6,5.76,3.78,19,49,2.58,0
