
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
1,1979,1,1979-09-01,23-033,DET,@,TAM,L 16-31,,5,21,23.81,45,0,0,39.6,2.14,2.14,2,-2,-1.00,0,0,0
2,1979,2,1979-09-09,23-041,DET,,WAS,L 24-27,*,11,22,50.00,162,1,3,50.0,7.36,2.14,1,0,0.00,0,0,0
3,1979,3,1979-09-16,23-048,DET,@,NYJ,L 10-31,*,19,30,63.33,178,1,1,76.8,5.93,5.10,3,11,3.67,0,0,0
4,1979,4,1979-09-23,23-055,DET,,ATL,W 24-23,*,19,35,54.29,289,2,0,100.8,8.26,9.40,3,12,4.00,0,0,0
5,1979,5,1979-09-30,23-062,DET,,MIN,L 10-13,*,13,25,52.00,126,1,2,46.4,5.04,2.24,1,0,0.00,0,0,0
6,1979,6,1979-10-07,23-069,DET,@,NWE,L 17-24,*,2,8,25.00,18,0,1,0.0,2.25,-3.38,1,6,6.00,0,0,0
7,1979,7,1979-10-14,23-076,DET,@,GNB,L 16-24,*,14,27,51.85,191,1,1,71.7,7.07,6.15,2,0,0.00,0,0,0
8,1979,8,1979-10-21,23-083,DET,@,NOR,L 7-17,,12,22,54.55,139,1,2,51.1,6.32,3.14,0,0,,0,0,0
9,1979,9,1979-10-28,23-090,DET,,BUF,L 17-20,*,13,17,76.47,138,1,0,119.2,8.12,9.29,3,26,8.67,0,0,0
10,1979,10,1979-11-04,23-097,DET,@,CHI,L 7-35,*,11,27,40.74,161,1,4,33.6,5.96,0.04,0,0,,0,0,0
11,1979,11,1979-11-11,23-104,DET,,TAM,L 14-16,*,19,32,59.38,242,1,1,80.5,7.56,6.78,4,4,1.00,0,0,0
12,1979,12,1979-11-18,23-111,DET,@,MIN,L 7-14,*,14,32,43.75,146,0,2,31.5,4.56,1.75,2,15,7.50,1,1,6
13,1979,13,1979-11-22,23-115,DET,,CHI,W 20-0,*,16,30,53.33,244,1,3,51.9,8.13,4.30,1,3,3.00,0,0,0
14,1979,14,1979-12-02,23-125,DET,@,PHI,L 7-44,*,5,11,45.45,42,0,0,55.9,3.82,3.82,0,0,,0,0,0
15,1979,15,1979-12-09,23-132,DET,,MIA,L 10-28,*,5,16,31.25,59,0,2,3.9,3.69,-1.94,5,13,2.60,0,0,0
16,1979,16,1979-12-15,23-138,DET,,GNB,L 13-18,*,5,13,38.46,58,0,1,20.7,4.46,1.00,2,19,9.50,1,1,6
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
17,1980,2,1980-09-14,24-046,DET,@,GNB,W 29-7,,1,3,33.33,6,0,1,2.8,2.00,-13.00,0,0,,0,0,0
18,1980,16,1980-12-21,24-144,DET,,GNB,W 24-3,,1,1,100.00,20,0,0,118.7,20.00,20.00,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
19,1981,4,1981-09-27,25-059,DET,,OAK,W 16-0,,8,16,50.00,65,0,0,60.7,4.06,4.06,0,0,,0,0,0
20,1981,5,1981-10-04,25-066,DET,@,TAM,L 10-28,*,14,25,56.00,153,1,2,54.2,6.12,3.32,2,-1,-0.50,0,0,0
21,1981,6,1981-10-11,25-073,DET,@,DEN,L 21-27,*,7,16,43.75,72,0,1,31.2,4.50,1.69,4,4,1.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
22,1983,12,1983-11-20,27-113,TAM,,CHI,L 0-27,,4,8,50.00,49,0,1,29.7,6.13,0.50,2,11,5.50,0,0,0
23,1983,13,1983-11-27,27-120,TAM,,HOU,W 33-24,,0,0,,0,0,0,,,,0,0,,0,,
,,,23 Games,,,,,6-17-0,,218,437,49.89,2603,12,28,50.9,5.96,3.62,38,121,3.18,2,2,12
