
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
1,1973,4,1973-10-07,22-119,SDG,@,PIT,L 21-38,,11,21,52.38,174,1,1,76.3,8.29,7.10,1,11,11.00,0,,0,0,,0,0,0
2,1973,5,1973-10-14,22-126,SDG,,OAK,L 17-27,*,12,30,40.00,183,2,1,69.2,6.10,5.93,3,3,1.00,0,,0,0,,0,0,0
3,1973,6,1973-10-21,22-133,SDG,,ATL,L 0-41,*,13,36,36.11,99,0,4,5.1,2.75,-2.25,0,0,,0,,0,0,,0,0,0
4,1973,7,1973-10-28,22-140,SDG,@,CLE,T 16-16,*,8,16,50.00,135,1,1,73.7,8.44,6.88,1,16,16.00,0,,0,0,,0,0,0
5,1973,8,1973-11-04,22-147,SDG,,KAN,L 0-19,*,11,29,37.93,128,0,3,12.5,4.41,-0.24,1,0,0.00,0,,0,0,,0,0,0
6,1973,10,1973-11-18,22-161,SDG,,NOR,W 17-14,,1,4,25.00,1,0,0,39.6,0.25,0.25,0,0,,0,,0,0,,0,0,0
7,1973,11,1973-11-25,22-168,SDG,@,OAK,L 3-31,,4,6,66.67,25,0,0,75.0,4.17,4.17,0,0,,0,,0,0,,0,0,0
8,1973,12,1973-12-02,22-175,SDG,@,NWE,L 14-30,,5,7,71.43,30,0,1,39.9,4.29,-2.14,0,0,,0,,0,0,,0,0,0
9,1973,13,1973-12-09,22-182,SDG,,DEN,L 28-42,*,13,31,41.94,254,2,2,65.8,8.19,6.58,0,0,,0,,0,0,,0,0,0
10,1973,14,1973-12-16,22-189,SDG,@,KAN,L 6-33,*,9,14,64.29,97,0,0,84.5,6.93,6.93,1,2,2.00,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
11,1974,1,1974-09-15,23-097,SDG,@,HOU,L 14-21,*,13,26,50.00,209,1,2,58.0,8.04,5.35,1,16,16.00,0,,0,0,,0,0,0
12,1974,2,1974-09-22,23-104,SDG,@,CIN,W 20-17,*,13,24,54.17,173,0,0,77.3,7.21,7.21,4,3,0.75,1,,0,0,,0,1,6
13,1974,3,1974-09-29,23-111,SDG,,MIA,L 21-28,*,14,22,63.64,189,1,0,106.1,8.59,9.50,2,2,1.00,0,,0,0,,0,0,0
14,1974,4,1974-10-06,23-118,SDG,,PHI,L 7-13,*,13,32,40.63,134,1,3,24.7,4.19,0.59,0,0,,0,,0,0,,0,0,0
15,1974,5,1974-10-13,23-125,SDG,,OAK,L 10-14,*,11,24,45.83,137,0,1,46.7,5.71,3.83,1,5,5.00,0,,0,0,,0,0,0
16,1974,6,1974-10-20,23-132,SDG,@,DEN,L 7-27,*,14,29,48.28,158,0,3,25.4,5.45,0.79,0,0,,0,,0,0,,0,0,0
17,1974,7,1974-10-27,23-139,SDG,,KAN,L 14-24,*,14,27,51.85,221,1,2,60.9,8.19,5.59,2,5,2.50,0,,0,0,,0,0,0
18,1974,8,1974-11-03,23-146,SDG,,CLE,W 36-35,*,12,21,57.14,333,4,1,121.5,15.86,17.52,7,24,3.43,0,,0,0,,0,0,0
19,1974,9,1974-11-10,23-153,SDG,@,KAN,W 14-7,*,1,6,16.67,2,0,0,39.6,0.33,0.33,1,-1,-1.00,0,,0,0,,0,0,0
20,1974,10,1974-11-17,23-160,SDG,@,OAK,L 10-17,*,9,21,42.86,159,0,0,69.3,7.57,7.57,1,9,9.00,0,,0,0,,0,0,0
21,1974,11,1974-11-24,23-167,SDG,@,GNB,L 0-34,*,1,5,20.00,17,0,1,1.7,3.40,-5.60,0,0,,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
22,1975,1,1975-09-21,24-103,SDG,,PIT,L 0-37,,6,13,46.15,36,0,1,21.0,2.77,-0.69,3,18,6.00,0,,0,0,,0,0,0
23,1975,2,1975-09-28,24-110,SDG,@,HOU,L 17-33,*,10,18,55.56,129,0,0,78.2,7.17,7.17,2,7,3.50,0,,0,0,,0,0,0
24,1975,3,1975-10-05,24-117,SDG,,OAK,L 0-6,*,3,13,23.08,29,0,2,0.0,2.23,-4.69,2,37,18.50,0,,0,0,,0,0,0
25,1975,4,1975-10-12,24-124,SDG,,RAM,L 10-13,*,17,26,65.38,180,0,0,85.4,6.92,6.92,1,4,4.00,0,,0,0,,0,0,0
26,1975,5,1975-10-19,24-131,SDG,,KAN,L 10-12,*,5,9,55.56,49,0,0,71.1,5.44,5.44,2,3,1.50,0,,0,0,,0,0,0
27,1975,7,1975-11-01,24-144,SDG,@,NYG,L 24-35,*,13,25,52.00,179,1,1,71.9,7.16,6.16,3,23,7.67,1,,0,0,,0,1,6
28,1975,8,1975-11-09,24-152,SDG,,NWE,L 19-33,*,25,42,59.52,329,1,2,72.4,7.83,6.17,3,23,7.67,0,,0,0,,0,0,0
29,1975,9,1975-11-16,24-159,SDG,,DEN,L 17-27,*,13,20,65.00,211,0,1,79.4,10.55,8.30,1,10,10.00,0,,0,0,,0,0,0
30,1975,12,1975-12-07,24-180,SDG,@,KAN,W 28-20,*,8,18,44.44,168,0,3,38.4,9.33,1.83,2,18,9.00,1,,0,0,,0,1,6
31,1975,13,1975-12-15,24-188,SDG,,NYJ,W 24-16,*,6,11,54.55,86,0,0,80.1,7.82,7.82,4,27,6.75,0,,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
32,1976,1,1976-09-12,25-094,SDG,@,KAN,W 30-16,*,17,30,56.67,205,2,0,100.0,6.83,8.17,1,0,0.00,0,,0,0,,0,0,0
33,1976,2,1976-09-19,25-101,SDG,@,TAM,W 23-0,*,14,21,66.67,154,0,0,88.2,7.33,7.33,2,13,6.50,0,,0,0,,0,0,0
34,1976,3,1976-09-26,25-108,SDG,,STL,W 43-24,*,15,18,83.33,259,4,0,158.3,14.39,18.83,1,4,4.00,0,,0,0,,0,0,0
35,1976,4,1976-10-03,25-115,SDG,@,DEN,L 0-26,*,12,25,48.00,142,0,2,32.4,5.68,2.08,1,3,3.00,0,,0,0,,0,0,0
