
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,1976,5,1976-10-10,29-006,PHI,@,STL,L 14-33,,10,21,47.62,104,0,2,22.8,4.95,0.67,1,1,1.00,0
2,1976,14,1976-12-12,29-069,PHI,,SEA,W 27-10,,2,7,28.57,21,0,0,39.6,3.00,3.00,1,0,0.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
3,1978,2,1978-09-10,30-341,PHI,@,WAS,L 30-35,,0,0,,0,0,0,,,,1,2,2.00,0
4,1978,14,1978-12-03,31-060,PHI,@,MIN,L 27-28,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0
5,1978,16,1978-12-17,31-074,PHI,,NYG,W 20-3,,0,0,,0,0,0,,,,1,-2,-2.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
6,1979,7,1979-10-14,32-010,PHI,@,STL,W 24-20,,3,6,50.00,28,0,1,23.6,4.67,-2.83,1,2,2.00,0
7,1979,9,1979-10-28,32-024,PHI,@,CIN,L 13-37,,8,13,61.54,109,1,0,113.9,8.38,9.92,0,0,,0
8,1979,11,1979-11-12,32-039,PHI,@,DAL,W 31-21,,2,6,33.33,41,1,0,97.9,6.83,10.17,0,0,,0
9,1979,13,1979-11-25,32-052,PHI,@,GNB,W 21-10,,0,0,,0,0,0,,,,3,-5,-1.67,0
10,1979,14,1979-12-02,32-059,PHI,,DET,W 44-7,,2,3,66.67,0,0,0,70.1,0.00,0.00,1,0,0.00,0
11,1979,16,1979-12-16,32-073,PHI,@,HOU,W 26-20,,4,8,50.00,35,1,0,101.6,4.38,6.88,1,-2,-2.00,0
,,,11 Games,,,,,7-4-0,,31,65,47.69,338,3,3,59.6,5.20,4.05,10,-4,-0.40,0
