
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Sk,Tkl,Ast
1,2012,1,2012-09-05,23-053,DAL,@,NYG,W 24-17,1,1,10,10.00,0,0.0,0,0
2,2012,2,2012-09-16,23-064,DAL,@,SEA,L 7-27,,,,,,,,
3,2012,3,2012-09-23,23-071,DAL,,TAM,W 16-10,0,0,0,,0,0.0,0,0
4,2012,4,2012-10-01,23-079,DAL,,CHI,L 18-34,,,,,,,,
5,2012,5,2012-10-14,23-092,DAL,@,BAL,L 29-31,,,,,,,,
6,2012,6,2012-10-21,23-099,DAL,@,CAR,W 19-14,,,,,,,,
7,2012,7,2012-10-28,23-106,DAL,,NYG,L 24-29,1,0,0,,0,0.0,0,0
8,2012,8,2012-11-04,23-113,DAL,@,ATL,L 13-19,,,,,,,,
9,2012,9,2012-11-11,23-120,DAL,@,PHI,W 38-23,,,,,,,,
10,2012,10,2012-11-18,23-127,DAL,,CLE,W 23-20,0,0,0,,0,0.0,0,0
11,2012,11,2012-11-22,23-131,DAL,,WAS,L 31-38,,,,,,,,
12,2012,12,2012-12-02,23-141,DAL,,PHI,W 38-33,,0,0,,0,0.0,0,0
13,2012,13,2012-12-09,23-148,DAL,@,CIN,W 20-19,2,1,3,3.00,0,0.0,0,0
14,2012,14,2012-12-16,23-155,DAL,,PIT,W 27-24,2,2,45,22.50,0,0.0,0,0
15,2012,15,2012-12-23,23-162,DAL,,NOR,L 31-34,1,1,8,8.00,0,0.0,0,0
16,2012,16,2012-12-30,23-169,DAL,@,WAS,L 18-28,4,3,20,6.67,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Sk,Tkl,Ast
17,2013,1,2013-09-08,24-056,DAL,,NYG,W 36-31,0,,,,,,,
18,2013,2,2013-09-15,24-063,DAL,@,KAN,L 16-17,5,4,20,5.00,0,0.0,0,0
19,2013,3,2013-09-22,24-070,DAL,,STL,W 31-7,,,,,,,,
20,2013,4,2013-09-29,24-077,DAL,@,SDG,L 21-30,,,,,,,,
21,2013,5,2013-10-06,24-084,DAL,,DEN,L 48-51,1,1,3,3.00,0,0.0,0,0
22,2013,6,2013-10-13,24-091,DAL,,WAS,W 31-16,1,0,0,,0,0.0,0,0
23,2013,7,2013-10-20,24-098,DAL,@,PHI,W 17-3,,,,,,,,
24,2013,8,2013-10-27,24-105,DAL,@,DET,L 30-31,2,2,12,6.00,0,0.0,0,0
25,2013,9,2013-11-03,24-112,DAL,,MIN,W 27-23,1,1,21,21.00,0,0.0,0,0
26,2013,10,2013-11-10,24-119,DAL,@,NOR,L 17-49,3,3,11,3.67,0,0.0,0,0
27,2013,11,2013-11-24,24-133,DAL,@,NYG,W 24-21,,,,,,,,
28,2013,12,2013-11-28,24-137,DAL,,OAK,W 31-24,,,,,,,,
29,2013,13,2013-12-09,24-148,DAL,@,CHI,L 28-45,1,1,6,6.00,0,0.0,0,0
30,2013,14,2013-12-15,24-154,DAL,,GNB,L 36-37,1,0,0,,0,0.0,0,0
31,2013,15,2013-12-22,24-161,DAL,@,WAS,W 24-23,0,0,0,,0,0.0,1,0
32,2013,16,2013-12-29,24-168,DAL,,PHI,L 22-24,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Sk,Tkl,Ast
33,2014,1,2014-09-07,25-055,DAL,,SFO,L 17-28,,,,,,,,
34,2014,2,2014-09-14,25-062,DAL,@,TEN,W 26-10,0,0,0,,0,0.0,1,0
35,2014,3,2014-09-21,25-069,DAL,@,STL,W 34-31,,,,,,,,
36,2014,4,2014-09-28,25-076,DAL,,NOR,W 38-17,1,0,0,,0,0.0,0,0
37,2014,5,2014-10-05,25-083,DAL,,HOU,W 20-17,0,0,0,,0,0.0,1,0
38,2014,6,2014-10-12,25-090,DAL,@,SEA,W 30-23,,,,,,,,
39,2014,7,2014-10-19,25-097,DAL,,NYG,W 31-21,,,,,,,,
40,2014,8,2014-10-27,25-105,DAL,,WAS,L 17-20,1,1,7,7.00,0,0.0,1,0
41,2014,9,2014-11-02,25-111,DAL,,ARI,L 17-28,,,,,,,,
42,2014,10,2014-11-09,25-118,DAL,@,JAX,W 31-17,0,0,0,,0,0.0,1,0
43,2014,11,2014-11-23,25-132,DAL,@,NYG,W 31-28,1,1,27,27.00,0,0.0,1,0
44,2014,12,2014-11-27,25-136,DAL,,PHI,L 10-33,0,0,0,,0,0.0,1,0
45,2014,13,2014-12-04,25-143,DAL,@,CHI,W 41-28,0,0,0,,0,0.0,1,0
46,2014,14,2014-12-14,25-153,DAL,@,PHI,W 38-27,1,1,12,12.00,0,0.0,1,0
47,2014,15,2014-12-21,25-160,DAL,,IND,W 42-7,0,0,0,,0,0.0,1,0
48,2014,16,2014-12-28,25-167,DAL,@,WAS,W 44-17,2,1,2,2.00,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Sk,Tkl,Ast
49,2015,1,2015-09-13,26-061,DAL,,NYG,W 27-26,0,0,0,,0,0.0,0,0
50,2015,3,2015-09-27,26-075,DAL,,ATL,L 28-39,0,0,0,,0,0.0,0,0
51,2015,4,2015-10-04,26-082,DAL,@,NOR,L 20-26,1,1,7,7.00,0,0.0,0,0
52,2015,6,2015-10-25,26-103,DAL,@,NYG,L 20-27,1,1,6,6.00,0,0.0,0,0
53,2015,7,2015-11-01,26-110,DAL,,SEA,L 12-13,2,1,0,0.00,0,0.0,0,0
54,2015,8,2015-11-08,26-117,DAL,,PHI,L 27-33,1,0,0,,0,0.0,0,0
55,2015,9,2015-11-15,26-124,DAL,@,TAM,L 6-10,0,0,0,,0,0.0,0,0
56,2015,10,2015-11-22,26-131,DAL,@,MIA,W 24-14,0,0,0,,0,0.0,0,0
57,2015,11,2015-11-26,26-135,DAL,,CAR,L 14-33,0,0,0,,0,0.0,0,0
,,,57 Games,,,,,30-27-0,37,27,220,8.15,0,0.0,10,0
