
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2009,1,2009-09-13,24-202,DET,@,NOR,L 27-45,,,,,,,,,,
2,2009,2,2009-09-20,24-209,DET,,MIN,L 13-27,5,4,40,10.00,0,0,0,0.0,0,1
3,2009,3,2009-09-27,24-216,DET,,WAS,W 19-14,4,2,27,13.50,0,0,0,0.0,0,0
4,2009,4,2009-10-04,24-223,DET,@,CHI,L 24-48,10,4,64,16.00,0,0,0,0.0,0,0
5,2009,5,2009-10-11,24-230,DET,,PIT,L 20-28,5,2,21,10.50,0,0,0,0.0,0,0
6,2009,6,2009-10-18,24-237,DET,@,GNB,L 0-26,3,,,,,,,,,
7,2009,7,2009-11-01,24-251,DET,,STL,L 10-17,4,2,17,8.50,0,0,0,0.0,0,0
8,2009,8,2009-11-08,24-258,DET,@,SEA,L 20-32,8,7,70,10.00,1,1,6,0.0,0,0
9,2009,9,2009-11-15,24-265,DET,@,MIN,L 10-27,6,2,23,11.50,0,0,0,0.0,0,0
10,2009,10,2009-11-22,24-272,DET,,CLE,W 38-37,8,6,72,12.00,1,1,6,0.0,0,0
11,2009,11,2009-11-26,24-276,DET,,GNB,L 12-34,1,1,12,12.00,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
12,2010,1,2010-09-12,25-201,DET,@,CHI,L 14-19,2,1,6,6.00,0,0,0,0.0,1,0
13,2010,2,2010-09-19,25-208,DET,,PHI,L 32-35,8,7,108,15.43,0,0,0,0.0,0,0
14,2010,3,2010-09-26,25-215,DET,@,MIN,L 10-24,9,6,44,7.33,0,0,0,0.0,0,0
15,2010,4,2010-10-03,25-222,DET,@,GNB,L 26-28,11,8,91,11.38,0,0,0,0.0,0,0
16,2010,5,2010-10-10,25-229,DET,,STL,W 44-6,5,4,26,6.50,1,1,6,0.0,0,0
17,2010,6,2010-10-17,25-236,DET,@,NYG,L 20-28,12,7,61,8.71,0,0,0,0.0,0,0
18,2010,7,2010-10-31,25-250,DET,,WAS,W 37-25,5,2,8,4.00,1,1,6,0.0,0,0
19,2010,8,2010-11-07,25-257,DET,,NYJ,L 20-23,5,3,18,6.00,1,1,6,0.0,0,0
20,2010,9,2010-11-14,25-264,DET,@,BUF,L 12-14,8,4,50,12.50,0,0,0,0.0,0,0
21,2010,10,2010-11-21,25-271,DET,@,DAL,L 19-35,9,8,75,9.38,0,0,0,0.0,0,0
22,2010,11,2010-11-25,25-275,DET,,NWE,L 24-45,7,5,67,13.40,0,0,0,0.0,0,0
23,2010,12,2010-12-05,25-285,DET,,CHI,L 20-24,9,5,36,7.20,0,0,0,0.0,0,0
24,2010,13,2010-12-12,25-292,DET,,GNB,W 7-3,3,2,14,7.00,0,0,0,0.0,0,0
25,2010,14,2010-12-19,25-299,DET,@,TAM,W 23-20,3,2,25,12.50,0,0,0,0.0,0,0
26,2010,15,2010-12-26,25-306,DET,@,MIA,W 34-27,9,4,74,18.50,1,1,6,0.0,0,0
27,2010,16,2011-01-02,25-313,DET,,MIN,W 20-13,6,3,19,6.33,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
28,2011,1,2011-09-11,26-200,DET,@,TAM,W 27-20,6,4,57,14.25,0,0,0,0.0,0,0
29,2011,2,2011-09-18,26-207,DET,,KAN,W 48-3,3,1,7,7.00,0,0,0,0.0,0,0
30,2011,3,2011-09-25,26-214,DET,@,MIN,W 26-23,13,11,112,10.18,0,0,0,0.0,0,0
31,2011,4,2011-10-02,26-221,DET,@,DAL,W 34-30,9,6,64,10.67,0,0,0,0.0,0,0
32,2011,5,2011-10-10,26-229,DET,,CHI,W 24-13,5,4,39,9.75,1,1,6,0.0,0,0
33,2011,6,2011-10-16,26-235,DET,,SFO,L 19-25,14,8,42,5.25,1,1,6,0.0,0,0
34,2011,7,2011-10-23,26-242,DET,,ATL,L 16-23,6,4,31,7.75,0,0,0,0.0,0,0
35,2011,8,2011-10-30,26-249,DET,@,DEN,W 45-10,4,3,8,2.67,0,0,0,0.0,0,0
36,2011,9,2011-11-13,26-263,DET,@,CHI,L 13-37,9,5,38,7.60,0,0,0,0.0,1,0
37,2011,10,2011-11-20,26-270,DET,,CAR,W 49-35,5,4,37,9.25,1,1,6,0.0,0,0
38,2011,11,2011-11-24,26-274,DET,,GNB,L 15-27,8,4,27,6.75,0,0,0,0.0,1,0
39,2011,12,2011-12-04,26-284,DET,@,NOR,L 17-31,5,2,13,6.50,0,0,0,0.0,0,0
40,2011,13,2011-12-11,26-291,DET,,MIN,W 34-28,7,6,57,9.50,1,1,6,0.0,0,0
41,2011,14,2011-12-18,26-298,DET,@,OAK,W 28-27,11,5,49,9.80,0,0,0,0.0,0,0
42,2011,15,2011-12-24,26-304,DET,,SDG,W 38-10,10,9,80,8.89,1,1,6,0.0,0,0
43,2011,16,2012-01-01,26-312,DET,@,GNB,L 41-45,11,7,116,16.57,0,0,0,0.0,2,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
44,2012,1,2012-09-09,27-199,DET,,STL,W 27-23,10,5,77,15.40,0,0,0,0.0,0,0
45,2012,2,2012-09-16,27-206,DET,@,SFO,L 19-27,4,3,18,6.00,1,1,6,0.0,0,0
46,2012,3,2012-09-23,27-213,DET,@,TEN,L 41-44,12,8,61,7.63,0,0,0,0.0,0,0
47,2012,4,2012-09-30,27-220,DET,,MIN,L 13-20,9,7,67,9.57,0,0,0,0.0,0,0
48,2012,5,2012-10-14,27-234,DET,@,PHI,W 26-23,7,3,38,12.67,0,0,0,0.0,0,0
49,2012,6,2012-10-22,27-242,DET,@,CHI,L 7-13,6,5,39,7.80,0,0,0,0.0,0,0
50,2012,7,2012-10-28,27-248,DET,,SEA,W 28-24,9,7,74,10.57,0,0,0,0.0,0,0
51,2012,8,2012-11-04,27-255,DET,@,JAX,W 31-14,3,1,11,11.00,0,0,0,0.0,0,0
52,2012,9,2012-11-11,27-262,DET,@,MIN,L 24-34,9,3,32,10.67,1,1,6,0.0,0,0
53,2012,10,2012-11-18,27-269,DET,,GNB,L 20-24,7,4,22,5.50,0,0,0,0.0,0,0
54,2012,11,2012-11-22,27-273,DET,,HOU,L 31-34,15,8,74,9.25,0,0,0,0.0,0,0
55,2012,12,2012-12-02,27-283,DET,,IND,L 33-35,8,3,43,14.33,1,1,6,0.0,0,0
56,2012,13,2012-12-09,27-290,DET,@,GNB,L 20-27,,,,,,,,,,
57,2012,16,2012-12-30,27-311,DET,,CHI,L 24-26,3,2,11,5.50,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
58,2013,1,2013-09-08,28-197,DET,,MIN,W 34-24,4,2,6,3.00,0,0,0,0.0,1,0
59,2013,2,2013-09-15,28-204,DET,@,ARI,L 21-25,6,3,32,10.67,0,0,0,0.0,1,0
60,2013,3,2013-09-22,28-211,DET,@,WAS,W 27-20,2,0,0,,0,0,0,0.0,0,0
61,2013,4,2013-09-29,28-218,DET,,CHI,W 40-32,7,7,54,7.71,0,0,0,0.0,0,0
62,2013,5,2013-10-06,28-225,DET,@,GNB,L 9-22,5,4,59,14.75,0,0,0,0.0,0,0
63,2013,6,2013-10-13,28-232,DET,@,CLE,W 31-17,4,4,36,9.00,0,0,0,0.0,0,0
64,2013,7,2013-10-20,28-239,DET,,CIN,L 24-27,7,3,7,2.33,1,1,6,0.0,0,0
65,2013,8,2013-10-27,28-246,DET,,DAL,W 31-30,6,3,31,10.33,0,0,0,0.0,0,0
66,2013,9,2013-11-10,28-260,DET,@,CHI,W 21-19,5,5,70,14.00,0,0,0,0.0,0,0
67,2013,10,2013-11-17,28-267,DET,@,PIT,L 27-37,5,3,37,12.33,0,0,0,0.0,0,0
68,2013,11,2013-11-24,28-274,DET,,TAM,L 21-24,5,3,32,10.67,1,1,6,0.0,0,0
69,2013,12,2013-11-28,28-278,DET,,GNB,W 40-10,2,1,6,6.00,0,0,0,0.0,0,0
70,2013,13,2013-12-08,28-288,DET,@,PHI,L 20-34,3,1,23,23.00,0,0,0,0.0,0,0
71,2013,14,2013-12-16,28-296,DET,,BAL,L 16-18,2,2,23,11.50,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
72,2014,1,2014-09-08,29-197,DET,,NYG,W 35-14,1,1,9,9.00,0,0,0,0.0,0,0
73,2014,2,2014-09-14,29-203,DET,@,CAR,L 7-24,1,0,0,,0,0,0,0.0,0,0
74,2014,3,2014-09-21,29-210,DET,,GNB,W 19-7,1,0,0,,0,0,0,0.0,0,0
75,2014,4,2014-09-28,29-217,DET,@,NYJ,W 24-17,2,2,19,9.50,0,0,0,0.0,0,0
76,2014,5,2014-10-05,29-224,DET,,BUF,L 14-17,3,2,12,6.00,0,0,0,0.0,0,0
77,2014,6,2014-10-12,29-231,DET,@,MIN,W 17-3,,,,,,,,,,
78,2014,7,2014-10-19,29-238,DET,,NOR,W 24-23,6,4,28,7.00,0,0,0,0.0,1,0
79,2014,9,2014-11-09,29-259,DET,,MIA,W 20-16,0,,,,,,,,,
