
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Sk,Tkl,Ast
1,2014,1,2014-09-07,22-313,PHI,,JAX,W 34-17,,,,,,,,,,,,
2,2014,2,2014-09-15,22-321,PHI,@,IND,W 30-27,,,,,,,,,,,,
3,2014,3,2014-09-21,22-327,PHI,,WAS,W 37-34,0,0,,0,0,0,0,,0,0.0,1,0
4,2014,4,2014-09-28,22-334,PHI,@,SFO,L 21-26,0,0,,0,,0,0,,0,0.0,0,0
5,2014,5,2014-10-05,22-341,PHI,,STL,W 34-28,,,,,,,,,,,,
6,2014,6,2014-10-12,22-348,PHI,,NYG,W 27-0,5,10,2.00,0,0,0,0,,0,0.0,1,0
7,2014,7,2014-10-26,22-362,PHI,@,ARI,L 20-24,0,0,,0,0,0,0,,0,0.0,1,0
8,2014,8,2014-11-02,23-004,PHI,@,HOU,W 31-21,,,,,,,,,,,,
9,2014,9,2014-11-10,23-012,PHI,,CAR,W 45-21,,,,,,,,,,,,
10,2014,10,2014-11-16,23-018,PHI,@,GNB,L 20-53,,,,,,,,,,,,
11,2014,11,2014-11-23,23-025,PHI,,TEN,W 43-24,0,0,,0,0,0,0,,0,0.0,1,0
12,2014,12,2014-11-27,23-029,PHI,@,DAL,W 33-10,,,,,,,,,,,,
13,2014,14,2014-12-14,23-046,PHI,,DAL,L 27-38,,,,,,,,,,,,
14,2014,15,2014-12-20,23-052,PHI,@,WAS,L 24-27,,,,,,,,,,,,
15,2014,16,2014-12-28,23-060,PHI,@,NYG,W 34-26,,,,,,,,,,,,
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Sk,Tkl,Ast
16,2015,1,2015-09-14,23-320,PHI,@,ATL,L 24-26,0,0,,0,0,0,0,,0,0.0,0,0
17,2015,2,2015-09-20,23-326,PHI,,DAL,L 10-20,0,0,,0,0,0,0,,0,0.0,0,0
18,2015,3,2015-09-27,23-333,PHI,@,NYJ,W 24-17,0,0,,0,0,0,0,,0,0.0,0,0
19,2015,4,2015-10-04,23-340,PHI,@,WAS,L 20-23,0,0,,0,0,0,0,,0,0.0,0,0
20,2015,5,2015-10-11,23-347,PHI,,NOR,W 39-17,0,0,,0,0,0,0,,0,0.0,0,0
21,2015,6,2015-10-19,23-355,PHI,,NYG,W 27-7,0,0,,0,0,0,0,,0,0.0,0,0
22,2015,7,2015-10-25,23-361,PHI,@,CAR,L 16-27,0,0,,0,0,0,0,,0,0.0,0,0
23,2015,8,2015-11-08,24-010,PHI,@,DAL,W 33-27,0,0,,0,0,0,0,,0,0.0,0,0
24,2015,9,2015-11-15,24-017,PHI,,MIA,L 19-20,0,0,,0,0,0,0,,0,0.0,0,0
25,2015,10,2015-11-22,24-024,PHI,,TAM,L 17-45,0,0,,0,1,0,0,,0,0.0,0,0
26,2015,11,2015-11-26,24-028,PHI,@,DET,L 14-45,0,0,,0,2,2,49,24.50,0,0.0,0,0
,,,26 Games,,,,,14-12-0,5,10,2.00,0,3,2,49,24.50,0,0.0,4,0
