
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
1,2013,6,2013-10-20,24-056,GNB,,CLE,W 31-13,0,,,,,,,,,,,,,
2,2013,7,2013-10-27,24-063,GNB,@,MIN,W 44-31,0,0,0,,0,0,0,,0,0,0,0.0,1,0
3,2013,8,2013-11-04,24-071,GNB,,CHI,L 20-27,,,,,,,,,,,,,,
4,2013,9,2013-11-10,24-077,GNB,,PHI,L 13-27,,,,,,,,,,,,,,
5,2013,10,2013-11-17,24-084,GNB,@,NYG,L 13-27,,,,,,,,,,,,,,
6,2013,11,2013-11-24,24-091,GNB,,MIN,T 26-26,,,,,,,,,,,,,,
7,2013,12,2013-11-28,24-095,GNB,@,DET,L 10-40,,,,,,,,,,,,,,
8,2013,13,2013-12-08,24-105,GNB,,ATL,W 22-21,,,,,,,,,,,,,,
9,2013,15,2013-12-22,24-119,GNB,,PIT,L 31-38,0,0,0,,0,1,0,0.00,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
10,2015,2,2015-09-20,26-026,MIA,@,JAX,L 20-23,2,2,18,9.00,1,0,0,,0,1,6,0.0,0,0
11,2015,3,2015-09-27,26-033,MIA,,BUF,L 14-41,1,1,13,13.00,0,0,0,,0,0,0,0.0,0,0
12,2015,4,2015-10-04,26-040,MIA,,NYJ,L 14-27,2,2,16,8.00,1,0,0,,0,1,6,0.0,0,0
13,2015,5,2015-10-18,26-054,MIA,@,TEN,W 38-10,0,0,0,,0,0,0,,0,0,0,0.0,0,0
14,2015,8,2015-11-08,26-075,MIA,@,BUF,L 17-33,0,0,0,,0,0,0,,0,0,0,0.0,0,0
15,2015,9,2015-11-15,26-082,MIA,@,PHI,W 20-19,0,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,15 Games,,,,,5-9-1,5,5,47,9.40,2,1,0,0.00,0,2,12,0.0,1,0
