
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
1,2013,1,2013-09-09,23-068,WAS,,PHI,L 27-33,6,5,38,7.60,0,0,0,,0,0,0,0.0,0,0
2,2013,2,2013-09-15,23-074,WAS,@,GNB,L 20-38,3,3,18,6.00,1,0,0,,0,1,6,0.0,0,0
3,2013,3,2013-09-22,23-081,WAS,,DET,L 20-27,6,5,50,10.00,0,0,0,,0,0,0,0.0,0,0
4,2013,5,2013-10-13,23-102,WAS,@,DAL,L 16-31,6,4,58,14.50,0,0,0,,0,0,0,0.0,0,0
5,2013,6,2013-10-20,23-109,WAS,,CHI,W 45-41,9,9,134,14.89,1,0,0,,0,1,6,0.0,0,0
6,2013,7,2013-10-27,23-116,WAS,@,DEN,L 21-45,14,8,90,11.25,0,0,0,,0,0,0,0.0,0,0
7,2013,8,2013-11-03,23-123,WAS,,SDG,W 30-24,5,4,37,9.25,0,1,18,18.00,0,0,0,0.0,0,0
8,2013,9,2013-11-07,23-127,WAS,@,MIN,L 27-34,9,6,62,10.33,1,0,0,,0,1,6,0.0,0,0
9,2013,10,2013-11-17,23-137,WAS,@,PHI,L 16-24,1,1,12,12.00,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
10,2014,1,2014-09-07,24-066,WAS,@,HOU,L 6-17,1,1,4,4.00,0,0,0,,0,0,0,0.0,0,0
11,2014,6,2014-10-12,24-101,WAS,@,ARI,L 20-30,11,8,92,11.50,0,0,0,,0,0,0,0.0,1,0
12,2014,7,2014-10-19,24-108,WAS,,TEN,W 19-17,6,5,54,10.80,0,0,0,,0,0,0,0.0,0,0
13,2014,8,2014-10-27,24-116,WAS,@,DAL,W 20-17,7,7,40,5.71,0,0,0,,0,0,0,0.0,0,0
14,2014,9,2014-11-02,24-122,WAS,@,MIN,L 26-29,1,1,17,17.00,0,0,0,,0,0,0,0.0,0,0
15,2014,10,2014-11-16,24-136,WAS,,TAM,L 7-27,3,2,22,11.00,0,0,0,,0,0,0,0.0,2,0
16,2014,12,2014-11-30,24-150,WAS,@,IND,L 27-49,11,9,123,13.67,0,0,0,,0,0,0,0.0,0,0
17,2014,13,2014-12-07,24-157,WAS,,STL,L 0-24,7,3,25,8.33,0,0,0,,0,0,0,0.0,0,0
18,2014,14,2014-12-14,24-164,WAS,@,NYG,L 13-24,4,3,13,4.33,0,0,0,,0,0,0,0.0,0,0
19,2014,15,2014-12-20,24-170,WAS,,PHI,W 27-24,4,2,5,2.50,0,0,0,,0,0,0,0.0,0,0
20,2014,16,2014-12-28,24-178,WAS,,DAL,L 17-44,10,9,70,7.78,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,TD,Pts,Sk,Tkl,Ast
21,2015,1,2015-09-13,25-072,WAS,,MIA,L 10-17,11,7,63,9.00,1,0,0,,0,1,6,0.0,0,0
22,2015,2,2015-09-20,25-079,WAS,,STL,W 24-10,6,6,82,13.67,0,0,0,,0,0,0,0.0,0,0
23,2015,3,2015-09-24,25-083,WAS,@,NYG,L 21-32,9,6,96,16.00,0,0,0,,0,0,0,0.0,0,0
24,2015,4,2015-10-04,25-093,WAS,,PHI,W 23-20,8,5,37,7.40,0,0,0,,0,0,0,0.0,0,0
25,2015,7,2015-10-25,25-114,WAS,,TAM,W 31-30,13,11,72,6.55,2,0,0,,0,2,12,0.0,0,0
26,2015,8,2015-11-08,25-128,WAS,@,NWE,L 10-27,7,3,18,6.00,1,0,0,,0,1,6,0.0,0,0
27,2015,9,2015-11-15,25-135,WAS,,NOR,W 47-14,4,3,29,9.67,2,0,0,,0,2,12,0.0,0,0
28,2015,10,2015-11-22,25-142,WAS,@,CAR,L 16-44,8,6,46,7.67,0,0,0,,0,0,0,0.0,0,0
29,2015,11,2015-11-29,25-149,WAS,,NYG,W 20-14,9,8,98,12.25,0,0,0,,0,0,0,0.0,0,0
,,,29 Games,,,,,10-19-0,199,150,1505,10.03,9,1,18,18.00,0,9,54,0.0,3,0
