
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2012,1,2012-09-05,22-289,NYG,,DAL,L 17-24,,,,,,,,,,
2,2012,5,2012-10-07,22-321,NYG,,CLE,W 41-27,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
3,2013,15,2013-12-22,24-031,NYG,@,DET,W 23-20,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
4,2014,1,2014-09-08,24-291,NYG,@,DET,L 14-35,,,,,,,,,,
5,2014,2,2014-09-14,24-297,NYG,,ARI,L 14-25,,,,,,,,,,
6,2014,3,2014-09-21,24-304,NYG,,HOU,W 30-17,,,,,,,,,,
7,2014,4,2014-09-25,24-308,NYG,@,WAS,W 45-14,1,1,15,15.00,0,0,0,0.0,0,0
8,2014,5,2014-10-05,24-318,NYG,,ATL,W 30-20,1,1,5,5.00,0,0,0,0.0,1,0
9,2014,6,2014-10-12,24-325,NYG,@,PHI,L 0-27,2,1,29,29.00,0,0,0,0.0,0,0
10,2014,7,2014-10-19,24-332,NYG,@,DAL,L 21-31,,,,,,,,,,
11,2014,8,2014-11-03,24-347,NYG,,IND,L 24-40,,0,0,,0,0,0,0.0,0,1
12,2014,9,2014-11-09,24-353,NYG,@,SEA,L 17-38,,,,,,,,,,
13,2014,10,2014-11-16,24-360,NYG,,SFO,L 10-16,,,,,,,,,,
14,2014,11,2014-11-23,25-002,NYG,,DAL,L 28-31,1,1,1,1.00,1,1,6,0.0,0,0
15,2014,12,2014-11-30,25-009,NYG,@,JAX,L 24-25,,,,,,,,,,
16,2014,13,2014-12-07,25-016,NYG,@,TEN,W 36-7,1,1,0,0.00,0,0,0,0.0,0,0
17,2014,14,2014-12-14,25-023,NYG,,WAS,W 24-13,0,,,,,,,,,
18,2014,15,2014-12-21,25-030,NYG,@,STL,W 37-27,0,0,0,,0,0,0,0.0,1,0
19,2014,16,2014-12-28,25-037,NYG,,PHI,L 26-34,1,0,0,,0,0,0,0.0,0,0
,,,19 Games,,,,,8-11-0,7,5,50,10.00,1,1,6,0.0,2,1
