
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,2PM,TD,Pts,Sk,Tkl,Ast
1,2009,2,2009-09-20,22-166,TEN,,HOU,L 31-34,2,,,,,,,,,,,,,,,,,,
2,2009,3,2009-09-27,22-173,TEN,@,NYJ,L 17-24,1,,,,,,,,,,,,,,,,,,
3,2009,4,2009-10-04,22-180,TEN,@,JAX,L 17-37,3,2,11,5.50,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
4,2009,5,2009-10-11,22-187,TEN,,IND,L 9-31,4,3,27,9.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
5,2009,6,2009-10-18,22-194,TEN,@,NWE,L 0-59,,,,,,,,,,,,,,,,,,,
6,2009,7,2009-11-01,22-208,TEN,,JAX,W 30-13,1,1,3,3.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
7,2009,8,2009-11-08,22-215,TEN,@,SFO,W 34-27,,,,,,,,,,,,,,,,,,,
8,2009,9,2009-11-15,22-222,TEN,,BUF,W 41-17,1,1,4,4.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
9,2009,10,2009-11-23,22-230,TEN,@,HOU,W 20-17,,,,,,,,,,,,,,,,,,,
10,2009,11,2009-11-29,22-236,TEN,,ARI,W 20-17,2,2,29,14.50,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
11,2009,12,2009-12-06,22-243,TEN,@,IND,L 17-27,,,,,,,,,,,,,,,,,,,
12,2009,14,2009-12-20,22-257,TEN,,MIA,W 27-24,,,,,,,,,,,,,,,,,,,
13,2009,15,2009-12-25,22-262,TEN,,SDG,L 17-42,1,,,,,,,,,,,,,,,,,,
14,2009,16,2010-01-03,22-271,TEN,@,SEA,W 17-13,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,2PM,TD,Pts,Sk,Tkl,Ast
15,2010,1,2010-09-12,23-158,TEN,,OAK,W 38-13,1,,,,,,,,,,,,,,,,,,
16,2010,2,2010-09-19,23-165,TEN,,PIT,L 11-19,1,1,5,5.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
17,2010,3,2010-09-26,23-172,TEN,@,NYG,W 29-10,,,,,,,,,,,,,,,,,,,
18,2010,4,2010-10-03,23-179,TEN,,DEN,L 20-26,2,1,17,17.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
19,2010,5,2010-10-10,23-186,TEN,@,DAL,W 34-27,0,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,1
20,2010,6,2010-10-18,23-194,TEN,@,JAX,W 30-3,0,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
21,2010,7,2010-10-24,23-200,TEN,,PHI,W 37-19,0,0,0,,0,0,0,,0,1,3,3.00,0,,0,0,0.0,0,0
22,2010,8,2010-10-31,23-207,TEN,@,SDG,L 25-33,2,1,36,36.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
23,2010,9,2010-11-14,23-221,TEN,@,MIA,L 17-29,0,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
24,2010,10,2010-11-21,23-228,TEN,,WAS,L 16-19,2,2,11,5.50,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
25,2010,11,2010-11-28,23-235,TEN,@,HOU,L 0-20,9,4,40,10.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
26,2010,12,2010-12-05,23-242,TEN,,JAX,L 6-17,6,4,47,11.75,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
27,2010,13,2010-12-09,23-246,TEN,,IND,L 28-30,1,1,9,9.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
28,2010,14,2010-12-19,23-256,TEN,,HOU,W 31-17,3,3,42,14.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
29,2010,15,2010-12-26,23-263,TEN,@,KAN,L 14-34,9,5,96,19.20,1,0,0,,0,0,0,,0,,1,6,0.0,0,0
30,2010,16,2011-01-02,23-270,TEN,@,IND,L 20-23,9,7,58,8.29,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,2PM,TD,Pts,Sk,Tkl,Ast
