
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2013,1,2013-09-08,24-311,NYG,@,DAL,L 31-36,,0,0,,0,0,0,0.0,0,1
2,2013,2,2013-09-15,24-318,NYG,,DEN,L 23-41,3,3,31,10.33,0,0,0,0.0,0,1
3,2013,3,2013-09-22,24-325,NYG,@,CAR,L 0-38,,0,0,,0,0,0,0.0,0,0
4,2013,4,2013-09-29,24-332,NYG,@,KAN,L 7-31,,,,,,,,,,
5,2013,5,2013-10-06,24-339,NYG,,PHI,L 21-36,,,,,,,,,,
6,2013,6,2013-10-10,24-343,NYG,@,CHI,L 21-27,1,0,0,,0,0,0,0.0,0,0
7,2013,7,2013-10-21,24-354,NYG,,MIN,W 23-7,1,0,0,,0,0,0,0.0,0,0
8,2013,8,2013-10-27,24-360,NYG,@,PHI,W 15-7,1,0,0,,0,0,0,0.0,0,0
9,2013,9,2013-11-10,25-009,NYG,,OAK,W 24-20,,,,,,,,,,
10,2013,10,2013-11-17,25-016,NYG,,GNB,W 27-13,0,0,0,,0,0,0,0.0,1,0
11,2013,11,2013-11-24,25-023,NYG,,DAL,L 21-24,,,,,,,,,,
12,2013,12,2013-12-01,25-030,NYG,@,WAS,W 24-17,,,,,,,,,,
13,2013,13,2013-12-08,25-037,NYG,@,SDG,L 14-37,,0,0,,0,0,0,0.0,0,1
14,2013,14,2013-12-15,25-044,NYG,,SEA,L 0-23,,,,,,,,,,
15,2013,15,2013-12-22,25-051,NYG,@,DET,W 23-20,,,,,,,,,,
16,2013,16,2013-12-29,25-058,NYG,,WAS,W 20-6,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
17,2014,1,2014-09-08,25-311,NYG,@,DET,L 14-35,8,5,56,11.20,1,1,6,0.0,0,0
18,2014,2,2014-09-14,25-317,NYG,,ARI,L 14-25,9,7,81,11.57,0,0,0,0.0,0,0
19,2014,3,2014-09-21,25-324,NYG,,HOU,W 30-17,6,6,45,7.50,0,0,0,0.0,0,0
20,2014,4,2014-09-25,25-328,NYG,@,WAS,W 45-14,8,7,54,7.71,3,3,18,0.0,0,0
21,2014,5,2014-10-05,25-338,NYG,,ATL,W 30-20,1,0,0,,0,0,0,0.0,0,0
22,2014,6,2014-10-12,25-345,NYG,@,PHI,L 0-27,2,1,6,6.00,0,0,0,0.0,1,0
23,2014,7,2014-10-19,25-352,NYG,@,DAL,L 21-31,7,7,90,12.86,0,0,0,0.0,0,0
24,2014,8,2014-11-03,26-002,NYG,,IND,L 24-40,8,4,25,6.25,1,1,6,0.0,0,0
25,2014,9,2014-11-09,26-008,NYG,@,SEA,L 17-38,6,4,26,6.50,0,0,0,0.0,0,0
26,2014,10,2014-11-16,26-015,NYG,,SFO,L 10-16,6,3,54,18.00,1,1,6,0.0,0,0
27,2014,11,2014-11-23,26-022,NYG,,DAL,L 28-31,4,2,24,12.00,0,0,0,0.0,0,0
28,2014,12,2014-11-30,26-029,NYG,@,JAX,L 24-25,7,5,55,11.00,0,0,0,0.0,0,0
29,2014,13,2014-12-07,26-036,NYG,@,TEN,W 36-7,7,4,28,7.00,0,0,0,0.0,0,0
30,2014,14,2014-12-14,26-043,NYG,,WAS,W 24-13,2,2,11,5.50,0,0,0,0.0,0,0
31,2014,15,2014-12-21,26-050,NYG,@,STL,W 37-27,5,4,42,10.50,0,0,0,0.0,0,0
32,2014,16,2014-12-28,26-057,NYG,,PHI,L 26-34,6,2,26,13.00,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
33,2015,1,2015-09-13,26-316,NYG,@,DAL,L 26-27,4,3,21,7.00,0,0,0,0.0,0,0
34,2015,2,2015-09-20,26-323,NYG,,ATL,L 20-24,6,4,28,7.00,1,1,6,0.0,0,0
35,2015,3,2015-09-24,26-327,NYG,,WAS,W 32-21,6,3,32,10.67,0,0,0,0.0,0,0
36,2015,4,2015-10-04,26-337,NYG,@,BUF,W 24-10,7,5,38,7.60,0,0,0,0.0,0,0
37,2015,5,2015-10-11,26-344,NYG,,SFO,W 30-27,7,6,35,5.83,1,1,6,0.0,0,0
38,2015,6,2015-10-19,26-352,NYG,@,PHI,L 7-27,5,3,29,9.67,0,0,0,0.0,0,0
39,2015,7,2015-10-25,26-358,NYG,,DAL,W 27-20,5,4,18,4.50,0,0,0,0.0,0,0
40,2015,8,2015-11-01,27-000,NYG,@,NOR,L 49-52,1,1,22,22.00,0,0,0,0.0,0,0
,,,40 Games,,,,,17-23-0,139,95,877,9.23,8,8,48,0.0,2,3
