
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2014,1,2014-09-08,21-355,ARI,,SDG,W 18-17,,,,,,,,,,
2,2014,2,2014-09-14,21-361,ARI,@,NYG,W 25-14,1,1,16,16.00,0,0,0,0.0,1,0
3,2014,3,2014-09-21,22-003,ARI,,SFO,W 23-14,,,,,,,,,,
4,2014,4,2014-10-05,22-017,ARI,@,DEN,L 20-41,0,0,0,,0,0,0,0.0,1,0
5,2014,8,2014-11-02,22-045,ARI,@,DAL,W 28-17,,,,,,,,,,
6,2014,9,2014-11-09,22-052,ARI,,STL,W 31-14,1,1,17,17.00,0,0,0,0.0,0,0
7,2014,10,2014-11-16,22-059,ARI,,DET,W 14-6,1,1,5,5.00,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
8,2015,1,2015-09-13,22-360,ARI,,NOR,W 31-19,0,0,0,,0,0,0,0.0,0,0
9,2015,2,2015-09-20,23-002,ARI,@,CHI,W 48-23,0,0,0,,0,0,0,0.0,0,0
10,2015,3,2015-09-27,23-009,ARI,,SFO,W 47-7,0,0,0,,0,0,0,0.0,0,0
11,2015,4,2015-10-04,23-016,ARI,,STL,L 22-24,0,0,0,,0,0,0,0.0,0,0
12,2015,5,2015-10-11,23-023,ARI,@,DET,W 42-17,0,0,0,,0,0,0,0.0,0,0
13,2015,6,2015-10-18,23-030,ARI,@,PIT,L 13-25,1,1,13,13.00,0,0,0,0.0,0,0
14,2015,7,2015-10-26,23-038,ARI,,BAL,W 26-18,0,0,0,,0,0,0,0.0,0,0
15,2015,8,2015-11-01,23-044,ARI,@,CLE,W 34-20,2,2,12,6.00,2,2,12,0.0,0,0
16,2015,9,2015-11-15,23-058,ARI,@,SEA,W 39-32,0,0,0,,0,0,0,0.0,0,0
17,2015,10,2015-11-22,23-065,ARI,,CIN,W 34-31,0,0,0,,0,0,0,0.0,0,0
18,2015,11,2015-11-29,23-072,ARI,@,SFO,W 19-13,0,0,0,,0,0,0,0.0,0,0
,,,18 Games,,,,,15-3-0,6,6,63,10.50,2,2,12,0.0,2,0
