
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2014,3,2014-09-21,28-152,ARI,,SFO,W 23-14,1,0,0,,0,0,0,0.0,0,0
2,2014,5,2014-10-12,28-173,ARI,,WAS,W 30-20,,,,,,,,,,
3,2014,6,2014-10-19,28-180,ARI,@,OAK,W 24-13,,,,,,,,,,
4,2014,7,2014-10-26,28-187,ARI,,PHI,W 24-20,,,,,,,,,,
5,2014,11,2014-11-23,28-215,ARI,@,SEA,L 3-19,,,,,,,,,,
6,2014,12,2014-11-30,28-222,ARI,@,ATL,L 18-29,,0,0,,0,0,0,0.0,1,0
7,2014,13,2014-12-07,28-229,ARI,,KAN,W 17-14,1,0,0,,0,0,0,0.0,0,0
8,2014,14,2014-12-11,28-233,ARI,@,STL,W 12-6,4,1,6,6.00,0,0,0,0.0,0,0
9,2014,15,2014-12-21,28-243,ARI,,SEA,L 6-35,3,2,26,13.00,0,0,0,0.0,0,0
10,2014,16,2014-12-28,28-250,ARI,@,SFO,L 17-20,3,2,39,19.50,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
11,2015,1,2015-09-13,29-144,ARI,,NOR,W 31-19,5,4,82,20.50,1,1,6,0.0,0,0
12,2015,2,2015-09-20,29-151,ARI,@,CHI,W 48-23,0,0,0,,0,0,0,0.0,0,0
13,2015,3,2015-09-27,29-158,ARI,,SFO,W 47-7,2,1,13,13.00,0,0,0,0.0,0,0
14,2015,4,2015-10-04,29-165,ARI,,STL,L 22-24,1,1,17,17.00,0,0,0,0.0,0,0
15,2015,5,2015-10-11,29-172,ARI,@,DET,W 42-17,2,2,25,12.50,1,1,6,0.0,0,0
16,2015,6,2015-10-18,29-179,ARI,@,PIT,L 13-25,2,1,9,9.00,0,0,0,0.0,0,0
17,2015,9,2015-11-15,29-207,ARI,@,SEA,W 39-32,4,3,21,7.00,0,0,0,0.0,0,0
18,2015,10,2015-11-22,29-214,ARI,,CIN,W 34-31,2,1,18,18.00,1,1,6,0.0,0,0
19,2015,11,2015-11-29,29-221,ARI,@,SFO,W 19-13,0,0,0,,0,0,0,0.0,0,0
,,,19 Games,,,,,13-6-0,30,18,256,14.22,3,3,18,0.0,1,0
