
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
1,2014,3,2014-09-21,25-111,SEA,,DEN,W 26-20,,,,,,,,,,,,,,
2,2014,4,2014-10-06,25-126,SEA,@,WAS,W 27-17,2,1,36,36.00,0,1,0,0.00,0,0,0,0.0,0,0
3,2014,5,2014-10-12,25-132,SEA,,DAL,L 23-30,1,1,7,7.00,0,0,0,,0,0,0,0.0,0,0
4,2014,6,2014-10-19,25-139,SEA,@,STL,L 26-28,6,3,61,20.33,1,0,0,,0,1,6,0.0,0,0
5,2014,7,2014-10-26,25-146,SEA,@,CAR,W 13-9,4,1,11,11.00,0,0,0,,0,0,0,0.0,0,0
6,2014,8,2014-11-02,25-153,SEA,,OAK,W 30-24,,,,,,,,,,,,,,
7,2014,9,2014-11-09,25-160,SEA,,NYG,W 38-17,2,1,32,32.00,0,0,0,,0,0,0,0.0,0,0
8,2014,10,2014-11-16,25-167,SEA,@,KAN,L 20-24,3,1,2,2.00,0,0,0,,0,0,0,0.0,0,0
9,2014,11,2014-11-23,25-174,SEA,,ARI,W 19-3,2,2,27,13.50,1,0,0,,0,1,6,0.0,1,0
10,2014,15,2014-12-21,25-202,SEA,@,ARI,W 35-6,4,2,9,4.50,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
11,2015,1,2015-09-13,26-103,SEA,@,STL,L 31-34,0,0,0,,0,0,0,,0,0,0,0.0,0,0
12,2015,3,2015-09-27,26-117,SEA,,CHI,W 26-0,1,0,0,,0,0,0,,0,0,0,0.0,0,0
13,2015,4,2015-10-05,26-125,SEA,,DET,W 13-10,0,0,0,,0,0,0,,0,0,0,0.0,0,0
14,2015,5,2015-10-11,26-131,SEA,@,CIN,L 24-27,0,0,0,,0,0,0,,0,0,0,0.0,0,0
15,2015,6,2015-10-18,26-138,SEA,,CAR,L 23-27,0,0,0,,0,0,0,,0,0,0,0.0,0,0
16,2015,7,2015-10-22,26-142,SEA,@,SFO,W 20-3,0,0,0,,0,0,0,,0,0,0,0.0,0,0
17,2015,10,2015-11-22,26-173,SEA,,SFO,W 29-13,1,1,7,7.00,0,0,0,,0,0,0,0.0,0,0
18,2015,11,2015-11-29,26-180,SEA,,PIT,W 39-30,0,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,18 Games,,,,,12-6-0,26,13,192,14.77,2,1,0,0.00,0,2,12,0.0,1,0
