
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Sk,Tkl,Ast
1,2013,1,2013-09-08,24-143,NWE,@,BUF,W 23-21,1,0,0,,0,0,0,,0,0.0,1,0
2,2013,3,2013-09-22,24-157,NWE,,TAM,W 23-3,2,0,0,,0,0,0,,0,0.0,0,0
3,2013,4,2013-09-29,24-164,NWE,@,ATL,W 30-23,,,,,,,,,,,,
4,2013,6,2013-10-13,24-178,NYJ,,PIT,L 6-19,,,,,,,,,,,,
5,2013,7,2013-10-20,24-185,NYJ,,NWE,W 30-27,,,,,,,,,,,,
6,2013,8,2013-10-27,24-192,NYJ,@,CIN,L 9-49,2,2,10,5.00,0,0,0,,0,0.0,0,0
7,2013,9,2013-11-03,24-199,NYJ,,NOR,W 26-20,4,2,46,23.00,0,0,0,,0,0.0,0,0
8,2013,10,2013-11-17,24-213,NYJ,@,BUF,L 14-37,,,,,,,,,,,,
9,2013,11,2013-11-24,24-220,NYJ,@,BAL,L 3-19,,,,,,,,,,,,
10,2013,12,2013-12-01,24-227,NYJ,,MIA,L 3-23,,,,,,,,,,,,
11,2013,13,2013-12-08,24-234,NYJ,,OAK,W 37-27,,,,,,,,,,,,
12,2013,14,2013-12-15,24-241,NYJ,@,CAR,L 20-30,,,,,,,,,,,,
13,2013,15,2013-12-22,24-248,NYJ,,CLE,W 24-13,,,,,,,,,,,,
14,2013,16,2013-12-29,24-255,NYJ,@,MIA,W 20-7,1,1,7,7.00,0,0,0,,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Sk,Tkl,Ast
15,2014,1,2014-09-07,25-142,NYJ,,OAK,W 19-14,,0,0,,0,0,0,,0,0.0,0,1
16,2014,2,2014-09-14,25-149,NYJ,@,GNB,L 24-31,1,0,0,,0,0,0,,0,0.0,2,1
17,2014,3,2014-09-22,25-157,NYJ,,CHI,L 19-27,1,1,15,15.00,0,0,0,,0,0.0,0,0
18,2014,4,2014-09-28,25-163,NYJ,,DET,L 17-24,1,0,0,,0,0,0,,0,0.0,0,0
19,2014,5,2014-10-05,25-170,NYJ,@,SDG,L 0-31,,,,,,,,,,,,
20,2014,6,2014-10-12,25-177,NYJ,,DEN,L 17-31,,0,0,,0,0,0,,0,0.0,0,1
21,2014,7,2014-10-16,25-181,NYJ,@,NWE,L 25-27,,,,,,,,,,,,
22,2014,8,2014-10-26,25-191,NYJ,,BUF,L 23-43,0,0,0,,0,0,0,,0,0.0,0,1
23,2014,9,2014-11-02,25-198,NYJ,@,KAN,L 10-24,0,0,0,,0,1,9,9.00,0,0.0,0,0
24,2014,10,2014-11-09,25-205,NYJ,,PIT,W 20-13,0,0,0,,0,0,0,,0,0.0,1,1
25,2014,11,2014-11-24,25-220,NYJ,@,BUF,L 3-38,,,,,,,,,,,,
26,2014,12,2014-12-01,25-227,NYJ,,MIA,L 13-16,1,1,20,20.00,0,0,0,,0,0.0,1,0
27,2014,13,2014-12-07,25-233,NYJ,@,MIN,L 24-30,0,0,0,,0,0,0,,0,0.0,1,0
28,2014,14,2014-12-14,25-240,NYJ,@,TEN,W 16-11,0,0,0,,0,0,0,,0,0.0,2,0
29,2014,15,2014-12-21,25-247,NYJ,,NWE,L 16-17,1,1,6,6.00,0,0,0,,0,0.0,2,0
30,2014,16,2014-12-28,25-254,NYJ,@,MIA,W 37-24,2,2,44,22.00,0,0,0,,0,0.0,1,0
,,,30 Games,,,,,12-18-0,17,10,148,14.80,0,1,9,9.00,0,0.0,11,5
