
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
1,2012,10,2012-11-18,22-154,STL,,NYJ,L 13-27,1,0,0,,0,,0,0,0.0,0,0
2,2012,11,2012-11-25,22-161,STL,@,ARI,W 31-17,,,,,,,,,,,
3,2012,12,2012-12-02,22-168,STL,,SFO,W 16-13,,0,0,,0,,0,0,0.0,0,0
4,2012,13,2012-12-09,22-175,STL,@,BUF,W 15-12,0,0,0,,0,,0,0,0.0,0,0
5,2012,14,2012-12-16,22-182,STL,,MIN,L 22-36,1,1,21,21.00,0,,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
6,2013,2,2013-09-15,23-090,STL,@,ATL,L 24-31,1,1,6,6.00,0,,0,0,0.0,0,0
7,2013,3,2013-09-22,23-097,STL,@,DAL,L 7-31,1,0,0,,0,,0,0,0.0,0,0
8,2013,4,2013-09-26,23-101,STL,,SFO,L 11-35,,,,,,,,,,,
9,2013,5,2013-10-06,23-111,STL,,JAX,W 34-20,2,1,17,17.00,0,,0,0,0.0,0,0
10,2013,6,2013-10-13,23-118,STL,@,HOU,W 38-13,1,1,2,2.00,1,,1,6,0.0,0,0
11,2013,7,2013-10-20,23-125,STL,@,CAR,L 15-30,2,2,14,7.00,0,,0,0,0.0,0,0
12,2013,8,2013-10-28,23-133,STL,,SEA,L 9-14,1,0,0,,0,,0,0,0.0,0,0
13,2013,9,2013-11-03,23-139,STL,,TEN,L 21-28,,,,,,,,,,,
14,2013,10,2013-11-10,23-146,STL,@,IND,W 38-8,3,1,14,14.00,0,,0,0,0.0,0,0
15,2013,11,2013-11-24,23-160,STL,,CHI,W 42-21,,,,,,,,,,,
16,2013,12,2013-12-01,23-167,STL,@,SFO,L 13-23,,,,,,,,,,,
17,2013,13,2013-12-08,23-174,STL,@,ARI,L 10-30,1,1,9,9.00,0,,0,0,0.0,0,0
18,2013,14,2013-12-15,23-181,STL,,NOR,W 27-16,3,3,29,9.67,1,,1,6,0.0,0,0
19,2013,15,2013-12-22,23-188,STL,,TAM,W 23-13,3,3,22,7.33,0,,0,0,0.0,0,0
20,2013,16,2013-12-29,23-195,STL,@,SEA,L 9-27,,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
21,2014,1,2014-09-07,24-082,STL,,MIN,L 6-34,1,1,4,4.00,0,,0,0,0.0,0,0
22,2014,2,2014-09-14,24-089,STL,@,TAM,W 19-17,2,2,8,4.00,0,,0,0,0.0,0,0
23,2014,3,2014-09-21,24-096,STL,,DAL,L 31-34,,,,,,,,,,,
24,2014,4,2014-10-05,24-110,STL,@,PHI,L 28-34,0,0,0,,0,,0,0,0.0,1,0
25,2014,5,2014-10-13,24-118,STL,,SFO,L 17-31,,0,0,,0,,0,0,0.0,0,1
26,2014,6,2014-10-19,24-124,STL,,SEA,W 28-26,1,1,9,9.00,0,,0,0,0.0,0,0
27,2014,7,2014-10-26,24-131,STL,@,KAN,L 7-34,,,,,,,,,,,
28,2014,8,2014-11-02,24-138,STL,@,SFO,W 13-10,1,0,0,,0,,0,0,0.0,1,0
29,2014,9,2014-11-09,24-145,STL,@,ARI,L 14-31,,,,,,,,,,,
30,2014,10,2014-11-16,24-152,STL,,DEN,W 22-7,,,,,,,,,,,
31,2014,11,2014-11-23,24-159,STL,@,SDG,L 24-27,,,,,,,,,,,
32,2014,12,2014-11-30,24-166,STL,,OAK,W 52-0,2,2,12,6.00,1,,1,6,0.0,0,0
33,2014,13,2014-12-07,24-173,STL,@,WAS,W 24-0,0,0,0,,0,1,0,2,0.0,0,0
34,2014,14,2014-12-11,24-177,STL,,ARI,L 6-12,1,1,21,21.00,0,,0,0,0.0,0,0
35,2014,15,2014-12-21,24-187,STL,,NYG,L 27-37,1,1,1,1.00,0,,0,0,0.0,0,0
36,2014,16,2014-12-28,24-194,STL,@,SEA,L 6-20,2,0,0,,0,,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
37,2015,1,2015-09-13,25-088,STL,,SEA,W 34-31,0,0,0,,0,,0,0,0.0,0,0
38,2015,2,2015-09-20,25-095,STL,@,WAS,L 10-24,0,0,0,,0,,0,0,0.0,0,0
39,2015,3,2015-09-27,25-102,STL,,PIT,L 6-12,1,0,0,,0,,0,0,0.0,0,0
40,2015,4,2015-10-04,25-109,STL,@,ARI,W 24-22,1,1,4,4.00,0,,0,0,0.0,0,0
41,2015,5,2015-10-11,25-116,STL,@,GNB,L 10-24,0,0,0,,0,,0,0,0.0,0,0
42,2015,6,2015-10-25,25-130,STL,,CLE,W 24-6,1,1,4,4.00,0,,0,0,0.0,0,0
43,2015,7,2015-11-01,25-137,STL,,SFO,W 27-6,0,0,0,,0,,0,0,0.0,0,0
44,2015,8,2015-11-08,25-144,STL,@,MIN,L 18-21,0,0,0,,0,,0,0,0.0,0,0
45,2015,9,2015-11-15,25-151,STL,,CHI,L 13-37,0,0,0,,0,,0,0,0.0,0,0
46,2015,10,2015-11-22,25-158,STL,@,BAL,L 13-16,0,0,0,,0,,0,0,0.0,0,0
47,2015,11,2015-11-29,25-165,STL,@,CIN,L 7-31,1,1,2,2.00,0,,0,0,0.0,0,0
,,,47 Games,,,,,19-28-0,35,25,199,7.96,3,1,3,20,0.0,2,1
