
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
1,2009,9,2009-11-15,24-219,MIA,,TAM,W 25-23,3,3,31,10.33,1,0,0,,0,1,6,0.0,0,0
2,2009,10,2009-11-19,24-223,MIA,@,CAR,W 24-17,1,,,,,,,,,,,,,
3,2009,11,2009-11-29,24-233,MIA,@,BUF,L 14-31,,,,,,,,,,,,,,
4,2009,12,2009-12-06,24-240,MIA,,NWE,W 22-21,,,,,,,,,,,,,,
5,2009,13,2009-12-13,24-247,MIA,@,JAX,W 14-10,,,,,,,,,,,,,,
6,2009,14,2009-12-20,24-254,MIA,@,TEN,L 24-27,,,,,,,,,,,,,,
7,2009,15,2009-12-27,24-261,MIA,,HOU,L 20-27,1,,,,,,,,,,,,,
8,2009,16,2010-01-03,24-268,MIA,,PIT,L 24-30,1,,,,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
9,2010,10,2010-11-22,25-226,SDG,,DEN,W 35-14,2,2,21,10.50,0,0,0,,0,0,0,0.0,0,0
10,2010,11,2010-11-28,25-232,SDG,@,IND,W 36-14,,,,,,,,,,,,,,
11,2010,12,2010-12-05,25-239,SDG,,OAK,L 13-28,,,,,,,,,,,,,,
12,2010,13,2010-12-12,25-246,SDG,,KAN,W 31-0,,,,,,,,,,,,,,
13,2010,14,2010-12-16,25-250,SDG,,SFO,W 34-7,1,1,35,35.00,0,0,0,,0,0,0,0.0,0,0
14,2010,15,2010-12-26,25-260,SDG,@,CIN,L 20-34,,,,,,,,,,,,,,
15,2010,16,2011-01-02,25-267,SDG,@,DEN,W 33-28,1,1,17,17.00,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
16,2011,1,2011-09-11,26-154,SDG,,MIN,W 24-17,0,0,0,,0,1,13,13.00,0,0,0,0.0,0,0
17,2011,2,2011-09-18,26-161,SDG,@,NWE,L 21-35,,,,,,,,,,,,,,
18,2011,3,2011-09-25,26-168,SDG,,KAN,W 20-17,1,0,0,,0,0,0,,0,0,0,0.0,0,0
19,2011,4,2011-10-02,26-175,SDG,,MIA,W 26-16,1,0,0,,0,0,0,,0,0,0,0.0,0,0
20,2011,5,2011-10-09,26-182,SDG,@,DEN,W 29-24,1,1,32,32.00,0,0,0,,0,0,0,0.0,0,0
21,2011,6,2011-10-23,26-196,SDG,@,NYJ,L 21-27,,,,,,,,,,,,,,
22,2011,7,2011-10-31,26-204,SDG,@,KAN,L 20-23,0,0,0,,0,0,0,,0,0,0,0.0,0,0
23,2011,8,2011-11-06,26-210,SDG,,GNB,L 38-45,,,,,,,,,,,,,,
24,2011,9,2011-11-10,26-214,SDG,,OAK,L 17-24,1,0,0,,0,0,0,,0,0,0,0.0,0,0
25,2011,10,2011-11-20,26-224,SDG,@,CHI,L 20-31,,,,,,,,,,,,,,
26,2011,11,2011-11-27,26-231,SDG,,DEN,L 13-16,,,,,,,,,,,,,,
27,2011,12,2011-12-05,26-239,SDG,@,JAX,W 38-14,,,,,,,,,,,,,,
28,2011,13,2011-12-11,26-245,SDG,,BUF,W 37-10,1,0,0,,0,0,0,,0,0,0,0.0,0,0
29,2011,14,2011-12-18,26-252,SDG,,BAL,W 34-14,,,,,,,,,,,,,,
30,2011,15,2011-12-24,26-258,SDG,@,DET,L 10-38,,,,,,,,,,,,,,
31,2011,16,2012-01-01,26-266,SDG,@,OAK,W 38-26,,,,,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
32,2012,16,2012-12-30,27-264,ARI,@,SFO,L 13-27,,,,,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
33,2013,1,2013-09-08,28-151,ARI,@,STL,L 24-27,1,1,16,16.00,0,0,0,,0,0,0,0.0,1,0
34,2013,2,2013-09-15,28-158,ARI,,DET,W 25-21,,,,,,,,,,,,,,
35,2013,3,2013-09-22,28-165,ARI,@,NOR,L 7-31,,,,,,,,,,,,,,
36,2013,4,2013-09-29,28-172,ARI,@,TAM,W 13-10,,,,,,,,,,,,,,
37,2013,5,2013-10-06,28-179,ARI,,CAR,W 22-6,,,,,,,,,,,,,,
38,2013,6,2013-10-13,28-186,ARI,@,SFO,L 20-32,,,,,,,,,,,,,,
39,2013,7,2013-10-17,28-190,ARI,,SEA,L 22-34,,,,,,,,,,,,,,
40,2013,14,2013-12-15,28-249,ARI,@,TEN,W 37-34,,,,,,,,,,,,,,
,,,40 Games,,,,,21-19-0,16,9,152,16.89,1,1,13,13.00,0,1,6,0.0,1,0
