
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2011,1,2011-09-11,23-056,TAM,,DET,L 20-27,1,0,0,,0,0,0,0.0,0,0
2,2011,2,2011-09-18,23-063,TAM,@,MIN,W 24-20,1,1,17,17.00,0,0,0,0.0,0,0
3,2011,3,2011-09-25,23-070,TAM,,ATL,W 16-13,2,2,33,16.50,0,0,0,0.0,0,0
4,2011,4,2011-10-03,23-078,TAM,,IND,W 24-17,4,2,9,4.50,0,0,0,0.0,0,0
5,2011,7,2011-10-23,23-098,TAM,,CHI,L 18-24,3,2,14,7.00,0,0,0,0.0,0,0
6,2011,8,2011-11-06,23-112,TAM,@,NOR,L 16-27,,,,,,,,,,
7,2011,9,2011-11-13,23-119,TAM,,HOU,L 9-37,,,,,,,,,,
8,2011,10,2011-11-20,23-126,TAM,@,GNB,L 26-35,1,1,1,1.00,0,0,0,0.0,0,0
9,2011,11,2011-11-27,23-133,TAM,@,TEN,L 17-23,,,,,,,,,,
10,2011,12,2011-12-04,23-140,TAM,,CAR,L 19-38,,,,,,,,,,
11,2011,13,2011-12-11,23-147,TAM,@,JAX,L 14-41,1,0,0,,0,0,0,0.0,1,0
12,2011,14,2011-12-17,23-153,TAM,,DAL,L 15-31,1,1,4,4.00,0,0,0,0.0,0,0
13,2011,15,2011-12-24,23-160,TAM,@,CAR,L 16-48,3,3,14,4.67,0,0,0,0.0,0,0
14,2011,16,2012-01-01,23-168,TAM,@,ATL,L 24-45,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
15,2012,1,2012-09-09,24-054,TAM,,CAR,W 16-10,0,,,,,,,,,
16,2012,2,2012-09-16,24-061,TAM,@,NYG,L 34-41,,,,,,,,,,
17,2012,3,2012-09-23,24-068,TAM,@,DAL,L 10-16,3,1,1,1.00,1,1,6,0.0,0,0
18,2012,4,2012-09-30,24-075,TAM,,WAS,L 22-24,2,1,5,5.00,0,0,0,0.0,0,0
19,2012,5,2012-10-14,24-089,TAM,,KAN,W 38-10,,,,,,,,,,
20,2012,6,2012-10-21,24-096,TAM,,NOR,L 28-35,1,1,33,33.00,0,0,0,0.0,0,0
21,2012,7,2012-10-25,24-100,TAM,@,MIN,W 36-17,,,,,,,,,,
22,2012,8,2012-11-04,24-110,TAM,@,OAK,W 42-32,2,1,2,2.00,0,0,0,0.0,0,0
23,2012,9,2012-11-11,24-117,TAM,,SDG,W 34-24,1,1,11,11.00,0,0,0,0.0,0,0
24,2012,10,2012-11-18,24-124,TAM,@,CAR,W 27-21,2,0,0,,0,0,0,0.0,0,0
25,2012,11,2012-11-25,24-131,TAM,,ATL,L 23-24,2,1,5,5.00,0,0,0,0.0,0,0
26,2012,12,2012-12-02,24-138,TAM,@,DEN,L 23-31,2,2,19,9.50,0,0,0,0.0,0,0
27,2012,13,2012-12-09,24-145,TAM,,PHI,L 21-23,2,0,0,,0,0,0,0.0,0,0
28,2012,14,2012-12-16,24-152,TAM,@,NOR,L 0-41,3,3,23,7.67,0,0,0,0.0,0,0
29,2012,15,2012-12-23,24-159,TAM,,STL,L 13-28,2,2,16,8.00,0,0,0,0.0,0,0
30,2012,16,2012-12-30,24-166,TAM,@,ATL,W 22-17,5,3,50,16.67,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
31,2013,1,2013-09-08,25-053,TAM,@,NYJ,L 17-18,,,,,,,,,,
32,2013,2,2013-09-15,25-060,TAM,,NOR,L 14-16,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
33,2014,1,2014-09-07,26-052,TAM,,CAR,L 14-20,1,1,8,8.00,0,0,0,0.0,0,0
34,2014,2,2014-09-14,26-059,TAM,,STL,L 17-19,,,,,,,,,,
35,2014,3,2014-09-18,26-063,TAM,@,ATL,L 14-56,2,2,15,7.50,0,0,0,0.0,0,0
36,2014,4,2014-09-28,26-073,TAM,@,PIT,W 27-24,,,,,,,,,,
37,2014,5,2014-10-05,26-080,TAM,@,NOR,L 31-37,,,,,,,,,,
38,2014,6,2014-10-12,26-087,TAM,,BAL,L 17-48,,,,,,,,,,
39,2014,7,2014-10-26,26-101,TAM,,MIN,L 13-19,,,,,,,,,,
40,2014,8,2014-11-02,26-108,TAM,@,CLE,L 17-22,,0,0,,0,0,0,0.0,1,0
41,2014,11,2014-11-23,26-129,TAM,@,CHI,L 13-21,2,1,6,6.00,0,0,0,0.0,0,0
42,2014,13,2014-12-07,26-143,TAM,@,DET,L 17-34,3,1,4,4.00,0,0,0,0.0,2,0
43,2014,14,2014-12-14,26-150,TAM,@,CAR,L 17-19,,,,,,,,,,
44,2014,15,2014-12-21,26-157,TAM,,GNB,L 3-20,3,2,8,4.00,0,0,0,0.0,0,0
45,2014,16,2014-12-28,26-164,TAM,,NOR,L 20-23,,0,0,,0,0,0,0.0,1,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
46,2015,1,2015-09-13,27-058,TAM,,TEN,L 14-42,0,0,0,,0,0,0,0.0,0,0
47,2015,2,2015-09-20,27-065,TAM,@,NOR,W 26-19,0,0,0,,0,0,0,0.0,0,0
48,2015,3,2015-09-27,27-072,TAM,@,HOU,L 9-19,0,0,0,,0,0,0,0.0,0,0
49,2015,6,2015-10-25,27-100,TAM,@,WAS,L 30-31,4,3,22,7.33,0,0,0,0.0,0,0
50,2015,7,2015-11-01,27-107,TAM,@,ATL,W 23-20,1,0,0,,0,0,0,0.0,0,0
51,2015,8,2015-11-08,27-114,TAM,,NYG,L 18-32,0,0,0,,0,0,0,0.0,0,0
52,2015,9,2015-11-15,27-121,TAM,,DAL,W 10-6,1,0,0,,0,0,0,0.0,0,0
53,2015,10,2015-11-22,27-128,TAM,@,PHI,W 45-17,0,0,0,,0,0,0,0.0,0,0
54,2015,11,2015-11-29,27-135,TAM,@,IND,L 12-25,1,0,0,,0,0,0,0.0,0,0
,,,54 Games,,,,,15-39-0,62,38,320,8.42,1,1,6,0.0,5,0
