
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
1,2011,4,2011-10-02,23-315,BUF,@,CIN,L 20-23,,,,,,,,,,,,,,
2,2011,5,2011-10-09,23-322,BUF,,PHI,W 31-24,0,0,0,,0,0,0,,0,0,0,0.0,0,0
3,2011,6,2011-10-16,23-329,BUF,@,NYG,L 24-27,0,0,0,,0,0,0,,0,0,0,0.0,0,0
4,2011,7,2011-10-30,23-343,BUF,,WAS,W 23-0,,,,,,,,,,,,,,
5,2011,8,2011-11-06,23-350,BUF,,NYJ,L 11-27,,,,,,,,,,,,,,
6,2011,9,2011-11-13,23-357,BUF,@,DAL,L 7-44,,,,,,,,,,,,,,
7,2011,11,2011-11-27,24-006,BUF,@,NYJ,L 24-28,,,,,,,,,,,,,,
8,2011,12,2011-12-04,24-013,BUF,,TEN,L 17-23,3,3,11,3.67,0,0,0,,0,0,0,0.0,0,0
9,2011,13,2011-12-11,24-020,BUF,@,SDG,L 10-37,1,1,0,0.00,0,0,0,,0,0,0,0.0,0,0
10,2011,14,2011-12-18,24-027,BUF,,MIA,L 23-30,,,,,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
11,2012,1,2012-09-09,24-293,BUF,@,NYJ,L 28-48,1,1,5,5.00,0,0,0,,0,0,0,0.0,0,0
12,2012,2,2012-09-16,24-300,BUF,,KAN,W 35-17,0,,,,,,,,,,,,,
13,2012,3,2012-09-23,24-307,BUF,@,CLE,W 24-14,,,,,,,,,,,,,,
14,2012,4,2012-09-30,24-314,BUF,,NWE,L 28-52,,,,,,,,,,,,,,
15,2012,5,2012-10-07,24-321,BUF,@,SFO,L 3-45,,,,,,,,,,,,,,
16,2012,6,2012-10-14,24-328,BUF,@,ARI,W 19-16,0,0,0,,0,1,0,0.00,0,0,0,0.0,0,0
17,2012,7,2012-10-21,24-335,BUF,,TEN,L 34-35,,,,,,,,,,,,,,
18,2012,8,2012-11-04,24-349,BUF,@,HOU,L 9-21,,,,,,,,,,,,,,
19,2012,9,2012-11-11,24-356,BUF,@,NWE,L 31-37,1,1,5,5.00,0,0,0,,0,0,0,0.0,0,0
20,2012,10,2012-11-15,24-360,BUF,,MIA,W 19-14,,,,,,,,,,,,,,
21,2012,11,2012-11-25,25-004,BUF,@,IND,L 13-20,1,1,1,1.00,1,0,0,,0,1,6,0.0,0,0
22,2012,12,2012-12-02,25-011,BUF,,JAX,W 34-18,,,,,,,,,,,,,,
23,2012,13,2012-12-09,25-018,BUF,,STL,L 12-15,1,1,2,2.00,1,0,0,,0,1,6,0.0,0,0
24,2012,14,2012-12-16,25-025,BUF,,SEA,L 17-50,0,,,,,,,,,,,,,
25,2012,15,2012-12-23,25-032,BUF,@,MIA,L 10-24,0,,,,,,,,,,,,,
26,2012,16,2012-12-30,25-039,BUF,,NYJ,W 28-9,,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
27,2013,1,2013-09-08,25-291,BUF,,NWE,L 21-23,,,,,,,,,,,,,,
28,2013,2,2013-09-15,25-298,BUF,,CAR,W 24-23,0,,,,,,,,,,,,,
29,2013,3,2013-09-22,25-305,BUF,@,NYJ,L 20-27,,,,,,,,,,,,,,
30,2013,4,2013-09-29,25-312,BUF,,BAL,W 23-20,2,1,28,28.00,0,0,0,,0,0,0,0.0,1,0
31,2013,5,2013-10-03,25-316,BUF,@,CLE,L 24-37,1,0,0,,0,0,0,,0,0,0,0.0,0,0
32,2013,6,2013-10-13,25-326,BUF,,CIN,L 24-27,,,,,,,,,,,,,,
33,2013,7,2013-10-20,25-333,BUF,@,MIA,W 23-21,1,1,18,18.00,0,0,0,,0,0,0,0.0,0,0
34,2013,8,2013-10-27,25-340,BUF,@,NOR,L 17-35,,,,,,,,,,,,,,
35,2013,9,2013-11-03,25-347,BUF,,KAN,L 13-23,,,,,,,,,,,,,,
36,2013,10,2013-11-10,25-354,BUF,@,PIT,L 10-23,1,0,0,,0,0,0,,0,0,0,0.0,0,0
37,2013,11,2013-11-17,25-361,BUF,,NYJ,W 37-14,2,1,1,1.00,0,0,0,,0,0,0,0.0,0,0
38,2013,12,2013-12-01,26-010,BUF,,ATL,L 31-34,,,,,,,,,,,,,,
39,2013,13,2013-12-08,26-017,BUF,@,TAM,L 6-27,1,1,7,7.00,0,0,0,,0,0,0,0.0,0,0
40,2013,14,2013-12-15,26-024,BUF,@,JAX,W 27-20,,,,,,,,,,,,,,
41,2013,15,2013-12-22,26-031,BUF,,MIA,W 19-0,1,1,24,24.00,0,0,0,,0,0,0,0.0,0,0
42,2013,16,2013-12-29,26-038,BUF,@,NWE,L 20-34,0,,,,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
43,2014,3,2014-09-21,26-304,BUF,,SDG,L 10-22,,,,,,,,,,,,,,
44,2014,4,2014-09-28,26-311,BUF,@,HOU,L 17-23,,,,,,,,,,,,,,
45,2014,5,2014-10-05,26-318,BUF,@,DET,W 17-14,0,,,,,,,,,,,,,
46,2014,6,2014-10-12,26-325,BUF,,NWE,L 22-37,0,,,,,,,,,,,,,
47,2014,7,2014-10-19,26-332,BUF,,MIN,W 17-16,,,,,,,,,,,,,,
48,2014,8,2014-10-26,26-339,BUF,@,NYJ,W 43-23,2,2,5,2.50,1,0,0,,0,1,6,0.0,0,0
49,2014,9,2014-11-09,26-353,BUF,,KAN,L 13-17,1,0,0,,0,0,0,,0,0,0,0.0,0,0
50,2014,10,2014-11-13,26-357,BUF,@,MIA,L 9-22,,,,,,,,,,,,,,
