
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
1,2014,4,2014-09-29,22-331,NWE,@,KAN,L 14-41,,6,7,85.71,70,1,0,147.9,10.00,12.86,0,0,,0
2,2014,5,2014-10-05,22-337,NWE,,CIN,W 43-17,,0,0,,0,0,0,,,,3,-4,-1.33,0
3,2014,8,2014-10-26,22-358,NWE,,CHI,W 51-23,,3,3,100.00,22,0,0,97.2,7.33,7.33,1,-1,-1.00,0
4,2014,10,2014-11-16,23-014,NWE,@,IND,W 42-20,,0,0,,0,0,0,,,,2,-2,-1.00,0
5,2014,14,2014-12-14,23-042,NWE,,MIA,W 41-13,,,,,,,,,,,,,,
6,2014,16,2014-12-28,23-056,NWE,,BUF,L 9-17,,10,17,58.82,90,0,0,73.2,5.29,5.29,4,16,4.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
7,2015,3,2015-09-27,23-329,NWE,,JAX,W 51-17,,0,0,,0,0,0,,,,2,-2,-1.00,0
8,2015,4,2015-10-11,23-343,NWE,@,DAL,W 30-6,,0,0,,0,0,0,,,,2,-2,-1.00,0
9,2015,7,2015-10-29,23-361,NWE,,MIA,W 36-7,,0,0,,0,0,0,,,,0,0,,0
,,,9 Games,,,,,7-2-0,,19,27,70.37,182,1,0,101.2,6.74,7.48,14,5,0.36,0
