
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
1,2004,4,2004-10-03,23-100,ATL,@,CAR,W 27-10,,0,0,,0,0,0,,,,2,-2,-1.00,0,0,0,0,,0,,0,0,0.0,0,0
2,2004,7,2004-10-24,23-121,ATL,@,KAN,L 10-56,,2,4,50.00,9,0,0,56.2,2.25,2.25,0,0,,0,0,0,0,,0,,0,0,0.0,0,0
3,2004,12,2004-12-05,23-163,ATL,@,TAM,L 0-27,,0,2,0.00,0,0,1,0.0,0.00,-22.50,0,0,,0,0,0,0,,0,,0,0,0.0,0,0
4,2004,13,2004-12-12,23-170,ATL,,OAK,W 35-10,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0,0,,0,,0,0,0.0,0,0
5,2004,15,2004-12-26,23-184,ATL,@,NOR,L 13-26,*,17,41,41.46,188,0,2,35.4,4.59,2.39,4,21,5.25,0,0,0,0,,0,,0,0,0.0,0,0
6,2004,16,2005-01-02,23-191,ATL,@,SEA,L 26-28,,14,22,63.64,133,1,1,76.5,6.05,4.91,2,7,3.50,0,0,0,0,,0,,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
7,2005,1,2005-09-12,24-079,ATL,,PHI,W 14-10,,0,0,,0,0,0,,,,0,0,,0,,0,0,,0,,0,0,0.0,0,0
8,2005,2,2005-09-18,24-085,ATL,@,SEA,L 18-21,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0,0,,0,,0,0,0.0,0,0
9,2005,3,2005-09-25,24-092,ATL,@,BUF,W 24-16,,0,0,,0,0,0,,,,0,0,,0,,0,0,,0,,0,0,0.0,0,0
10,2005,4,2005-10-02,24-099,ATL,,MIN,W 30-10,,5,14,35.71,39,0,0,44.3,2.79,2.79,4,56,14.00,0,0,0,0,,0,,0,0,0.0,0,0
11,2005,5,2005-10-09,24-106,ATL,,NWE,L 28-31,*,18,34,52.94,298,3,0,112.1,8.76,10.53,2,3,1.50,0,0,0,0,,0,,0,0,0.0,0,0
12,2005,6,2005-10-16,24-113,ATL,@,NOR,W 34-31,,0,0,,0,0,0,,,,0,0,,0,,0,0,,0,,0,0,0.0,0,0
13,2005,7,2005-10-24,24-121,ATL,,NYJ,W 27-14,,,,,,,,,,,,,,,,,,,,,,,,,
14,2005,8,2005-11-06,24-134,ATL,@,MIA,W 17-10,,0,0,,0,0,0,,,,0,0,,0,,0,0,,0,,0,0,0.0,0,0
15,2005,9,2005-11-13,24-141,ATL,,GNB,L 25-33,,0,0,,0,0,0,,,,0,0,,0,,0,0,,0,,0,0,0.0,0,0
16,2005,10,2005-11-20,24-148,ATL,,TAM,L 27-30,,0,0,,0,0,0,,,,0,0,,0,0,0,0,,0,,0,0,0.0,0,0
17,2005,11,2005-11-24,24-152,ATL,@,DET,W 27-7,,0,0,,0,0,0,,,,2,7,3.50,0,0,0,0,,0,,0,0,0.0,0,0
18,2005,12,2005-12-04,24-162,ATL,@,CAR,L 6-24,,0,0,,0,0,0,,,,0,0,,0,,0,0,,0,,0,0,0.0,0,0
19,2005,13,2005-12-12,24-170,ATL,,NOR,W 36-17,,1,2,50.00,48,0,0,95.8,24.00,24.00,1,10,10.00,0,0,0,0,,0,,0,0,0.0,0,0
