
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Sk,Tkl,Ast
1,2014,3,2014-09-21,22-279,JAX,,IND,L 17-44,,14,24,58.33,223,2,2,82.5,9.29,7.21,2,30,15.00,0,0.0,0,0
2,2014,4,2014-09-28,22-286,JAX,@,SDG,L 14-33,*,29,37,78.38,254,1,2,81.8,6.86,4.97,5,24,4.80,0,0.0,1,0
3,2014,5,2014-10-05,22-293,JAX,,PIT,L 9-17,*,22,36,61.11,191,0,2,52.0,5.31,2.81,4,14,3.50,0,0.0,0,0
4,2014,6,2014-10-12,22-300,JAX,@,TEN,L 14-16,*,32,46,69.57,336,1,1,88.7,7.30,6.76,5,38,7.60,0,0.0,0,0
5,2014,7,2014-10-19,22-307,JAX,,CLE,W 24-6,*,17,31,54.84,159,1,3,40.3,5.13,1.42,5,37,7.40,0,0.0,1,0
6,2014,8,2014-10-26,22-314,JAX,,MIA,L 13-27,*,18,34,52.94,221,1,2,58.6,6.50,4.44,6,48,8.00,0,0.0,0,0
7,2014,9,2014-11-02,22-321,JAX,@,CIN,L 23-33,*,22,33,66.67,247,2,1,96.4,7.48,7.33,4,10,2.50,0,0.0,0,0
8,2014,10,2014-11-09,22-328,JAX,,DAL,L 17-31,*,22,37,59.46,290,0,1,73.0,7.84,6.62,3,3,1.00,0,0.0,0,0
9,2014,11,2014-11-23,22-342,JAX,@,IND,L 3-23,*,15,27,55.56,146,0,1,55.5,5.41,3.74,5,24,4.80,0,0.0,0,0
10,2014,12,2014-11-30,22-349,JAX,,NYG,W 25-24,*,21,35,60.00,194,1,0,84.7,5.54,6.11,5,68,13.60,0,0.0,0,0
11,2014,13,2014-12-07,22-356,JAX,,HOU,L 13-27,*,20,39,51.28,205,1,1,64.6,5.26,4.62,3,10,3.33,0,0.0,0,0
12,2014,14,2014-12-14,22-363,JAX,@,BAL,L 12-20,*,21,37,56.76,210,0,1,61.8,5.68,4.46,1,2,2.00,0,0.0,0,0
13,2014,15,2014-12-18,23-002,JAX,,TEN,W 21-13,*,13,26,50.00,115,1,0,75.0,4.42,5.19,5,50,10.00,0,0.0,0,0
14,2014,16,2014-12-28,23-012,JAX,@,HOU,L 17-23,*,14,33,42.42,117,0,0,52.2,3.55,3.55,3,61,20.33,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Sk,Tkl,Ast
15,2015,1,2015-09-13,23-271,JAX,,CAR,L 9-20,*,22,40,55.00,183,1,2,54.5,4.58,2.83,4,26,6.50,0,0.0,0,0
16,2015,2,2015-09-20,23-278,JAX,,MIA,W 23-20,*,18,33,54.55,273,2,0,102.2,8.27,9.48,2,27,13.50,0,0.0,0,0
17,2015,3,2015-09-27,23-285,JAX,@,NWE,L 17-51,*,17,33,51.52,242,2,1,83.1,7.33,7.18,3,7,2.33,0,0.0,0,0
18,2015,4,2015-10-04,23-292,JAX,@,IND,L 13-16,*,28,50,56.00,298,1,0,80.2,5.96,6.36,4,31,7.75,0,0.0,0,0
19,2015,5,2015-10-11,23-299,JAX,@,TAM,L 31-38,*,23,33,69.70,303,4,1,125.4,9.18,10.24,1,21,21.00,0,0.0,0,0
20,2015,6,2015-10-18,23-306,JAX,,HOU,L 20-31,*,30,53,56.60,331,3,3,70.6,6.25,4.83,4,37,9.25,0,0.0,0,0
21,2015,7,2015-10-25,23-313,JAX,,BUF,W 34-31,*,13,29,44.83,182,2,1,74.2,6.28,6.10,5,-3,-0.60,0,0.0,0,0
,,,21 Games,,,,,5-16-0,,431,746,57.77,4720,26,25,74.2,6.33,5.52,79,565,7.15,0,0.0,2,0
