
30,2010,3,2010-09-26,27-242,OAK,@,ARI,L 23-24,*,17,34,50.00,255,1,1,72.5,7.50,6.76,4,13,3.25,0,0.0,0,0
31,2010,4,2010-10-03,27-249,OAK,,HOU,L 24-31,*,24,39,61.54,278,2,2,78.8,7.13,5.85,3,16,5.33,0,0.0,1,0
32,2010,5,2010-10-10,27-256,OAK,,SDG,W 35-27,*,1,7,14.29,14,0,0,39.6,2.00,2.00,0,0,,0,0.0,0,0
33,2010,10,2010-11-21,27-298,OAK,@,PIT,L 3-35,,13,24,54.17,98,0,1,46.9,4.08,2.21,1,12,12.00,0,0.0,0,0
34,2010,11,2010-11-28,27-305,OAK,,MIA,L 17-33,*,17,32,53.13,252,1,2,63.5,7.88,5.69,0,0,,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Sk,Tkl,Ast
35,2011,1,2011-09-11,28-227,CIN,@,CLE,W 27-17,,5,12,41.67,92,1,0,96.5,7.67,9.33,2,0,0.00,0,0.0,0,0
36,2011,12,2011-12-04,28-311,CIN,@,PIT,L 7-35,,3,6,50.00,17,0,1,16.7,2.83,-4.67,1,1,1.00,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Sk,Tkl,Ast
37,2012,1,2012-09-10,29-227,CIN,@,BAL,L 13-44,,0,0,,0,0,0,,,,1,0,0.00,0,0.0,0,0
38,2012,15,2012-12-23,29-331,CIN,@,PIT,W 13-10,,,,,,,,,,,,,,,,,
39,2012,16,2012-12-30,29-338,CIN,,BAL,W 23-17,,5,11,45.45,65,0,0,64.6,5.91,5.91,3,-2,-0.67,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Sk,Tkl,Ast
40,2014,3,2014-09-21,31-237,PIT,@,CAR,W 37-19,,0,0,,0,0,0,,,,2,-2,-1.00,0,0.0,0,0
,,,40 Games,,,,,15-25-0,,375,709,52.89,4057,21,24,65.8,5.72,4.79,88,329,3.74,0,0.0,1,0
