
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Sk,Tkl,Ast
1,2006,12,2006-12-03,23-218,DEN,,SEA,L 20-23,*,10,21,47.62,143,2,2,62.3,6.81,4.43,4,10,2.50,0,,0,0,0.0,0,0
2,2006,13,2006-12-10,23-225,DEN,@,SDG,L 20-48,*,17,30,56.67,188,2,0,97.6,6.27,7.60,1,0,0.00,0,,0,0,0.0,0,0
3,2006,14,2006-12-17,23-232,DEN,@,ARI,W 37-20,*,21,31,67.74,261,2,1,101.7,8.42,8.26,3,10,3.33,0,,0,0,0.0,0,0
4,2006,15,2006-12-24,23-239,DEN,,CIN,W 24-23,*,12,23,52.17,179,2,1,88.9,7.78,7.57,2,-1,-0.50,0,,0,0,0.0,0,0
5,2006,16,2006-12-31,23-246,DEN,,SFO,L 23-26,*,21,32,65.63,230,1,1,84.1,7.19,6.41,2,-1,-0.50,0,,0,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,2PM,TD,Pts,Sk,Tkl,Ast
6,2007,1,2007-09-09,24-133,DEN,@,BUF,W 15-14,*,23,39,58.97,304,1,1,81.6,7.79,7.15,4,18,4.50,0,,0,0,0.0,0,0
7,2007,2,2007-09-16,24-140,DEN,,OAK,W 23-20,*,23,33,69.70,269,1,2,79.0,8.15,6.03,2,-2,-1.00,0,,0,0,0.0,0,0
8,2007,3,2007-09-23,24-147,DEN,,JAX,L 14-23,*,16,23,69.57,222,1,1,96.6,9.65,8.57,2,-1,-0.50,0,,0,0,0.0,0,0
9,2007,4,2007-09-30,24-154,DEN,@,IND,L 20-38,*,13,21,61.90,131,1,1,75.7,6.24,5.05,2,11,5.50,1,,1,6,0.0,0,0
10,2007,5,2007-10-07,24-161,DEN,,SDG,L 3-41,*,23,36,63.89,232,0,1,70.6,6.44,5.19,3,7,2.33,0,,0,0,0.0,0,0
11,2007,6,2007-10-21,24-175,DEN,,PIT,W 31-28,*,22,29,75.86,248,3,2,106.7,8.55,7.52,3,41,13.67,0,,0,0,0.0,0,0
12,2007,7,2007-10-29,24-183,DEN,,GNB,L 13-19,*,21,34,61.76,264,1,0,95.7,7.76,8.35,3,7,2.33,0,,0,0,0.0,0,0
