
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
1,2013,1,2013-09-08,22-152,STL,,ARI,W 27-24,1,4,4.00,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
2,2013,4,2013-09-26,22-170,STL,,SFO,L 11-35,,,,,,,,,,,,,,,,,,
3,2013,5,2013-10-06,22-180,STL,,JAX,W 34-20,14,78,5.57,0,1,0,0,,0,0,0,,0,0,0,0.0,0,0
4,2013,6,2013-10-13,22-187,STL,@,HOU,W 38-13,18,79,4.39,0,2,2,11,5.50,0,0,0,,0,0,0,0.0,0,0
5,2013,7,2013-10-20,22-194,STL,@,CAR,L 15-30,17,53,3.12,0,4,4,34,8.50,1,0,0,,0,1,6,0.0,0,0
6,2013,8,2013-10-28,22-202,STL,,SEA,L 9-14,26,134,5.15,0,3,1,-5,-5.00,0,0,0,,0,0,0,0.0,0,0
7,2013,9,2013-11-03,22-208,STL,,TEN,L 21-28,27,127,4.70,2,7,6,51,8.50,0,0,0,,0,2,12,0.0,0,0
8,2013,10,2013-11-10,22-215,STL,@,IND,W 38-8,26,62,2.38,1,3,2,6,3.00,0,0,0,,0,1,6,0.0,0,0
9,2013,11,2013-11-24,22-229,STL,,CHI,W 42-21,12,87,7.25,1,2,1,10,10.00,0,0,0,,0,1,6,0.0,0,0
10,2013,12,2013-12-01,22-236,STL,@,SFO,L 13-23,19,72,3.79,0,2,1,-1,-1.00,0,0,0,,0,0,0,0.0,0,0
11,2013,13,2013-12-08,22-243,STL,@,ARI,L 10-30,14,25,1.79,1,4,3,-3,-1.00,0,0,0,,0,1,6,0.0,0,0
12,2013,14,2013-12-15,22-250,STL,,NOR,W 27-16,28,133,4.75,1,2,1,10,10.00,0,0,0,,0,1,6,0.0,0,0
13,2013,15,2013-12-22,22-257,STL,,TAM,W 23-13,33,104,3.15,1,1,1,5,5.00,0,0,0,,0,1,6,0.0,0,0
14,2013,16,2013-12-29,22-264,STL,@,SEA,L 9-27,15,15,1.00,0,4,4,23,5.75,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
15,2014,1,2014-09-07,23-151,STL,,MIN,L 6-34,11,43,3.91,0,2,1,8,8.00,0,0,0,,0,0,0,0.0,0,0
16,2014,2,2014-09-14,23-158,STL,@,TAM,W 19-17,19,71,3.74,1,0,0,0,,0,0,0,,0,1,6,0.0,0,0
17,2014,3,2014-09-21,23-165,STL,,DAL,L 31-34,12,67,5.58,0,6,5,54,10.80,0,0,0,,0,0,0,0.0,0,0
18,2014,4,2014-10-05,23-179,STL,@,PHI,L 28-34,11,42,3.82,0,5,4,36,9.00,0,0,0,,0,0,0,0.0,0,0
19,2014,5,2014-10-13,23-187,STL,,SFO,L 17-31,8,17,2.13,0,3,2,17,8.50,0,0,0,,0,0,0,0.0,0,0
20,2014,6,2014-10-19,23-193,STL,,SEA,W 28-26,,,,,,,,,,,,,,,,,,
21,2014,7,2014-10-26,23-200,STL,@,KAN,L 7-34,5,17,3.40,0,4,3,20,6.67,0,0,0,,0,0,0,0.0,0,0
22,2014,9,2014-11-09,23-214,STL,@,ARI,L 14-31,,,,,,,,,,,,,,,,,,
23,2014,11,2014-11-23,23-228,STL,@,SDG,L 24-27,,,,,,,,,,,,,,,,,,
24,2014,12,2014-11-30,23-235,STL,,OAK,W 52-0,6,27,4.50,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
25,2014,13,2014-12-07,23-242,STL,@,WAS,W 24-0,,,,,,,,,,,,,,,,,,
26,2014,15,2014-12-21,23-256,STL,,NYG,L 27-37,2,6,3.00,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
27,2014,16,2014-12-28,23-263,STL,@,SEA,L 6-20,2,3,1.50,0,3,3,17,5.67,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
28,2015,2,2015-09-21,24-165,NYJ,@,IND,W 20-7,0,0,,0,,0,0,,0,0,0,,0,0,0,0.0,0,0
29,2015,3,2015-09-27,24-171,NYJ,,PHI,L 17-24,2,3,1.50,0,2,2,-2,-1.00,0,4,82,20.50,0,0,0,0.0,1,0
30,2015,4,2015-10-04,24-178,NYJ,@,MIA,W 27-14,5,7,1.40,1,3,2,18,9.00,0,2,45,22.50,0,1,6,0.0,0,0
31,2015,5,2015-10-18,24-192,NYJ,,WAS,W 34-20,13,46,3.54,0,2,2,15,7.50,0,2,47,23.50,0,0,0,0.0,0,0
32,2015,6,2015-10-25,24-199,NYJ,@,NWE,L 23-30,7,19,2.71,0,1,1,11,11.00,0,0,0,,0,0,0,0.0,0,0
,,,32 Games,,,,,14-18-0,353,1341,3.80,9,66,51,335,6.57,1,8,174,21.75,0,10,60,0.0,1,0
