
48,2010,6,2010-10-17,24-212,NYG,,DET,W 28-20,19,133,7.00,0,2,2,10,5.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
49,2010,7,2010-10-25,24-220,NYG,@,DAL,W 41-35,24,126,5.25,0,2,2,12,6.00,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
50,2010,8,2010-11-07,24-233,NYG,@,SEA,W 41-7,19,57,3.00,2,4,4,35,8.75,0,0,0,,0,0,0,,0,,2,12,0.0,0,0
51,2010,9,2010-11-14,24-240,NYG,,DAL,L 20-33,20,73,3.65,0,7,6,62,10.33,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
52,2010,10,2010-11-21,24-247,NYG,@,PHI,L 17-27,12,29,2.42,0,2,2,-5,-2.50,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
53,2010,11,2010-11-28,24-254,NYG,,JAX,W 24-20,9,49,5.44,0,4,4,34,8.50,0,0,0,,0,0,0,,0,1,0,2,0.0,0,0
54,2010,12,2010-12-05,24-261,NYG,,WAS,W 31-7,25,97,3.88,2,3,1,8,8.00,0,0,0,,0,0,0,,0,,2,12,0.0,0,0
55,2010,13,2010-12-13,24-269,NYG,@,MIN,W 21-3,11,103,9.36,1,6,5,12,2.40,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
56,2010,14,2010-12-19,24-275,NYG,,PHI,L 31-38,19,66,3.47,0,2,2,14,7.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
57,2010,15,2010-12-26,24-282,NYG,@,GNB,L 17-45,12,31,2.58,0,6,5,41,8.20,0,0,0,,0,0,0,,0,,0,0,0.0,2,0
58,2010,16,2011-01-02,24-289,NYG,@,WAS,W 17-14,15,22,1.47,0,3,2,8,4.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
59,2011,1,2011-09-11,25-176,NYG,@,WAS,L 14-28,13,44,3.38,1,2,1,10,10.00,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
60,2011,2,2011-09-19,25-184,NYG,,STL,W 28-16,15,59,3.93,0,5,5,45,9.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
61,2011,3,2011-09-25,25-190,NYG,@,PHI,W 29-16,15,86,5.73,0,5,5,53,10.60,1,0,0,,0,0,0,,0,,1,6,0.0,0,0
62,2011,4,2011-10-02,25-197,NYG,@,ARI,W 31-27,12,39,3.25,1,5,4,11,2.75,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
63,2011,5,2011-10-09,25-204,NYG,,SEA,L 25-36,17,58,3.41,0,5,2,27,13.50,0,0,0,,0,0,0,,0,1,0,2,0.0,2,0
64,2011,6,2011-10-16,25-211,NYG,,BUF,W 27-24,26,104,4.00,3,2,2,26,13.00,0,0,0,,0,0,0,,0,,3,18,0.0,0,0
65,2011,7,2011-10-30,25-225,NYG,,MIA,W 20-17,13,50,3.85,0,5,5,38,7.60,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
66,2011,12,2011-12-04,25-260,NYG,,GNB,L 35-38,11,38,3.45,0,5,2,9,4.50,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
67,2011,13,2011-12-11,25-267,NYG,@,DAL,W 37-34,8,12,1.50,0,1,1,7,7.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
68,2011,14,2011-12-18,25-274,NYG,,WAS,L 10-23,10,58,5.80,1,4,3,21,7.00,0,0,0,,0,0,0,,0,,1,6,0.0,2,0
69,2011,15,2011-12-24,25-280,NYG,@,NYJ,W 29-14,15,54,3.60,2,1,1,8,8.00,0,0,0,,0,0,0,,0,,2,12,0.0,0,0
70,2011,16,2012-01-01,25-288,NYG,,DAL,W 31-14,16,57,3.56,1,4,3,12,4.00,1,0,0,,0,0,0,,0,,2,12,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
71,2012,1,2012-09-05,26-170,NYG,,DAL,L 17-24,17,78,4.59,1,2,2,15,7.50,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
72,2012,2,2012-09-16,26-181,NYG,,TAM,W 41-34,5,16,3.20,0,0,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
73,2012,4,2012-09-30,26-195,NYG,@,PHI,L 17-19,13,39,3.00,0,4,3,38,12.67,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
74,2012,5,2012-10-07,26-202,NYG,,CLE,W 41-27,30,200,6.67,1,6,4,29,7.25,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
75,2012,6,2012-10-14,26-209,NYG,@,SFO,W 26-3,27,116,4.30,1,1,1,4,4.00,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
76,2012,7,2012-10-21,26-216,NYG,,WAS,W 27-23,12,43,3.58,1,5,4,22,5.50,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
77,2012,8,2012-10-28,26-223,NYG,@,DAL,W 29-24,22,78,3.55,0,0,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
78,2012,9,2012-11-04,26-230,NYG,,PIT,L 20-24,15,48,3.20,0,0,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
79,2012,10,2012-11-11,26-237,NYG,@,CIN,L 13-31,10,57,5.70,0,4,3,14,4.67,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
80,2012,11,2012-11-25,26-251,NYG,,GNB,W 38-10,10,58,5.80,1,3,2,61,30.50,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
81,2012,12,2012-12-03,26-259,NYG,@,WAS,L 16-17,24,103,4.29,0,2,2,13,6.50,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
82,2012,13,2012-12-09,26-265,NYG,,NOR,W 52-27,11,33,3.00,0,1,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
83,2012,15,2012-12-23,26-279,NYG,@,BAL,L 14-33,9,39,4.33,0,1,1,8,8.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
84,2012,16,2012-12-30,26-286,NYG,,PHI,W 42-7,16,107,6.69,1,2,1,41,41.00,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
85,2013,1,2013-09-08,27-173,IND,,OAK,W 21-17,7,26,3.71,0,1,1,7,7.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
86,2013,2,2013-09-15,27-180,IND,,MIA,L 20-24,15,65,4.33,1,3,3,19,6.33,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
87,2013,3,2013-09-22,27-187,IND,@,SFO,W 27-7,19,95,5.00,1,4,3,16,5.33,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
88,2014,1,2014-09-07,28-172,IND,@,DEN,L 24-31,3,15,5.00,0,6,5,70,14.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
89,2014,2,2014-09-15,28-180,IND,,PHI,L 27-30,13,70,5.38,0,5,5,26,5.20,2,0,0,,0,0,0,,0,,2,12,0.0,0,0
90,2014,3,2014-09-21,28-186,IND,@,JAX,W 44-17,9,65,7.22,0,3,2,18,9.00,1,0,0,,0,0,0,,0,,1,6,0.0,0,0
91,2014,4,2014-09-28,28-193,IND,,TEN,W 41-17,9,32,3.56,0,2,2,20,10.00,1,0,0,,0,0,0,,0,,1,6,0.0,0,0
92,2014,5,2014-10-05,28-200,IND,,BAL,W 20-13,15,68,4.53,0,5,4,17,4.25,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
93,2014,6,2014-10-09,28-204,IND,@,HOU,W 33-28,11,34,3.09,0,6,3,25,8.33,1,0,0,,0,0,0,,0,,1,6,0.0,0,0
94,2014,7,2014-10-19,28-214,IND,,CIN,W 27-0,10,52,5.20,1,3,3,36,12.00,1,0,0,,0,0,0,,0,,2,12,0.0,1,0
95,2014,8,2014-10-26,28-221,IND,@,PIT,L 34-51,6,35,5.83,1,7,7,52,7.43,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
96,2014,9,2014-11-03,28-229,IND,@,NYG,W 40-24,7,50,7.14,0,5,3,29,9.67,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
97,2014,10,2014-11-16,28-242,IND,,NWE,L 20-42,7,4,0.57,0,5,4,7,1.75,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
98,2015,6,2015-10-18,29-213,IND,,NWE,L 27-34,4,8,2.00,0,1,1,8,8.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
99,2015,7,2015-10-25,29-220,IND,,NOR,L 21-27,1,5,5.00,0,2,1,8,8.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
100,2015,8,2015-11-02,29-228,IND,@,CAR,L 26-29,7,31,4.43,0,1,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
101,2015,9,2015-11-08,29-234,IND,,DEN,W 27-24,6,3,0.50,0,2,1,8,8.00,1,0,0,,0,0,0,,0,,1,6,0.0,0,0
,,,101 Games,,,,,61-40-0,1070,4890,4.57,36,235,180,1453,8.07,10,77,1788,23.22,0,8,62,7.75,0,2,46,280,0.0,17,0
