
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
1,2008,1,2008-09-08,24-084,OAK,,DEN,L 14-41,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2008,2,2008-09-14,24-090,OAK,@,KAN,W 23-8,16,90,5.63,1,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,6,0.0,1,0
3,2008,3,2008-09-21,24-097,OAK,@,BUF,L 23-24,14,55,3.93,0,1,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
4,2008,4,2008-09-28,24-104,OAK,,SDG,L 18-28,14,48,3.43,0,8,7,80,11.43,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
5,2008,5,2008-10-12,24-118,OAK,@,NOR,L 3-34,3,9,3.00,0,2,1,4,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
6,2008,6,2008-10-19,24-125,OAK,,NYJ,W 16-13,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2008,7,2008-10-26,24-132,OAK,@,BAL,L 10-29,6,10,1.67,0,2,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
8,2008,8,2008-11-02,24-139,OAK,,ATL,L 0-24,3,-2,-0.67,0,5,3,15,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
9,2008,9,2008-11-09,24-146,OAK,,CAR,L 6-17,8,30,3.75,0,9,5,43,8.60,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
10,2008,11,2008-11-23,24-160,OAK,@,DEN,W 31-10,2,0,0.00,0,0,0,0,,0,1,1,100.00,8,0,0,100.0,8.00,8.00,0,0,,0,0,0,0.0,0,0
11,2008,12,2008-11-30,24-167,OAK,,KAN,L 13-20,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2008,13,2008-12-04,24-171,OAK,@,SDG,L 7-34,2,4,2.00,0,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
13,2008,14,2008-12-14,24-181,OAK,,NWE,L 26-49,0,0,,0,1,0,0,,0,0,1,0.00,0,0,0,39.6,0.00,0.00,1,14,14.00,0,0,0,0.0,0,0
14,2008,15,2008-12-21,24-188,OAK,,HOU,W 27-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2008,16,2008-12-28,24-195,OAK,@,TAM,W 31-24,27,177,6.56,2,1,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,2,12,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
