
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Sk,Tkl,Ast
1,2008,16,2008-12-28,22-364,BAL,,JAX,W 27-7,2,27,13.50,0,0,0,0,,0,0,0,,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Sk,Tkl,Ast
2,2009,2,2009-09-20,23-264,BAL,@,SDG,W 31-26,0,0,,0,0,0,0,,0,0,0,,0,0.0,0,0
3,2009,11,2009-11-29,23-334,BAL,,PIT,W 20-17,,,,,,,,,,,,,,,,
4,2009,12,2009-12-07,23-342,BAL,@,GNB,L 14-27,0,0,,0,0,0,0,,0,0,0,,0,0.0,0,0
5,2009,13,2009-12-13,23-348,BAL,,DET,W 48-3,5,17,3.40,0,0,0,0,,0,0,0,,0,0.0,0,0
6,2009,14,2009-12-20,23-355,BAL,,CHI,W 31-7,0,0,,0,0,0,0,,0,0,0,,0,0.0,0,0
7,2009,15,2009-12-27,23-362,BAL,@,PIT,L 20-23,0,0,,0,0,0,0,,0,5,145,29.00,0,0.0,0,0
8,2009,16,2010-01-03,24-004,BAL,@,OAK,W 21-13,0,0,,0,0,0,0,,0,4,138,34.50,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Sk,Tkl,Ast
9,2010,1,2010-09-13,24-257,BAL,@,NYJ,W 10-9,0,0,,0,0,0,0,,0,3,57,19.00,0,0.0,0,0
10,2010,2,2010-09-19,24-263,BAL,@,CIN,L 10-15,0,0,,0,0,0,0,,0,3,92,30.67,0,0.0,0,0
11,2010,3,2010-09-26,24-270,BAL,,CLE,W 24-17,0,0,,0,0,0,0,,0,4,85,21.25,0,0.0,0,0
12,2010,4,2010-10-03,24-277,BAL,@,PIT,W 17-14,0,0,,0,0,0,0,,0,2,42,21.00,0,0.0,0,0
