
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,2PM,TD,Pts,Sk,Tkl,Ast
1,2013,1,2013-09-08,23-063,STL,,ARI,W 27-24,0,0,,0,0,0,0,,0,2,46,23.00,0,,0,0,0.0,0,0
2,2013,2,2013-09-15,23-070,STL,@,ATL,L 24-31,2,0,0.00,0,1,0,0,,0,1,25,25.00,0,,0,0,0.0,0,0
3,2013,3,2013-09-22,23-077,STL,@,DAL,L 7-31,4,16,4.00,0,3,1,6,6.00,0,2,46,23.00,0,,0,0,0.0,1,0
4,2013,4,2013-09-26,23-081,STL,,SFO,L 11-35,4,6,1.50,0,1,1,17,17.00,0,3,74,24.67,0,1,0,2,0.0,0,0
5,2013,5,2013-10-06,23-091,STL,,JAX,W 34-20,4,13,3.25,0,0,0,0,,0,2,52,26.00,0,,0,0,0.0,1,0
6,2013,6,2013-10-13,23-098,STL,@,HOU,W 38-13,3,11,3.67,0,0,0,0,,0,2,56,28.00,0,,0,0,0.0,0,0
7,2013,9,2013-11-03,23-119,STL,,TEN,L 21-28,3,11,3.67,0,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
8,2013,10,2013-11-10,23-126,STL,@,IND,W 38-8,7,72,10.29,0,1,1,18,18.00,0,0,0,,0,,0,0,0.0,0,0
9,2013,11,2013-11-24,23-140,STL,,CHI,W 42-21,13,109,8.38,1,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
10,2013,12,2013-12-01,23-147,STL,@,SFO,L 13-23,2,16,8.00,0,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
11,2013,13,2013-12-08,23-154,STL,@,ARI,L 10-30,2,9,4.50,0,2,2,16,8.00,0,0,0,,0,,0,0,0.0,0,0
12,2013,14,2013-12-15,23-161,STL,,NOR,W 27-16,2,0,0.00,0,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
13,2013,15,2013-12-22,23-168,STL,,TAM,W 23-13,1,-2,-2.00,0,1,0,0,,0,0,0,,0,,0,0,0.0,0,0
14,2013,16,2013-12-29,23-175,STL,@,SEA,L 9-27,0,0,,0,1,1,2,2.00,0,1,0,0.00,0,,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,2PM,TD,Pts,Sk,Tkl,Ast
15,2014,1,2014-09-07,24-062,STL,,MIN,L 6-34,5,21,4.20,0,4,4,30,7.50,0,0,0,,0,,0,0,0.0,0,0
16,2014,2,2014-09-14,24-069,STL,@,TAM,W 19-17,6,15,2.50,0,2,1,4,4.00,0,0,0,,0,,0,0,0.0,0,0
17,2014,3,2014-09-21,24-076,STL,,DAL,L 31-34,9,29,3.22,0,2,1,5,5.00,0,0,0,,0,,0,0,0.0,0,0
18,2014,4,2014-10-05,24-090,STL,@,PHI,L 28-34,7,47,6.71,1,3,3,24,8.00,0,5,126,25.20,0,,1,6,0.0,1,0
19,2014,5,2014-10-13,24-098,STL,,SFO,L 17-31,7,21,3.00,1,2,2,12,6.00,0,2,54,27.00,0,,1,6,0.0,0,0
20,2014,6,2014-10-19,24-104,STL,,SEA,W 28-26,2,3,1.50,0,5,5,46,9.20,1,2,104,52.00,0,,1,6,0.0,0,0
21,2014,7,2014-10-26,24-111,STL,@,KAN,L 7-34,4,27,6.75,0,1,1,8,8.00,0,2,57,28.50,0,,0,0,0.0,0,0
22,2014,8,2014-11-02,24-118,STL,@,SFO,W 13-10,4,10,2.50,0,3,3,38,12.67,0,3,78,26.00,0,,0,0,0.0,1,0
