
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
62,2014,1,2014-09-07,27-163,JAX,@,PHI,L 17-34,17,42,2.47,0,2,2,15,7.50,0,0,0,,0,0,0,0.0,0,0
63,2014,2,2014-09-14,27-170,JAX,@,WAS,L 10-41,7,8,1.14,0,2,2,9,4.50,0,0,0,,0,0,0,0.0,0,0
64,2014,3,2014-09-21,27-177,JAX,,IND,L 17-44,9,32,3.56,0,2,2,31,15.50,0,0,0,,0,0,0,0.0,0,0
65,2014,4,2014-09-28,27-184,JAX,@,SDG,L 14-33,10,32,3.20,1,1,1,8,8.00,0,0,0,,0,1,6,0.0,0,0
66,2014,5,2014-10-05,27-191,JAX,,PIT,L 9-17,4,9,2.25,0,1,1,20,20.00,0,0,0,,0,0,0,0.0,0,0
67,2014,8,2014-10-26,27-212,JAX,,MIA,L 13-27,4,10,2.50,0,1,1,3,3.00,0,0,0,,0,0,0,0.0,0,0
68,2014,9,2014-11-02,27-219,JAX,@,CIN,L 23-33,3,19,6.33,0,4,3,49,16.33,0,0,0,,0,0,0,0.0,0,0
69,2014,10,2014-11-09,27-226,JAX,,DAL,L 17-31,4,2,0.50,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
70,2014,11,2014-11-23,27-240,JAX,@,IND,L 3-23,4,31,7.75,0,4,3,19,6.33,0,0,0,,0,0,0,0.0,1,0
71,2014,12,2014-11-30,27-247,JAX,,NYG,W 25-24,5,7,1.40,0,0,0,0,,0,0,0,,0,0,0,0.0,2,0
72,2014,13,2014-12-07,27-254,JAX,,HOU,L 13-27,5,19,3.80,0,3,2,16,8.00,0,0,0,,0,0,0,0.0,2,0
73,2014,14,2014-12-14,27-261,JAX,@,BAL,L 12-20,13,54,4.15,0,2,2,9,4.50,0,0,0,,0,0,0,0.0,0,0
74,2014,15,2014-12-18,27-265,JAX,,TEN,W 21-13,12,53,4.42,1,2,1,7,7.00,0,0,0,,0,1,6,0.0,0,0
75,2014,16,2014-12-28,27-275,JAX,@,HOU,L 17-23,4,8,2.00,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
76,2015,3,2015-09-27,28-183,JAX,@,NWE,L 17-51,3,10,3.33,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
77,2015,4,2015-10-04,28-190,JAX,@,IND,L 13-16,1,-2,-2.00,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
78,2015,5,2015-10-11,28-197,JAX,@,TAM,L 31-38,1,2,2.00,0,1,0,0,,0,0,0,,0,0,0,0.0,0,0
79,2015,6,2015-10-18,28-204,JAX,,HOU,L 20-31,9,26,2.89,0,4,3,23,7.67,0,0,0,,0,0,0,0.0,0,0
80,2015,7,2015-10-25,28-211,JAX,,BUF,W 34-31,6,8,1.33,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,80 Games,,,,,25-54-1,397,1675,4.22,7,132,100,809,8.09,3,7,106,15.14,0,10,60,0.0,8,0
