
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2014,10,2014-11-16,23-167,KAN,,SEA,W 24-20,,,,,,,,,,,,,,
2,2014,11,2014-11-20,23-171,KAN,@,OAK,L 20-24,0,0,,0,0,0,0,,0,0,0,0.0,1,0
3,2014,12,2014-11-30,23-181,KAN,,DEN,L 16-29,,,,,,,,,,,,,,
4,2014,13,2014-12-07,23-188,KAN,@,ARI,L 14-17,,,,,,,,,,,,,,
5,2014,14,2014-12-14,23-195,KAN,,OAK,W 31-13,0,0,,0,1,0,0,,0,0,0,0.0,0,0
6,2014,16,2014-12-28,23-209,KAN,,SDG,W 19-7,,,,,,,,,,,,,,
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
7,2015,1,2015-09-13,24-103,KAN,@,HOU,W 27-20,0,0,,0,0,0,0,,0,0,0,0.0,0,0
8,2015,2,2015-09-17,24-107,KAN,,DEN,L 24-31,0,0,,0,0,0,0,,0,0,0,0.0,0,0
9,2015,3,2015-09-28,24-118,KAN,@,GNB,L 28-38,0,0,,0,1,0,0,,0,0,0,0.0,0,0
10,2015,4,2015-10-04,24-124,KAN,@,CIN,L 21-36,5,17,3.40,0,3,1,4,4.00,0,0,0,0.0,0,0
11,2015,5,2015-10-11,24-131,KAN,,CHI,L 17-18,7,31,4.43,0,2,1,5,5.00,0,0,0,0.0,0,0
12,2015,6,2015-10-18,24-138,KAN,@,MIN,L 10-16,9,33,3.67,0,2,1,6,6.00,0,0,0,0.0,0,0
13,2015,7,2015-10-25,24-145,KAN,,PIT,W 23-13,22,110,5.00,1,5,2,19,9.50,0,1,6,0.0,0,0
,,,13 Games,,,,,5-8-0,43,191,4.44,1,14,5,34,6.80,0,1,6,0.0,1,0
