
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2014,9,2014-11-09,24-051,TAM,,ATL,L 17-27,8,23,2.88,0,2,2,17,8.50,0,0,0,0.0,0,0
2,2014,10,2014-11-16,24-058,TAM,@,WAS,W 27-7,13,36,2.77,0,4,3,8,2.67,0,0,0,0.0,0,0
3,2014,11,2014-11-23,24-065,TAM,@,CHI,L 13-21,6,22,3.67,0,4,2,11,5.50,0,0,0,0.0,0,0
4,2014,12,2014-11-30,24-072,TAM,,CIN,L 13-14,5,6,1.20,0,4,4,49,12.25,0,0,0,0.0,0,0
5,2014,13,2014-12-07,24-079,TAM,@,DET,L 17-34,5,-4,-0.80,0,2,1,24,24.00,0,0,0,0.0,0,0
6,2014,14,2014-12-14,24-086,TAM,@,CAR,L 17-19,7,34,4.86,0,3,3,45,15.00,0,0,0,0.0,0,0
7,2014,15,2014-12-21,24-093,TAM,,GNB,L 3-20,4,-1,-0.25,0,6,3,30,10.00,0,0,0,0.0,1,0
8,2014,16,2014-12-28,24-100,TAM,,NOR,L 20-23,18,69,3.83,1,2,1,6,6.00,0,1,6,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
9,2015,1,2015-09-13,24-359,TAM,,TEN,L 14-42,5,12,2.40,0,5,2,23,11.50,0,0,0,0.0,0,0
10,2015,2,2015-09-20,25-001,TAM,@,NOR,W 26-19,8,38,4.75,0,3,3,14,4.67,0,0,0,0.0,0,0
11,2015,3,2015-09-27,25-008,TAM,@,HOU,L 9-19,6,11,1.83,0,2,2,41,20.50,1,1,6,0.0,0,0
12,2015,4,2015-10-04,25-015,TAM,,CAR,L 23-37,6,23,3.83,0,5,3,30,10.00,1,1,6,0.0,0,0
13,2015,5,2015-10-11,25-022,TAM,,JAX,W 38-31,12,51,4.25,0,4,4,85,21.25,0,0,0,0.0,0,0
14,2015,6,2015-10-25,25-036,TAM,@,WAS,L 30-31,10,49,4.90,0,3,2,17,8.50,0,0,0,0.0,0,0
15,2015,7,2015-11-01,25-043,TAM,@,ATL,W 23-20,6,22,3.67,0,4,3,24,8.00,0,0,0,0.0,0,0
16,2015,8,2015-11-08,25-050,TAM,,NYG,L 18-32,8,78,9.75,0,2,1,4,4.00,0,0,0,0.0,0,0
17,2015,9,2015-11-15,25-057,TAM,,DAL,W 10-6,5,18,3.60,0,5,2,13,6.50,0,0,0,0.0,0,0
,,,17 Games,,,,,5-12-0,132,487,3.69,1,60,41,441,10.76,2,3,18,0.0,1,0
