
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
1,2008,1,2008-09-07,21-170,CAR,@,SDG,W 26-24,10,53,5.30,0,0,0,0,,0,4,84,21.00,0,0,0,0.0,0,0
2,2008,2,2008-09-14,21-177,CAR,,CHI,W 20-17,14,77,5.50,2,0,0,0,,0,1,18,18.00,0,2,12,0.0,0,0
3,2008,3,2008-09-21,21-184,CAR,@,MIN,L 10-20,7,15,2.14,1,0,0,0,,0,5,146,29.20,0,1,6,0.0,0,0
4,2008,4,2008-09-28,21-191,CAR,,ATL,W 24-9,15,55,3.67,1,0,0,0,,0,3,62,20.67,0,1,6,0.0,0,0
5,2008,5,2008-10-05,21-198,CAR,,KAN,W 34-0,19,72,3.79,0,1,1,8,8.00,0,1,19,19.00,0,0,0,0.0,0,0
6,2008,6,2008-10-12,21-205,CAR,@,TAM,L 3-27,6,12,2.00,0,5,1,1,1.00,0,1,20,20.00,0,0,0,0.0,1,0
7,2008,7,2008-10-19,21-212,CAR,,NOR,W 30-7,17,68,4.00,1,1,1,3,3.00,0,0,0,,0,1,6,0.0,0,0
8,2008,8,2008-10-26,21-219,CAR,,ARI,W 27-23,8,10,1.25,0,1,1,0,0.00,0,0,0,,0,0,0,0.0,0,0
9,2008,9,2008-11-09,21-233,CAR,@,OAK,W 17-6,7,21,3.00,0,1,0,0,,0,0,0,,0,0,0,0.0,0,0
10,2008,10,2008-11-16,21-240,CAR,,DET,W 31-22,15,130,8.67,1,1,1,4,4.00,0,0,0,,0,1,6,0.0,0,0
11,2008,11,2008-11-23,21-247,CAR,@,ATL,L 28-45,5,15,3.00,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
12,2008,12,2008-11-30,21-254,CAR,@,GNB,W 35-31,4,56,14.00,0,1,1,3,3.00,0,0,0,,0,0,0,0.0,0,0
13,2008,13,2008-12-08,21-262,CAR,,TAM,W 38-23,15,115,7.67,2,2,0,0,,0,0,0,,0,2,12,0.0,1,0
14,2008,14,2008-12-14,21-268,CAR,,DEN,W 30-10,16,52,3.25,1,0,0,0,,0,0,0,,0,1,6,0.0,1,0
15,2008,15,2008-12-21,21-275,CAR,@,NYG,L 28-34,9,29,3.22,0,3,2,28,14.00,0,0,0,,0,0,0,0.0,0,0
16,2008,16,2008-12-28,21-282,CAR,@,NOR,W 33-31,17,56,3.29,1,1,0,0,,0,0,0,,0,1,6,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
17,2009,1,2009-09-13,22-176,CAR,,PHI,L 10-38,11,35,3.18,0,3,2,32,16.00,0,0,0,,0,0,0,0.0,1,0
18,2009,2,2009-09-20,22-183,CAR,@,ATL,L 20-28,9,65,7.22,0,3,3,14,4.67,0,0,0,,0,0,0,0.0,0,0
19,2009,3,2009-09-28,22-191,CAR,@,DAL,L 7-21,3,-1,-0.33,0,2,2,17,8.50,0,0,0,,0,0,0,0.0,0,0
20,2009,4,2009-10-11,22-204,CAR,,WAS,W 20-17,10,39,3.90,1,1,1,6,6.00,0,2,17,8.50,0,1,6,0.0,0,0
21,2009,5,2009-10-18,22-211,CAR,@,TAM,W 28-21,17,110,6.47,1,0,0,0,,0,0,0,,0,1,6,0.0,0,0
22,2009,6,2009-10-25,22-218,CAR,,BUF,L 9-20,7,25,3.57,0,5,4,20,5.00,0,0,0,,0,0,0,0.0,0,0
23,2009,7,2009-11-01,22-225,CAR,@,ARI,W 34-21,17,87,5.12,2,0,0,0,,0,0,0,,0,2,12,0.0,0,0
24,2009,8,2009-11-08,22-232,CAR,@,NOR,L 20-30,13,24,1.85,0,1,1,14,14.00,0,0,0,,0,0,0,0.0,1,0
25,2009,9,2009-11-15,22-239,CAR,,ATL,W 28-19,11,82,7.45,2,2,0,0,,0,0,0,,0,2,12,0.0,0,0
26,2009,10,2009-11-19,22-243,CAR,,MIA,L 17-24,12,43,3.58,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
27,2009,11,2009-11-29,22-253,CAR,@,NYJ,L 6-17,9,35,3.89,0,1,0,0,,0,0,0,,0,0,0,0.0,0,0
28,2009,12,2009-12-06,22-260,CAR,,TAM,W 16-6,26,120,4.62,1,1,1,6,6.00,0,0,0,,0,1,6,0.0,0,0
29,2009,13,2009-12-13,22-267,CAR,@,NWE,L 10-20,7,29,4.14,0,1,0,0,,0,0,0,,0,0,0,0.0,0,0
30,2009,14,2009-12-20,22-274,CAR,,MIN,W 26-7,25,109,4.36,1,3,2,14,7.00,1,0,0,,0,2,12,0.0,0,0
31,2009,15,2009-12-27,22-281,CAR,@,NYG,W 41-9,28,206,7.36,1,2,2,16,8.00,0,0,0,,0,1,6,0.0,0,0
32,2009,16,2010-01-03,22-288,CAR,,NOR,W 23-10,16,125,7.81,1,1,0,0,,0,0,0,,0,1,6,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
33,2010,1,2010-09-12,23-175,CAR,@,NYG,L 18-31,5,12,2.40,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
34,2010,2,2010-09-19,23-182,CAR,,TAM,L 7-20,8,43,5.38,0,1,0,0,,0,0,0,,0,0,0,0.0,0,0
35,2010,3,2010-09-26,23-189,CAR,,CIN,L 7-20,8,13,1.63,1,2,2,18,9.00,0,0,0,,0,1,6,0.0,1,0
36,2010,4,2010-10-03,23-196,CAR,@,NOR,L 14-16,7,21,3.00,0,1,1,55,55.00,1,0,0,,0,1,6,0.0,0,0
37,2010,5,2010-10-10,23-203,CAR,,CHI,L 6-23,8,30,3.75,0,1,1,4,4.00,0,0,0,,0,0,0,0.0,0,0
38,2010,6,2010-10-24,23-217,CAR,,SFO,W 23-20,14,29,2.07,0,3,0,0,,0,0,0,,0,0,0,0.0,0,0
39,2010,7,2010-10-31,23-224,CAR,@,STL,L 10-20,14,30,2.14,0,1,1,8,8.00,0,0,0,,0,0,0,0.0,0,0
40,2010,8,2010-11-07,23-231,CAR,,NOR,L 3-34,5,30,6.00,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
41,2010,11,2010-11-28,23-252,CAR,@,CLE,L 23-24,12,98,8.17,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
42,2010,12,2010-12-05,23-259,CAR,@,SEA,L 14-31,21,92,4.38,1,1,1,7,7.00,0,0,0,,0,1,6,0.0,0,0
43,2010,13,2010-12-12,23-266,CAR,,ATL,L 10-31,18,133,7.39,0,1,0,0,,0,0,0,,0,0,0,0.0,0,0
44,2010,14,2010-12-19,23-273,CAR,,ARI,W 19-12,27,137,5.07,0,2,1,2,2.00,0,0,0,,0,0,0,0.0,0,0
45,2010,15,2010-12-23,23-277,CAR,@,PIT,L 3-27,18,71,3.94,0,1,1,9,9.00,0,0,0,,0,0,0,0.0,0,0
46,2010,16,2011-01-02,23-287,CAR,@,ATL,L 10-31,13,31,2.38,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
47,2011,1,2011-09-11,24-174,CAR,@,ARI,L 21-28,7,26,3.71,0,3,2,14,7.00,0,0,0,,0,0,0,0.0,0,0
48,2011,2,2011-09-18,24-181,CAR,,GNB,L 23-30,6,5,0.83,0,8,8,100,12.50,0,0,0,,0,0,0,0.0,0,0
49,2011,3,2011-09-25,24-188,CAR,,JAX,W 16-10,10,59,5.90,0,4,3,26,8.67,0,0,0,,0,0,0,0.0,0,0
50,2011,4,2011-10-02,24-195,CAR,@,CHI,L 29-34,8,52,6.50,0,4,4,33,8.25,0,0,0,,0,0,0,0.0,0,0
51,2011,5,2011-10-09,24-202,CAR,,NOR,L 27-30,6,20,3.33,0,1,1,13,13.00,0,0,0,,0,0,0,0.0,0,0
52,2011,6,2011-10-16,24-209,CAR,@,ATL,L 17-31,7,48,6.86,1,3,3,24,8.00,0,0,0,,0,1,6,0.0,0,0
53,2011,7,2011-10-23,24-216,CAR,,WAS,W 33-20,14,68,4.86,1,0,0,0,,0,0,0,,0,1,6,0.0,0,0
54,2011,8,2011-10-30,24-223,CAR,,MIN,L 21-24,13,49,3.77,0,3,2,10,5.00,0,0,0,,0,0,0,0.0,0,0
55,2011,9,2011-11-13,24-237,CAR,,TEN,L 3-30,4,23,5.75,0,7,4,22,5.50,0,0,0,,0,0,0,0.0,0,0
56,2011,10,2011-11-20,24-244,CAR,@,DET,L 35-49,8,22,2.75,0,6,6,87,14.50,0,0,0,,0,0,0,0.0,0,0
57,2011,11,2011-11-27,24-251,CAR,@,IND,W 27-19,10,70,7.00,0,4,3,12,4.00,0,0,0,,0,0,0,0.0,1,0
58,2011,12,2011-12-04,24-258,CAR,@,TAM,W 38-19,14,80,5.71,1,2,2,19,9.50,0,0,0,,0,1,6,0.0,0,0
59,2011,13,2011-12-11,24-265,CAR,,ATL,L 23-31,8,29,3.63,0,9,4,27,6.75,0,0,0,,0,0,0,0.0,0,0
60,2011,14,2011-12-18,24-272,CAR,@,HOU,W 28-13,11,43,3.91,0,3,2,8,4.00,0,0,0,,0,0,0,0.0,0,0
