
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2006,1,2006-09-10,21-192,NOR,@,CLE,W 19-14,15,67,4.47,0,9,7,52,7.43,0,0,0,,0,0,0,,,,0,0,,0,3,22,7.33,0,0,0,0.0,0,0
2,2006,2,2006-09-17,21-199,NOR,@,GNB,W 34-27,6,5,0.83,0,9,8,68,8.50,0,0,0,,0,0,0,,,,0,0,,0,4,36,9.00,0,0,0,0.0,0,0
3,2006,3,2006-09-25,21-207,NOR,,ATL,W 23-3,13,53,4.08,0,5,4,19,4.75,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
4,2006,4,2006-10-01,21-213,NOR,@,CAR,L 18-21,11,22,2.00,0,6,4,48,12.00,0,0,0,,0,0,0,,,,0,0,,0,2,-1,-0.50,0,0,0,0.0,0,0
5,2006,5,2006-10-08,21-220,NOR,,TAM,W 24-21,9,23,2.56,0,11,11,63,5.73,0,0,0,,0,0,0,,,,0,0,,0,3,75,25.00,1,1,6,0.0,0,0
6,2006,6,2006-10-15,21-227,NOR,,PHI,W 27-24,11,26,2.36,0,6,4,35,8.75,0,0,0,,0,0,0,,,,0,0,,0,3,29,9.67,0,0,0,0.0,0,0
7,2006,7,2006-10-29,21-241,NOR,,BAL,L 22-35,5,16,3.20,0,8,4,5,1.25,0,0,1,0.00,0,0,1,0.0,0.00,-45.00,0,0,,0,0,0,,0,0,0,0.0,0,0
8,2006,8,2006-11-05,21-248,NOR,@,TAM,W 31-14,11,-5,-0.45,0,6,4,22,5.50,0,0,0,,0,0,0,,,,0,0,,0,2,20,10.00,0,0,0,0.0,0,0
9,2006,9,2006-11-12,21-255,NOR,@,PIT,L 31-38,10,49,4.90,1,12,7,40,5.71,0,0,0,,0,0,0,,,,0,0,,0,1,7,7.00,0,1,6,0.0,0,0
10,2006,10,2006-11-19,21-262,NOR,,CIN,L 16-31,13,51,3.92,0,11,8,58,7.25,0,0,0,,0,0,0,,,,0,0,,0,2,7,3.50,0,0,0,0.0,0,0
11,2006,11,2006-11-26,21-269,NOR,@,ATL,W 31-13,5,24,4.80,0,4,3,21,7.00,0,0,0,,0,0,0,,,,0,0,,0,1,-1,-1.00,0,0,0,0.0,0,0
12,2006,12,2006-12-03,21-276,NOR,,SFO,W 34-10,10,37,3.70,3,9,9,131,14.56,1,0,0,,0,0,0,,,,0,0,,0,1,4,4.00,0,4,24,0.0,0,0
13,2006,13,2006-12-10,21-283,NOR,@,DAL,W 42-17,6,37,6.17,0,9,6,125,20.83,1,0,0,,0,0,0,,,,0,0,,0,1,-2,-2.00,0,1,6,0.0,0,0
14,2006,14,2006-12-17,21-290,NOR,,WAS,L 10-16,7,14,2.00,0,8,5,19,3.80,0,0,0,,0,0,0,,,,0,0,,0,2,13,6.50,0,0,0,0.0,0,0
