
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,2PM,TD,Pts,Sk,Tkl,Ast
1,2008,1,2008-09-07,21-229,BAL,,CIN,W 17-10,22,64,2.91,0,4,3,19,6.33,0,0,0,,0,0,0,,,,0,0,,0,,0,0,0.0,0,0
2,2008,2,2008-09-21,21-243,BAL,,CLE,W 28-10,5,21,4.20,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,,0,0,0.0,0,0
3,2008,3,2008-09-29,21-251,BAL,@,PIT,L 20-23,1,0,0.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0,,0,,0,0,0.0,0,0
4,2008,4,2008-10-05,21-257,BAL,,TEN,L 10-13,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
5,2008,5,2008-10-12,21-264,BAL,@,IND,L 3-31,6,23,3.83,0,8,7,64,9.14,0,0,0,,0,0,0,,,,0,0,,0,,0,0,0.0,0,0
6,2008,6,2008-10-19,21-271,BAL,@,MIA,W 27-13,7,13,1.86,0,2,2,46,23.00,0,0,0,,0,0,0,,,,4,101,25.25,0,,0,0,0.0,0,0
7,2008,7,2008-10-26,21-278,BAL,,OAK,W 29-10,8,64,8.00,0,3,3,37,12.33,0,0,0,,0,0,0,,,,2,54,27.00,0,,0,0,0.0,0,0
8,2008,8,2008-11-02,21-285,BAL,@,CLE,W 37-27,21,154,7.33,0,4,3,22,7.33,0,0,0,,0,0,0,,,,1,6,6.00,0,,0,0,0.0,0,0
9,2008,9,2008-11-09,21-292,BAL,@,HOU,W 41-13,7,17,2.43,0,2,2,2,1.00,0,0,0,,0,0,0,,,,0,0,,0,,0,0,0.0,0,0
10,2008,10,2008-11-16,21-299,BAL,@,NYG,L 10-30,8,19,2.38,0,5,4,18,4.50,0,0,0,,0,0,0,,,,0,0,,0,,0,0,0.0,0,0
11,2008,11,2008-11-23,21-306,BAL,,PHI,W 36-7,8,7,0.88,0,6,3,42,14.00,0,0,0,,0,0,0,,,,0,0,,0,,0,0,0.0,0,0
12,2008,12,2008-11-30,21-313,BAL,@,CIN,W 34-3,11,41,3.73,0,6,4,14,3.50,0,0,0,,0,0,0,,,,0,0,,0,,0,0,0.0,0,0
13,2008,13,2008-12-07,21-320,BAL,,WAS,W 24-10,3,31,10.33,0,2,2,9,4.50,0,0,0,,0,0,0,,,,0,0,,0,,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,2PM,TD,Pts,Sk,Tkl,Ast
14,2009,1,2009-09-13,22-234,BAL,,KAN,W 38-24,19,108,5.68,0,4,2,12,6.00,0,0,0,,0,0,0,,,,0,0,,0,,0,0,0.0,0,0
15,2009,2,2009-09-20,22-241,BAL,@,SDG,W 31-26,8,36,4.50,0,6,5,46,9.20,0,0,0,,0,0,0,,,,0,0,,0,,0,0,0.0,0,0
16,2009,3,2009-09-27,22-248,BAL,,CLE,W 34-3,11,48,4.36,1,7,4,27,6.75,0,0,0,,0,0,0,,,,0,0,,0,,1,6,0.0,0,0
17,2009,4,2009-10-04,22-255,BAL,@,NWE,L 21-27,11,103,9.36,0,7,5,49,9.80,0,0,0,,0,0,0,,,,0,0,,0,,0,0,0.0,0,0
