
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2012,5,2012-10-08,22-292,NYJ,,HOU,L 17-23,,,,,,,,,,,,,,
2,2012,7,2012-10-21,22-305,NYJ,@,NWE,L 26-29,1,1,1.00,0,1,1,3,3.00,0,0,0,0.0,0,0
3,2012,8,2012-10-28,22-312,NYJ,,MIA,L 9-30,1,5,5.00,0,1,1,4,4.00,0,0,0,0.0,0,1
4,2012,8,2012-11-04,22-319,HOU,,BUF,W 21-9,,,,,,,,,,,,,,
5,2012,9,2012-11-11,22-326,HOU,@,CHI,W 13-6,,,,,,,,,,,,,,
6,2012,10,2012-11-18,22-333,HOU,,JAX,W 43-37,,,,,,,,,,,,,,
7,2012,11,2012-11-22,22-337,HOU,@,DET,W 34-31,,,,,,,,,,,,,,
8,2012,12,2012-12-02,22-347,HOU,@,TEN,W 24-10,,,,,,,,,,,,,,
9,2012,13,2012-12-10,22-355,HOU,@,NWE,L 14-42,,,,,,,,,,,,,,
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
10,2013,15,2013-12-22,24-001,HOU,,DEN,L 13-37,5,23,4.60,0,0,0,0,,0,0,0,0.0,1,0
11,2013,16,2013-12-29,24-008,HOU,@,TEN,L 10-16,16,50,3.13,1,6,6,76,12.67,0,1,6,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
12,2014,1,2014-09-07,24-260,HOU,,WAS,W 17-6,1,2,2.00,0,0,0,0,,0,0,0,0.0,0,0
13,2014,2,2014-09-14,24-267,HOU,@,OAK,W 30-14,3,9,3.00,0,0,0,0,,0,0,0,0.0,0,0
14,2014,3,2014-09-21,24-274,HOU,@,NYG,L 17-30,1,5,5.00,0,1,1,31,31.00,0,0,0,0.0,0,0
15,2014,4,2014-09-28,24-281,HOU,,BUF,W 23-17,0,0,,0,0,0,0,,0,0,0,0.0,1,1
16,2014,5,2014-10-05,24-288,HOU,@,DAL,L 17-20,,,,,,,,,,,,,,
17,2014,6,2014-10-09,24-292,HOU,,IND,L 28-33,,,,,,,,,,,,,,
18,2014,7,2014-10-20,24-303,HOU,@,PIT,L 23-30,0,0,,0,0,0,0,,0,0,0,0.0,1,0
19,2014,8,2014-10-26,24-309,HOU,@,TEN,W 30-16,2,7,3.50,0,0,0,0,,0,0,0,0.0,0,0
20,2014,9,2014-11-02,24-316,HOU,,PHI,L 21-31,,,,,,,,,,,,,,
21,2014,10,2014-11-16,24-330,HOU,@,CLE,W 23-7,13,54,4.15,0,0,0,0,,0,0,0,0.0,1,0
22,2014,11,2014-11-23,24-337,HOU,,CIN,L 13-22,2,16,8.00,0,4,3,32,10.67,0,0,0,0.0,1,0
23,2014,12,2014-11-30,24-344,HOU,,TEN,W 45-21,5,13,2.60,0,0,0,0,,0,0,0,0.0,0,0
24,2014,13,2014-12-07,24-351,HOU,@,JAX,W 27-13,,,,,,,,,,,,,,
25,2014,14,2014-12-14,24-358,HOU,@,IND,L 10-17,0,0,,0,0,0,0,,0,0,0,0.0,1,0
26,2014,15,2014-12-21,25-000,HOU,,BAL,W 25-13,1,2,2.00,0,0,0,0,,0,0,0,0.0,0,0
27,2014,16,2014-12-28,25-007,HOU,,JAX,W 23-17,11,45,4.09,0,3,2,23,11.50,0,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
28,2015,1,2015-09-13,25-266,HOU,,KAN,L 20-27,6,28,4.67,0,2,1,2,2.00,0,0,0,0.0,0,0
29,2015,2,2015-09-20,25-273,HOU,@,CAR,L 17-24,2,7,3.50,0,7,6,40,6.67,0,0,0,0.0,0,0
30,2015,3,2015-09-27,25-280,HOU,,TAM,W 19-9,6,19,3.17,0,4,4,19,4.75,0,0,0,0.0,0,0
31,2015,6,2015-10-18,25-301,HOU,@,JAX,W 31-20,0,0,,0,,0,0,,0,0,0,0.0,0,0
32,2015,7,2015-10-25,25-308,HOU,@,MIA,L 26-44,0,0,,0,1,0,0,,0,0,0,0.0,0,0
,,,32 Games,,,,,16-16-0,76,286,3.76,1,30,25,230,9.20,0,1,6,0.0,6,2
