
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
1,2005,1,2005-09-11,23-273,MIA,,DEN,W 34-10,22,57,2.59,0,1,1,4,4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
2,2005,2,2005-09-18,23-280,MIA,@,NYJ,L 7-17,12,35,2.92,0,3,1,5,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
3,2005,3,2005-09-25,23-287,MIA,,CAR,W 27-24,23,132,5.74,1,5,3,15,5.00,0,0,0,,0,0,0,,,,0,0,,0,1,6,0.0,0,0
4,2005,4,2005-10-09,23-301,MIA,@,BUF,L 14-20,17,97,5.71,0,7,6,19,3.17,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
5,2005,5,2005-10-16,23-308,MIA,@,TAM,L 13-27,9,22,2.44,1,3,2,44,22.00,0,0,0,,0,0,0,,,,0,0,,0,1,6,0.0,0,0
6,2005,6,2005-10-21,23-313,MIA,,KAN,L 20-30,8,95,11.88,1,2,2,15,7.50,0,0,0,,0,0,0,,,,0,0,,0,1,6,0.0,0,0
7,2005,7,2005-10-30,23-322,MIA,@,NOR,W 21-6,23,106,4.61,0,3,2,12,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
8,2005,8,2005-11-06,23-329,MIA,,ATL,L 10-17,12,67,5.58,0,4,2,11,5.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
9,2005,9,2005-11-13,23-336,MIA,,NWE,L 16-23,14,64,4.57,0,4,4,28,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
10,2005,10,2005-11-20,23-343,MIA,@,CLE,L 0-22,12,56,4.67,0,1,1,2,2.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
11,2005,11,2005-11-27,23-350,MIA,@,OAK,W 33-21,15,58,3.87,1,4,2,23,11.50,0,0,0,,0,0,0,,,,0,0,,0,1,6,0.0,0,0
12,2005,12,2005-12-04,23-357,MIA,,BUF,W 24-23,9,22,2.44,0,4,2,30,15.00,1,0,0,,0,0,0,,,,0,0,,0,1,6,0.0,0,0
13,2005,13,2005-12-11,23-364,MIA,@,SDG,W 23-21,11,30,2.73,0,1,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
14,2005,14,2005-12-18,24-006,MIA,,NYJ,W 24-20,12,45,3.75,0,3,2,11,5.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
15,2005,16,2006-01-01,24-020,MIA,@,NWE,W 28-26,8,21,2.63,0,2,2,13,6.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,0.0,0,0
