
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
1,2011,1,2011-09-11,21-217,ATL,@,CHI,L 12-30,2,0,0.00,0,5,3,33,11.00,0,0,0,,0,0,0,0.0,0,0
2,2011,2,2011-09-18,21-224,ATL,,PHI,W 35-31,3,17,5.67,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
3,2011,3,2011-09-25,21-231,ATL,@,TAM,L 13-16,2,7,3.50,0,3,2,19,9.50,0,0,0,,0,0,0,0.0,0,0
4,2011,4,2011-10-02,21-238,ATL,@,SEA,W 30-28,6,25,4.17,0,1,1,10,10.00,0,0,0,,0,0,0,0.0,0,0
5,2011,5,2011-10-09,21-245,ATL,,GNB,L 14-25,1,11,11.00,0,1,0,0,,0,0,0,,0,0,0,0.0,1,0
6,2011,6,2011-10-16,21-252,ATL,,CAR,W 31-17,1,8,8.00,0,1,1,6,6.00,0,0,0,,0,0,0,0.0,0,0
7,2011,7,2011-10-23,21-259,ATL,@,DET,W 23-16,1,5,5.00,0,4,3,12,4.00,0,0,0,,0,0,0,0.0,0,0
8,2011,8,2011-11-06,21-273,ATL,@,IND,W 31-7,10,44,4.40,0,1,1,16,16.00,0,0,0,,0,0,0,0.0,0,0
9,2011,9,2011-11-13,21-280,ATL,,NOR,L 23-26,7,30,4.29,0,2,1,8,8.00,0,0,0,,0,0,0,0.0,0,0
10,2011,10,2011-11-20,21-287,ATL,,TEN,W 23-17,2,2,1.00,0,0,0,0,,0,0,0,,0,0,0,0.0,0,0
11,2011,11,2011-11-27,21-294,ATL,,MIN,W 24-14,3,19,6.33,0,2,2,12,6.00,0,0,0,,0,0,0,0.0,0,0
12,2011,12,2011-12-04,21-301,ATL,@,HOU,L 10-17,1,0,0.00,0,1,1,5,5.00,0,0,0,,0,0,0,0.0,0,0
13,2011,13,2011-12-11,21-308,ATL,@,CAR,W 31-23,1,4,4.00,0,2,2,39,19.50,1,0,0,,0,1,6,0.0,0,0
14,2011,14,2011-12-15,21-312,ATL,,JAX,W 41-14,8,10,1.25,0,1,1,4,4.00,0,0,0,,0,0,0,0.0,0,0
15,2011,15,2011-12-26,21-323,ATL,@,NOR,L 16-45,1,-1,-1.00,0,2,2,19,9.50,0,0,0,,0,0,0,0.0,0,0
16,2011,16,2012-01-01,21-329,ATL,,TAM,W 45-24,8,24,3.00,1,1,1,5,5.00,0,0,0,,0,1,6,0.0,0,1
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
17,2012,1,2012-09-09,22-216,ATL,@,KAN,W 40-24,7,22,3.14,0,2,2,13,6.50,0,2,104,52.00,0,0,0,0.0,0,0
18,2012,2,2012-09-17,22-224,ATL,,DEN,W 27-21,3,3,1.00,0,1,0,0,,0,1,23,23.00,0,0,0,0.0,0,0
19,2012,3,2012-09-23,22-230,ATL,@,SDG,W 27-3,10,32,3.20,0,5,5,35,7.00,1,0,0,,0,1,6,0.0,0,0
20,2012,4,2012-09-30,22-237,ATL,,CAR,W 30-28,6,18,3.00,0,4,4,40,10.00,0,1,27,27.00,0,0,0,0.0,0,0
21,2012,5,2012-10-07,22-244,ATL,@,WAS,W 24-17,3,4,1.33,0,2,1,8,8.00,0,2,36,18.00,0,0,0,0.0,0,0
22,2012,6,2012-10-14,22-251,ATL,,OAK,W 23-20,2,-2,-1.00,0,4,3,21,7.00,0,1,29,29.00,0,0,0,0.0,0,0
23,2012,7,2012-10-28,22-265,ATL,@,PHI,W 30-17,8,60,7.50,0,5,5,20,4.00,0,2,30,15.00,0,0,0,0.0,0,0
24,2012,8,2012-11-04,22-272,ATL,,DAL,W 19-13,3,0,0.00,0,5,4,53,13.25,0,2,45,22.50,0,0,0,0.0,0,0
25,2012,9,2012-11-11,22-279,ATL,@,NOR,L 27-31,3,29,9.67,0,4,4,33,8.25,0,0,0,,0,0,0,0.0,0,0
26,2012,10,2012-11-18,22-286,ATL,,ARI,W 23-19,5,16,3.20,0,6,5,35,7.00,0,2,53,26.50,0,0,0,0.0,0,0
27,2012,11,2012-11-25,22-293,ATL,@,TAM,W 24-23,10,49,4.90,1,2,2,30,15.00,0,2,73,36.50,0,1,6,0.0,0,0
28,2012,12,2012-11-29,22-297,ATL,,NOR,W 23-13,8,43,5.38,0,2,2,-4,-2.00,0,1,22,22.00,0,0,0,0.0,0,0
29,2012,13,2012-12-09,22-307,ATL,@,CAR,L 20-30,4,21,5.25,0,7,6,43,7.17,0,2,42,21.00,0,0,0,0.0,0,0
30,2012,14,2012-12-16,22-314,ATL,,NYG,W 34-0,11,25,2.27,0,1,1,14,14.00,0,0,0,,0,0,0,0.0,0,0
31,2012,15,2012-12-22,22-320,ATL,@,DET,W 31-18,6,14,2.33,0,1,1,11,11.00,0,2,49,24.50,0,0,0,0.0,0,0
32,2012,16,2012-12-30,22-328,ATL,,TAM,L 17-22,5,28,5.60,0,8,8,50,6.25,0,3,59,19.67,0,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
33,2013,1,2013-09-08,23-214,ATL,@,NOR,L 17-23,2,-1,-0.50,0,1,1,3,3.00,0,0,0,,0,0,0,0.0,0,0
34,2013,2,2013-09-15,23-221,ATL,,STL,W 31-24,11,17,1.55,0,4,4,28,7.00,0,1,17,17.00,0,0,0,0.0,0,0
35,2013,3,2013-09-22,23-228,ATL,@,MIA,L 23-27,18,86,4.78,0,3,2,7,3.50,0,0,0,,0,0,0,0.0,0,0
36,2013,4,2013-09-29,23-235,ATL,,NWE,L 23-30,7,32,4.57,0,6,6,56,9.33,0,1,29,29.00,0,0,0,0.0,0,0
37,2013,5,2013-10-07,23-243,ATL,,NYJ,L 28-30,14,43,3.07,2,4,4,15,3.75,0,1,23,23.00,0,2,12,0.0,0,0
38,2013,6,2013-10-20,23-256,ATL,,TAM,W 31-23,8,16,2.00,0,9,8,46,5.75,2,1,21,21.00,0,2,12,0.0,1,0
39,2013,7,2013-10-27,23-263,ATL,@,ARI,L 13-27,2,8,4.00,0,6,2,11,5.50,0,2,54,27.00,0,0,0,0.0,0,0
40,2013,8,2013-11-03,23-270,ATL,@,CAR,L 10-34,5,19,3.80,0,6,6,25,4.17,0,2,59,29.50,0,0,0,0.0,0,0
41,2013,9,2013-11-10,23-277,ATL,,SEA,L 10-33,3,31,10.33,0,7,5,28,5.60,0,3,64,21.33,0,0,0,0.0,0,0
42,2013,10,2013-11-17,23-284,ATL,@,TAM,L 28-41,6,22,3.67,0,2,1,8,8.00,0,0,0,,0,0,0,0.0,0,0
43,2013,11,2013-11-21,23-288,ATL,,NOR,L 13-17,3,7,2.33,0,3,2,31,15.50,0,0,0,,0,0,0,0.0,0,0
44,2013,12,2013-12-01,23-298,ATL,@,BUF,W 34-31,4,12,3.00,0,1,1,11,11.00,0,3,54,18.00,0,0,0,0.0,0,0
45,2013,13,2013-12-08,23-305,ATL,@,GNB,L 21-22,6,13,2.17,0,4,3,33,11.00,0,6,126,21.00,0,0,0,0.0,1,0
46,2013,14,2013-12-15,23-312,ATL,,WAS,W 27-26,4,17,4.25,0,4,4,24,6.00,0,3,78,26.00,0,0,0,0.0,0,1
47,2013,15,2013-12-23,23-320,ATL,@,SFO,L 24-34,3,10,3.33,0,3,3,15,5.00,0,2,50,25.00,0,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
48,2014,1,2014-09-07,24-213,ATL,,NOR,W 37-34,6,34,5.67,1,1,1,1,1.00,0,0,0,,0,1,6,0.0,0,0
49,2014,2,2014-09-14,24-220,ATL,@,CIN,L 10-24,5,23,4.60,0,1,0,0,,0,0,0,,0,0,0,0.0,0,0
50,2014,3,2014-09-18,24-224,ATL,,TAM,W 56-14,5,6,1.20,0,1,1,3,3.00,0,0,0,,0,0,0,0.0,0,0
51,2014,4,2014-09-28,24-234,ATL,@,MIN,L 28-41,1,2,2.00,0,4,4,35,8.75,0,0,0,,0,0,0,0.0,0,0
52,2014,5,2014-10-05,24-241,ATL,@,NYG,L 20-30,2,10,5.00,0,2,1,5,5.00,0,1,10,10.00,0,0,0,0.0,1,0
53,2014,6,2014-10-12,24-248,ATL,,CHI,L 13-27,1,7,7.00,0,1,1,2,2.00,0,0,0,,0,0,0,0.0,0,0
54,2014,7,2014-10-19,24-255,ATL,@,BAL,L 7-29,2,9,4.50,0,1,1,3,3.00,0,0,0,,0,0,0,0.0,1,0
55,2014,8,2014-10-26,24-262,ATL,,DET,L 21-22,1,2,2.00,0,3,3,28,9.33,0,0,0,,0,0,0,0.0,0,0
56,2014,9,2014-11-09,24-276,ATL,@,TAM,W 27-17,1,1,1.00,0,2,2,11,5.50,0,0,0,,0,0,0,0.0,0,0
57,2014,10,2014-11-16,24-283,ATL,@,CAR,W 19-17,2,4,2.00,0,4,3,8,2.67,0,0,0,,0,0,0,0.0,0,0
58,2014,11,2014-11-23,24-290,ATL,,CLE,L 24-26,3,16,5.33,0,3,3,11,3.67,1,0,0,,0,1,6,0.0,0,0
