
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
1,2005,1,2005-09-11,22-083,SDG,,DAL,L 24-28,0,0,,0,0,0,0,,0,4,146,36.50,0,2,25,12.50,0,,0,0,0.0,0,0
2,2005,2,2005-09-18,22-090,SDG,@,DEN,L 17-20,1,12,12.00,0,1,1,5,5.00,0,3,71,23.67,0,1,0,0.00,0,,0,0,0.0,0,0
3,2005,3,2005-09-25,22-097,SDG,,NYG,W 45-23,1,21,21.00,0,0,0,0,,0,4,134,33.50,0,2,10,5.00,0,,0,0,0.0,0,0
4,2005,4,2005-10-02,22-104,SDG,@,NWE,W 41-17,2,8,4.00,0,2,1,-1,-1.00,0,4,80,20.00,0,3,24,8.00,0,,0,0,0.0,0,0
5,2005,5,2005-10-10,22-112,SDG,,PIT,L 22-24,0,0,,0,0,0,0,,0,5,157,31.40,0,2,11,5.50,0,,0,0,0.0,0,0
6,2005,7,2005-10-23,22-125,SDG,@,PHI,L 17-20,0,0,,0,0,0,0,,0,5,81,16.20,0,1,8,8.00,0,,0,0,0.0,0,0
7,2005,8,2005-10-30,22-132,SDG,,KAN,W 28-20,1,3,3.00,0,0,0,0,,0,4,84,21.00,0,3,29,9.67,0,,0,0,0.0,0,0
8,2005,9,2005-11-06,22-139,SDG,@,NYJ,W 31-26,1,4,4.00,0,0,0,0,,0,6,145,24.17,0,0,0,,0,,0,0,0.0,0,0
9,2005,10,2005-11-20,22-153,SDG,,BUF,W 48-10,0,0,,0,1,1,6,6.00,0,3,51,17.00,0,2,0,0.00,0,,0,0,0.0,0,0
10,2005,11,2005-11-27,22-160,SDG,@,WAS,W 23-17,0,0,,0,0,0,0,,0,5,128,25.60,0,0,0,,0,,0,0,0.0,0,0
11,2005,12,2005-12-04,22-167,SDG,,OAK,W 34-10,2,2,1.00,0,0,0,0,,0,2,63,31.50,0,0,0,,0,,0,0,0.0,0,0
12,2005,13,2005-12-11,22-174,SDG,,MIA,L 21-23,0,0,,0,0,0,0,,0,6,145,24.17,0,2,1,0.50,0,,0,0,0.0,0,0
13,2005,14,2005-12-18,22-181,SDG,@,IND,W 26-17,0,0,,0,0,0,0,,0,4,71,17.75,0,0,0,,0,,0,0,0.0,0,0
14,2005,15,2005-12-24,22-187,SDG,@,KAN,L 7-20,0,0,,0,0,0,0,,0,4,85,21.25,0,0,0,,0,,0,0,0.0,0,0
15,2005,16,2005-12-31,22-194,SDG,,DEN,L 7-23,0,0,,0,0,0,0,,0,4,87,21.75,0,0,0,,0,,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
16,2007,1,2007-09-09,24-081,SDG,,CHI,W 14-3,0,0,,0,0,0,0,,0,1,22,22.00,0,0,0,,0,,0,0,0.0,0,0
17,2007,2,2007-09-16,24-088,SDG,@,NWE,L 14-38,0,0,,0,0,0,0,,0,1,20,20.00,0,1,0,0.00,0,,0,0,0.0,0,0
18,2007,3,2007-09-23,24-095,SDG,@,GNB,L 24-31,0,0,,0,0,0,0,,0,3,76,25.33,0,1,3,3.00,0,,0,0,0.0,0,0
19,2007,4,2007-09-30,24-102,SDG,,KAN,L 16-30,0,0,,0,1,1,14,14.00,0,6,161,26.83,0,3,28,9.33,0,,0,0,0.0,0,0
20,2007,5,2007-10-07,24-109,SDG,@,DEN,W 41-3,1,2,2.00,0,0,0,0,,0,2,49,24.50,0,2,27,13.50,0,,0,0,0.0,0,0
21,2007,6,2007-10-14,24-116,SDG,,OAK,W 28-14,0,0,,0,0,0,0,,0,1,18,18.00,0,3,29,9.67,0,,0,0,0.0,0,0
22,2007,7,2007-10-28,24-130,SDG,,HOU,W 35-10,1,2,2.00,0,0,0,0,,0,2,54,27.00,0,2,17,8.50,0,,0,0,0.0,0,0
23,2007,8,2007-11-04,24-137,SDG,@,MIN,L 17-35,0,0,,0,0,0,0,,0,4,122,30.50,0,2,29,14.50,0,,0,0,0.0,0,0
24,2007,9,2007-11-11,24-144,SDG,,IND,W 23-21,0,0,,0,0,0,0,,0,3,125,41.67,1,1,45,45.00,1,,2,12,0.0,0,0
25,2007,10,2007-11-18,24-151,SDG,@,JAX,L 17-24,0,0,,0,2,2,0,0.00,0,2,15,7.50,0,3,17,5.67,0,,0,0,0.0,0,0
26,2007,11,2007-11-25,24-158,SDG,,BAL,W 32-14,2,1,0.50,0,0,0,0,,0,2,59,29.50,0,3,17,5.67,0,,0,0,0.0,0,0
27,2007,12,2007-12-02,24-165,SDG,@,KAN,W 24-10,0,0,,0,0,0,0,,0,2,40,20.00,0,2,3,1.50,0,,0,0,0.0,0,0
28,2007,14,2007-12-16,24-179,SDG,,DET,W 51-14,25,122,4.88,2,1,1,13,13.00,0,3,63,21.00,0,0,0,,0,,2,12,0.0,0,0
29,2007,15,2007-12-24,24-187,SDG,,DEN,W 23-3,6,17,2.83,0,6,4,7,1.75,0,2,44,22.00,0,0,0,,0,,0,0,0.0,0,0
30,2007,16,2007-12-30,24-193,SDG,@,OAK,W 30-17,2,20,10.00,0,2,2,-3,-1.50,0,3,140,46.67,0,1,14,14.00,0,,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
31,2008,1,2008-09-07,25-079,SDG,,CAR,L 24-26,2,3,1.50,0,0,0,0,,0,2,61,30.50,0,1,12,12.00,0,,0,0,0.0,0,0
32,2008,2,2008-09-14,25-086,SDG,@,DEN,L 38-39,7,53,7.57,0,2,2,72,36.00,1,5,192,38.40,1,0,0,,0,,2,12,0.0,0,0
33,2008,3,2008-09-22,25-094,SDG,,NYJ,W 48-29,5,38,7.60,0,2,2,39,19.50,0,2,40,20.00,0,0,0,,0,,0,0,0.0,0,0
34,2008,4,2008-09-28,25-100,SDG,@,OAK,W 28-18,6,12,2.00,0,2,1,5,5.00,0,5,160,32.00,0,3,18,6.00,0,1,0,2,0.0,0,0
35,2008,5,2008-10-05,25-107,SDG,@,MIA,L 10-17,6,24,4.00,0,2,1,23,23.00,0,3,71,23.67,0,2,34,17.00,0,,0,0,0.0,0,0
36,2008,6,2008-10-12,25-114,SDG,,NWE,W 30-10,2,9,4.50,0,1,1,8,8.00,0,1,23,23.00,0,2,50,25.00,0,,0,0,0.0,0,0
37,2008,7,2008-10-19,25-121,SDG,@,BUF,L 14-23,1,1,1.00,0,2,1,5,5.00,0,4,69,17.25,0,2,16,8.00,0,,0,0,0.0,0,0
38,2008,8,2008-10-26,25-128,SDG,@,NOR,L 32-37,1,6,6.00,0,4,3,45,15.00,0,8,201,25.13,0,2,20,10.00,0,,0,0,0.0,0,0
39,2008,9,2008-11-09,25-142,SDG,,KAN,W 20-19,3,15,5.00,0,3,3,15,5.00,0,0,0,,0,1,-2,-2.00,0,,0,0,0.0,0,0
40,2008,10,2008-11-16,25-149,SDG,@,PIT,L 10-11,1,0,0.00,0,1,1,9,9.00,0,1,16,16.00,0,0,0,,0,,0,0,0.0,0,0
41,2008,11,2008-11-23,25-156,SDG,,IND,L 20-23,2,21,10.50,0,2,2,13,6.50,0,5,101,20.20,0,1,4,4.00,0,,0,0,0.0,0,0
42,2008,12,2008-11-30,25-163,SDG,,ATL,L 16-22,0,0,,0,0,0,0,,0,4,77,19.25,0,1,12,12.00,0,,0,0,0.0,0,0
43,2008,13,2008-12-04,25-167,SDG,,OAK,W 34-7,9,30,3.33,0,4,3,34,11.33,2,1,29,29.00,0,3,24,8.00,0,,2,12,0.0,0,0
44,2008,14,2008-12-14,25-177,SDG,@,KAN,W 22-21,0,0,,0,4,4,11,2.75,0,4,113,28.25,0,0,0,,0,,0,0,0.0,0,0
45,2008,15,2008-12-21,25-184,SDG,@,TAM,W 41-24,2,3,1.50,0,3,3,46,15.33,1,4,127,31.75,0,2,45,22.50,0,,1,6,0.0,0,0
46,2008,16,2008-12-28,25-191,SDG,,DEN,W 52-21,14,115,8.21,1,2,2,17,8.50,1,4,96,24.00,0,2,16,8.00,0,,2,12,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
