
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
1,2013,1,2013-09-08,22-325,SEA,@,CAR,W 12-7,3,3,30,10.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
2,2013,2,2013-09-15,22-332,SEA,,SFO,W 29-3,,,,,,,,,,,,,,,,,,
3,2013,3,2013-09-22,22-339,SEA,,JAX,W 45-17,,,,,,,,,,,,,,,,,,
4,2013,4,2013-09-29,22-346,SEA,@,HOU,W 23-20,1,1,4,4.00,0,0,0,,0,1,0,0.00,0,0,0,0.0,0,0
5,2013,5,2013-10-06,22-353,SEA,@,IND,L 28-34,,,,,,,,,,,,,,,,,,
6,2013,6,2013-10-13,22-360,SEA,,TEN,W 20-13,1,1,6,6.00,0,0,0,,0,0,0,,0,0,0,0.0,1,1
7,2013,7,2013-10-17,22-364,SEA,@,ARI,W 34-22,1,1,8,8.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
8,2013,12,2013-12-02,23-045,SEA,,NOR,W 34-7,1,1,8,8.00,1,2,3,1.50,0,0,0,,0,1,6,0.0,0,0
9,2013,13,2013-12-08,23-051,SEA,@,SFO,L 17-19,,,,,,,,,,,,,,,,,,
10,2013,14,2013-12-15,23-058,SEA,@,NYG,W 23-0,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,1
11,2013,15,2013-12-22,23-065,SEA,,ARI,L 10-17,,,,,,,,,,,,,,,,,,
12,2013,16,2013-12-29,23-072,SEA,,STL,W 27-9,1,1,6,6.00,0,0,0,,0,0,0,,0,0,0,0.0,1,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
13,2014,1,2014-09-04,23-321,SEA,,GNB,W 36-16,1,1,15,15.00,1,0,0,,0,0,0,,0,1,6,0.0,0,1
14,2014,2,2014-09-14,23-331,SEA,@,SDG,L 21-30,,,,,,,,,,,,,,,,,,
15,2014,3,2014-09-21,23-338,SEA,,DEN,W 26-20,1,1,14,14.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
16,2014,4,2014-10-06,23-353,SEA,@,WAS,W 27-17,,,,,,,,,,,,,,,,,,
17,2014,5,2014-10-12,23-359,SEA,,DAL,L 23-30,,,,,,,,,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,TD,Pts,Sk,Tkl,Ast
18,2015,1,2015-09-13,24-330,SEA,@,STL,L 31-34,0,0,0,,0,1,2,2.00,0,0,0,,0,0,0,0.0,0,0
19,2015,2,2015-09-20,24-337,SEA,@,GNB,L 17-27,1,1,0,0.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
20,2015,3,2015-09-27,24-344,SEA,,CHI,W 26-0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
21,2015,4,2015-10-05,24-352,SEA,,DET,W 13-10,0,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
22,2015,5,2015-10-11,24-358,SEA,@,CIN,L 24-27,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
,,,22 Games,,,,,14-8-0,11,11,91,8.27,2,3,5,1.67,0,1,0,0.00,0,2,12,0.0,2,3
