
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Sk,Tkl,Ast
1,2013,14,2013-12-15,25-033,MIN,,PHI,W 48-30,0,0,,0,0,0,0,,0,1,6,6.00,0,0.0,0,0
2,2013,15,2013-12-22,25-040,MIN,@,CIN,L 14-42,0,0,,0,1,1,11,11.00,0,0,0,,0,0.0,1,0
3,2013,16,2013-12-29,25-047,MIN,,DET,W 14-13,,,,,,,,,,,,,,,,
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Sk,Tkl,Ast
4,2014,2,2014-09-14,25-306,MIN,,NWE,L 7-30,,,,,,,,,,,,,,,,
5,2014,3,2014-09-21,25-313,MIN,@,NOR,L 9-20,,,,,,,,,,,,,,,,
6,2014,4,2014-09-28,25-320,MIN,,ATL,W 41-28,,,,,,,,,,,,,,,,
7,2014,5,2014-10-02,25-324,MIN,@,GNB,L 10-42,0,0,,0,2,2,11,5.50,0,0,0,,0,0.0,0,0
8,2014,6,2014-10-12,25-334,MIN,,DET,L 3-17,,,,,,,,,,,,,,,,
9,2014,7,2014-10-19,25-341,MIN,@,BUF,L 16-17,,,,,,,,,,,,,,,,
10,2014,8,2014-10-26,25-348,MIN,@,TAM,W 19-13,,,,,,,,,,,,,,,,
11,2014,9,2014-11-02,25-355,MIN,,WAS,W 29-26,,,,,,,,,,,,,,,,
12,2014,10,2014-11-16,26-004,MIN,@,CHI,L 13-21,0,0,,0,0,0,0,,0,0,0,,0,0.0,1,0
13,2014,11,2014-11-23,26-011,MIN,,GNB,L 21-24,5,26,5.20,0,3,3,19,6.33,0,0,0,,0,0.0,0,0
14,2014,12,2014-11-30,26-018,MIN,,CAR,W 31-13,2,8,4.00,0,0,0,0,,0,0,0,,0,0.0,0,0
15,2014,13,2014-12-07,26-025,MIN,,NYJ,W 30-24,1,9,9.00,0,1,1,12,12.00,0,0,0,,0,0.0,0,0
16,2014,14,2014-12-14,26-032,MIN,@,DET,L 14-16,2,2,1.00,0,0,0,0,,0,0,0,,0,0.0,0,0
17,2014,15,2014-12-21,26-039,MIN,@,MIA,L 35-37,5,23,4.60,0,3,2,9,4.50,0,0,0,,0,0.0,0,0
18,2014,16,2014-12-28,26-046,MIN,,CHI,W 13-9,6,20,3.33,0,2,1,11,11.00,0,1,8,8.00,0,0.0,1,0
,,,18 Games,,,,,8-10-0,21,88,4.19,0,12,10,73,7.30,0,2,14,7.00,0,0.0,3,0
