
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD
1,2013,8,2013-10-27,22-251,BUF,@,NOR,L 17-35,,,,,,,,,
2,2013,13,2013-12-08,22-293,BUF,@,TAM,L 6-27,1,4,4.00,0,1,1,2,2.00,0
,,,2 Games,,,,,0-2-0,1,4,4.00,0,1,1,2,2.00,0
