
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
1,2008,2,2008-09-14,22-336,IND,@,MIN,W 18-15,0,0,,0,0,0,0,,0,4,84,21.00,0,2,30,15.00,0,,0,0,0.0,0,0
2,2008,3,2008-09-21,22-343,IND,,JAX,L 21-23,0,0,,0,0,0,0,,0,2,49,24.50,0,1,0,0.00,0,,0,0,0.0,0,0
3,2008,4,2008-10-05,22-357,IND,@,HOU,W 31-27,0,0,,0,0,0,0,,0,5,115,23.00,0,1,6,6.00,0,,0,0,0.0,0,0
4,2008,6,2008-10-19,23-005,SEA,@,TAM,L 10-20,0,0,,0,0,0,0,,0,1,24,24.00,0,2,36,18.00,0,,0,0,0.0,0,0
5,2008,7,2008-10-26,23-012,SEA,@,SFO,W 34-13,0,0,,0,0,0,0,,0,0,0,,0,4,26,6.50,0,,0,0,0.0,0,0
6,2008,8,2008-11-02,23-019,SEA,,PHI,L 7-26,0,0,,0,0,0,0,,0,2,51,25.50,0,4,28,7.00,0,,0,0,0.0,0,0
7,2008,9,2008-11-09,23-026,SEA,@,MIA,L 19-21,0,0,,0,0,0,0,,0,1,32,32.00,0,3,49,16.33,0,,0,0,0.0,0,0
8,2008,10,2008-11-16,23-033,SEA,,ARI,L 20-26,0,0,,0,0,0,0,,0,1,23,23.00,0,1,20,20.00,0,,0,0,0.0,0,0
9,2008,11,2008-11-23,23-040,SEA,,WAS,L 17-20,0,0,,0,0,0,0,,0,0,0,,0,1,10,10.00,0,,0,0,0.0,0,0
10,2008,12,2008-11-27,23-044,SEA,@,DAL,L 9-34,0,0,,0,0,0,0,,0,1,20,20.00,0,2,12,6.00,0,,0,0,0.0,0,0
11,2008,13,2008-12-07,23-054,SEA,,NWE,L 21-24,0,0,,0,0,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
12,2008,14,2008-12-14,23-061,SEA,@,STL,W 23-20,0,0,,0,0,0,0,,0,0,0,,0,3,25,8.33,0,,0,0,0.0,0,0
13,2008,15,2008-12-21,23-068,SEA,,NYJ,W 13-3,0,0,,0,0,0,0,,0,0,0,,0,2,21,10.50,0,,0,0,0.0,0,0
14,2008,16,2008-12-28,23-075,SEA,@,ARI,L 21-34,0,0,,0,0,0,0,,0,1,24,24.00,0,1,0,0.00,0,,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
15,2009,1,2009-09-13,23-334,SEA,,STL,W 28-0,3,17,5.67,0,0,0,0,,0,0,0,,0,2,14,7.00,0,,0,0,0.0,0,0
16,2009,2,2009-09-20,23-341,SEA,@,SFO,L 10-23,5,35,7.00,0,6,6,57,9.50,0,1,17,17.00,0,2,10,5.00,0,,0,0,0.0,0,0
17,2009,3,2009-09-27,23-348,SEA,,CHI,L 19-25,2,4,2.00,0,0,0,0,,0,3,69,23.00,0,1,6,6.00,0,,0,0,0.0,0,0
18,2009,4,2009-10-04,23-355,SEA,@,IND,L 17-34,0,0,,0,4,3,8,2.67,0,3,78,26.00,0,0,0,,0,,0,0,0.0,0,1
19,2009,5,2009-10-11,23-362,SEA,,JAX,W 41-0,6,43,7.17,0,2,0,0,,0,0,0,,0,3,0,0.00,0,,0,0,0.0,0,0
20,2009,6,2009-10-18,24-004,SEA,,ARI,L 3-27,2,4,2.00,0,1,1,16,16.00,0,1,24,24.00,0,4,28,7.00,0,,0,0,0.0,0,0
21,2009,7,2009-11-01,24-018,SEA,@,DAL,L 17-38,1,6,6.00,0,2,1,14,14.00,0,0,0,,0,1,1,1.00,0,,0,0,0.0,0,0
22,2009,8,2009-11-08,24-025,SEA,,DET,W 32-20,1,14,14.00,0,8,5,45,9.00,0,2,62,31.00,0,0,0,,0,,0,0,0.0,0,0
23,2009,9,2009-11-15,24-032,SEA,@,ARI,L 20-31,17,123,7.24,1,8,5,26,5.20,0,1,19,19.00,0,0,0,,0,,1,6,0.0,0,0
24,2009,10,2009-11-22,24-039,SEA,@,MIN,L 9-35,8,9,1.13,1,9,8,80,10.00,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
25,2009,11,2009-11-29,24-046,SEA,@,STL,W 27-17,22,130,5.91,2,2,0,0,,0,0,0,,0,0,0,,0,,2,12,0.0,0,0
26,2009,12,2009-12-06,24-053,SEA,,SFO,W 20-17,5,9,1.80,0,3,3,25,8.33,1,0,0,,0,0,0,,0,,1,6,0.0,0,0
27,2009,13,2009-12-13,24-060,SEA,@,HOU,L 7-34,9,26,2.89,0,4,4,47,11.75,0,3,84,28.00,0,1,5,5.00,0,,0,0,0.0,0,0
28,2009,14,2009-12-20,24-067,SEA,,TAM,L 7-24,9,55,6.11,0,3,2,14,7.00,0,1,16,16.00,0,0,0,,0,,0,0,0.0,0,0
29,2009,15,2009-12-27,24-074,SEA,@,GNB,L 10-48,14,70,5.00,0,2,1,4,4.00,0,3,63,21.00,0,1,20,20.00,0,,0,0,0.0,0,0
30,2009,16,2010-01-03,24-081,SEA,,TEN,L 13-17,10,74,7.40,0,3,2,14,7.00,0,0,0,,0,1,8,8.00,0,,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
31,2010,1,2010-09-12,24-333,SEA,,SFO,W 31-6,7,43,6.14,0,3,3,17,5.67,0,0,0,,0,3,17,5.67,0,,0,0,0.0,1,0
32,2010,2,2010-09-19,24-340,SEA,@,DEN,L 14-31,8,44,5.50,0,1,1,8,8.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
33,2010,3,2010-09-26,24-347,SEA,,SDG,W 27-20,17,63,3.71,0,4,3,31,10.33,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
34,2010,4,2010-10-03,24-354,SEA,@,STL,L 3-20,19,65,3.42,0,2,2,10,5.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
35,2010,5,2010-10-17,25-003,SEA,@,CHI,W 23-20,10,67,6.70,1,4,1,9,9.00,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
36,2010,6,2010-10-24,25-010,SEA,,ARI,W 22-10,9,41,4.56,0,2,2,31,15.50,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
37,2010,7,2010-10-31,25-017,SEA,@,OAK,L 3-33,5,11,2.20,0,6,3,26,8.67,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
38,2010,8,2010-11-07,25-024,SEA,,NYG,L 7-41,1,-1,-1.00,0,1,1,5,5.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
39,2010,9,2010-11-14,25-031,SEA,@,ARI,W 36-18,9,64,7.11,1,4,3,31,10.33,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
40,2010,10,2010-11-21,25-038,SEA,@,NOR,L 19-34,8,10,1.25,0,6,5,33,6.60,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
41,2010,11,2010-11-28,25-045,SEA,,KAN,L 24-42,3,2,0.67,0,1,1,8,8.00,0,1,8,8.00,0,0,0,,0,,0,0,0.0,0,0
42,2010,12,2010-12-05,25-052,SEA,,CAR,W 31-14,6,60,10.00,0,2,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
43,2010,13,2010-12-12,25-059,SEA,@,SFO,L 21-40,3,5,1.67,0,3,1,9,9.00,0,0,0,,0,0,0,,0,,0,0,0.0,1,0
44,2010,14,2010-12-19,25-066,SEA,,ATL,L 18-34,2,9,4.50,0,4,2,7,3.50,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
45,2010,15,2010-12-26,25-073,SEA,@,TAM,L 15-38,8,12,1.50,0,2,2,5,2.50,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
46,2010,16,2011-01-02,25-080,SEA,,STL,W 16-6,3,28,9.33,0,6,3,22,7.33,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,2PM,TD,Pts,Sk,Tkl,Ast
47,2011,1,2011-09-11,25-332,SEA,@,SFO,L 17-33,3,3,1.00,0,5,3,8,2.67,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
