
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
1,2012,1,2012-09-09,22-227,NWE,@,TEN,W 34-13,5,11,2.20,0,0,0,0,,0,0,0,0.0,0,0
2,2012,2,2012-09-16,22-234,NWE,,ARI,L 18-20,,,,,,,,,,,,,,
3,2012,3,2012-09-23,22-241,NWE,@,BAL,L 30-31,2,4,2.00,1,0,0,0,,0,1,6,0.0,0,0
4,2012,4,2012-09-30,22-248,NWE,@,BUF,W 52-28,16,137,8.56,1,1,1,11,11.00,0,1,6,0.0,0,0
5,2012,5,2012-10-07,22-255,NWE,,DEN,W 31-21,14,54,3.86,0,1,1,0,0.00,0,0,0,0.0,0,0
6,2012,6,2012-10-14,22-262,NWE,@,SEA,L 23-24,6,28,4.67,0,0,0,0,,0,0,0,0.0,0,0
7,2012,13,2012-12-10,22-319,NWE,,HOU,W 42-14,2,11,5.50,0,0,0,0,,0,0,0,0.0,0,0
8,2012,14,2012-12-16,22-325,NWE,,SFO,L 34-41,0,0,,0,0,0,0,,0,0,0,0.0,0,0
9,2012,15,2012-12-23,22-332,NWE,@,JAX,W 23-16,5,3,0.60,0,0,0,0,,0,0,0,0.0,0,0
10,2012,16,2012-12-30,22-339,NWE,,MIA,W 28-0,6,26,4.33,0,0,0,0,,0,0,0,0.0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts,Sk,Tkl,Ast
11,2013,3,2013-09-22,23-239,NWE,,TAM,W 23-3,3,51,17.00,0,6,5,49,9.80,0,0,0,0.0,0,0
12,2013,4,2013-09-29,23-246,NWE,@,ATL,W 30-23,6,17,2.83,0,1,1,-5,-5.00,0,0,0,0.0,0,0
13,2013,5,2013-10-06,23-253,NWE,@,CIN,L 6-13,5,24,4.80,0,8,6,40,6.67,0,0,0,0.0,0,0
14,2013,6,2013-10-13,23-260,NWE,,NOR,W 30-27,5,19,3.80,0,3,2,9,4.50,0,0,0,0.0,0,0
15,2013,7,2013-10-20,23-267,NWE,@,NYJ,L 27-30,8,36,4.50,1,3,1,7,7.00,0,1,6,0.0,0,0
16,2013,8,2013-10-27,23-274,NWE,,MIA,W 27-17,8,22,2.75,1,2,2,7,3.50,0,1,6,0.0,0,0
17,2013,9,2013-11-03,23-281,NWE,,PIT,W 55-31,3,36,12.00,0,0,0,0,,0,0,0,0.0,0,0
18,2013,11,2013-11-24,23-302,NWE,,DEN,W 34-31,13,58,4.46,1,1,1,11,11.00,0,1,6,0.0,0,0
19,2013,12,2013-12-01,23-309,NWE,@,HOU,W 34-31,3,2,0.67,0,1,1,18,18.00,0,0,0,0.0,0,0
20,2013,14,2013-12-15,23-323,NWE,@,MIA,L 20-24,,,,,,,,,,,,,,
