
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1944,26,CHI,,,2,0,,1,4,25.0,22,0,0.0,0,0.0,22,5.5,5.5,22.0,11.0,50.0,,,,,,0,0,
Career,,,,,2,0,,1,4,25.0,22,0,0.0,0,0.0,22,5.5,5.5,22.0,11.0,50.0,,,,,,0,0,
