
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1942,25,CRD,TB,,11,9,,126,295,42.7,1360,6,2.0,27,9.2,69,4.6,0.9,10.8,123.6,25.5,,,,,,0,0,
1946,29,CLE,,,4,0,,15,23,65.2,276,4,17.4,0,0.0,63,12.0,15.5,18.4,69.0,146.0,,,,,,0,0,
1947,30,BCL,QB,,14,2,,168,327,51.4,2236,13,4.0,20,6.1,72,6.8,4.9,13.3,159.7,61.2,,,,,,0,0,
1948,31,NYY,,,8,0,,6,17,35.3,52,0,0.0,3,17.6,0,3.1,-4.9,8.7,6.5,4.7,,,,,,0,0,
Career,,,,,37,11,,315,662,47.6,3924,23,3.5,50,7.6,72,5.9,3.2,12.5,106.1,46.5,,,,,,0,0,
1 yr,,BCL,,,14,2,,168,327,51.4,2236,13,4.0,20,6.1,72,6.8,4.9,13.3,159.7,61.2,,,,,,0,0,
1 yr,,CLE,,,4,0,,15,23,65.2,276,4,17.4,0,0.0,63,12.0,15.5,18.4,69.0,146.0,,,,,,0,0,
1 yr,,CRD,,,11,9,,126,295,42.7,1360,6,2.0,27,9.2,69,4.6,0.9,10.8,123.6,25.5,,,,,,0,0,
1 yr,,NYY,,,8,0,,6,17,35.3,52,0,0.0,3,17.6,0,3.1,-4.9,8.7,6.5,4.7,,,,,,0,0,
