
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1947,28,RAM,,,3,0,,1,7,14.3,17,0,0.0,2,28.6,17,2.4,-10.4,17.0,5.7,0.0,,,,,,0,0,
Career,,,,,3,0,,1,7,14.3,17,0,0.0,2,28.6,17,2.4,-10.4,17.0,5.7,0.0,,,,,,0,0,
