
,,,,,Games,Games,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,,,
Year,Age,Tm,Pos,No.,G,GS,Att,Yds,TD,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,Lng,R/G,Y/G,YScm,RRTD,Fmb
1944,27,RAM,KR/tb,,10,2,69,134,2,46,1.9,13.4,6.9,,,,,,,,,134,2,0
1945,28,RAM,,,10,0,12,-2,0,16,-0.2,-0.2,1.2,,1,11,11.0,0,11,0.1,1.1,9,0,3
1947,30,BUF,P,,13,0,2,32,0,0,16.0,2.5,0.2,,,,,,,,,32,0,0
Career,,,,,35,3,83,164,2,46,2.0,4.7,2.4,,1,11,11.0,0,11,0.0,0.3,175,2,3
3 yrs,,RAM,,,22,3,81,132,2,46,1.6,6.0,3.7,,1,11,11.0,0,11,0.0,0.5,143,2,3
1 yr,,BUF,,,13,0,2,32,0,0,16.0,2.5,0.2,,,,,,,,,32,0,0
