
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1960,23,NYT,qb,15,11,1,1-0-0,35,70,50.0,586,6,8.6,2,2.9,65,8.4,8.8,16.7,53.3,95.3,,,,,,,,2
1961,24,NYT,,15,3,,,0,0,,0,0,,0,,0,,,,0.0,,,,,,,0,0,0
Career,,,,,14,1,1-0-0,35,70,50.0,586,6,8.6,2,2.9,65,8.4,8.8,16.7,41.9,95.3,,,,,,0,0,2
