
Year,Age,Tm,Pos,No.,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds,NY/A,ANY/A,Sk%,4QC,GWD,AV
1949,22,NYY,,,9,0,,11,25,44.0,169,1,4.0,3,12.0,61,6.8,2.2,15.4,18.8,40.7,,,,,,0,0,
1950,23,NYY,,18,8,,,29,51,56.9,502,6,11.8,2,3.9,82,9.8,10.4,17.3,62.8,113.4,,,,,,0,0,
1951,24,2TM,,,10,3,0-3-0,30,94,31.9,288,1,1.1,4,4.3,39,3.1,1.4,9.6,28.8,27.3,,,,,,0,0,
,,PHI,,11,4,,,5,12,41.7,51,0,0.0,1,8.3,18,4.3,0.5,10.2,12.8,19.8,,,,,,0,0,
,,NYY,qb,18,6,3,0-3-0,25,82,30.5,237,1,1.2,3,3.7,39,2.9,1.5,9.5,39.5,28.8,,,,,,0,0,
Career,,,,,27,3,0-3-0,70,170,41.2,959,8,4.7,9,5.3,82,5.6,4.2,13.7,35.5,53.5,,,,,,0,0,
3 yrs,,NYY,,,23,3,0-3-0,65,158,41.1,908,8,5.1,8,5.1,82,5.7,4.5,14.0,39.5,56.1,,,,,,0,0,
1 yr,,PHI,,,4,0,,5,12,41.7,51,0,0.0,1,8.3,18,4.3,0.5,10.2,12.8,19.8,,,,,,0,0,
